2452177.77171 99.999 9.999
2452187.87894 99.999 9.999
2452188.82308 99.999 9.999
2452194.85309 99.999 9.999
2452206.85539 21.626 0.918
2452211.76636 99.999 9.999
2452221.80178 99.999 9.999
2452225.80778 99.999 9.999
2452228.70301 99.999 9.999
2452231.82795 99.999 9.999
2452233.79597 99.999 9.999
2452237.71946 99.999 9.999
2452240.68625 99.999 9.999
2452242.68145 99.999 9.999
2452244.74802 99.999 9.999
2452250.68194 99.999 9.999
2452252.77901 99.999 9.999
2452254.83812 99.999 9.999
2452256.81131 99.999 9.999
2452258.74839 99.999 9.999
2452262.71699 99.999 9.999
2452269.67991 99.999 9.999
2452271.68346 99.999 9.999
2452273.69024 99.999 9.999
2452278.72993 99.999 9.999
2452280.68705 99.999 9.999
2452282.67370 99.999 9.999
2452284.68067 99.999 9.999
2452288.65227 99.999 9.999
2452290.65396 99.999 9.999
2452292.66950 99.999 9.999
2452294.84387 99.999 9.999
2452296.64984 99.999 9.999
2452298.64035 99.999 9.999
2452300.83277 99.999 9.999
2452302.60673 99.999 9.999
2452304.58241 99.999 9.999
2452315.72375 99.999 9.999
2452324.59160 99.999 9.999
2452329.58348 22.404 2.648
2452330.51769 99.999 9.999
2452342.51826 99.999 9.999
2452356.51368 99.999 9.999
2452371.49990 99.999 9.999
2452550.83734 99.999 9.999
2452554.79858 99.999 9.999
2452558.81888 99.999 9.999
2452562.83255 99.999 9.999
2452571.76955 99.999 9.999
2452576.84347 99.999 9.999
2452579.84758 99.999 9.999
2452588.76668 99.999 9.999
2452591.86682 99.999 9.999
2452598.83294 99.999 9.999
2452607.77283 99.999 9.999
2452610.79250 99.999 9.999
2452615.67879 99.999 9.999
2452619.81425 99.999 9.999
2452622.60957 99.999 9.999
2452625.76350 99.999 9.999
2452628.75224 99.999 9.999
2452630.76558 99.999 9.999
2452631.80782 99.999 9.999
2452635.75245 99.999 9.999
2452637.84702 99.999 9.999
2452639.75091 99.999 9.999
2452644.82979 99.999 9.999
2452646.81678 99.999 9.999
