2452166.89599 19.244 0.096
2452173.81641 19.190 0.075
2452189.88779 19.504 0.129
2452192.79042 18.972 0.053
2452201.80321 19.111 0.054
2452212.83488 19.155 0.072
2452217.81969 19.092 0.083
2452223.83950 19.508 0.102
2452226.81951 18.995 0.074
2452228.85650 19.158 0.081
2452230.77004 19.135 0.068
2452232.78980 19.073 0.086
2452234.78398 18.976 0.060
2452238.74766 19.151 0.066
2452240.86385 18.817 0.099
2452243.68943 19.213 0.093
2452248.75732 19.527 0.090
2452251.71927 19.188 0.067
2452253.80337 19.374 0.073
2452255.67832 18.996 0.077
2452261.69858 18.863 0.059
2452264.77964 19.865 0.114
2452269.81304 19.878 0.137
2452271.76044 19.696 0.096
2452273.84552 21.515 0.786
2452274.63016 19.073 0.101
2452276.73728 19.457 0.108
2452278.63580 19.528 0.096
2452280.63400 19.181 0.081
2452282.64257 18.948 0.065
2452284.63382 18.841 0.075
2452289.77622 18.643 0.060
2452291.78431 18.510 0.069
2452293.75006 18.356 0.068
2452295.77197 19.662 0.110
2452297.76528 18.579 0.063
2452299.80585 18.399 0.060
2452301.69995 19.432 0.179
2452303.69614 21.283 0.900
2452321.64656 19.387 0.102
2452327.52508 19.808 0.172
2452332.55796 19.428 0.162
2452333.52201 19.542 0.179
2452339.51019 19.363 0.114
2452347.50489 19.385 0.114
2452402.49883 18.490 0.065
2452524.89464 18.984 0.082
2452537.89458 20.153 0.322
2452542.85715 19.284 0.072
2452552.80423 20.057 0.207
2452556.79747 19.537 0.118
2452559.84565 19.562 0.118
2452563.89091 20.021 0.259
2452564.81361 19.131 0.083
2452573.81546 19.548 0.137
2452578.73963 18.847 0.084
2452583.77512 19.297 0.117
2452589.81785 19.603 0.090
2452596.70611 20.704 0.531
2452605.70737 19.891 0.158
2452609.69811 19.731 0.173
2452614.63292 19.289 0.072
2452618.69058 19.522 0.109
2452620.81853 19.456 0.075
2452623.78941 19.948 0.141
2452627.65416 19.878 0.268
2452629.67768 19.626 0.128
2452634.72577 19.898 0.128
2452635.59788 19.774 0.103
2452637.79694 99.999 9.999
2452639.62284 19.635 0.070
2452641.68833 19.806 0.114
2452643.69711 19.515 0.088
2452645.68652 19.605 0.078
2452647.64424 21.119 0.450
2452650.85967 19.082 0.074
2452653.62582 20.051 0.202
2452655.73911 19.804 0.124
2452657.59178 19.778 0.116
2452659.60678 20.327 0.248
2452661.82478 19.126 0.104
2452663.83883 18.279 0.074
2452665.84374 19.468 0.144
2452668.59373 20.594 0.442
2452670.59888 20.304 0.246
2452672.58545 19.503 0.109
2452674.60683 19.802 0.132
2452676.59330 19.138 0.080
2452678.66224 18.947 0.065
2452678.66608 18.654 0.058
2452680.59179 19.904 0.132
2452682.64062 20.127 0.219
2452686.63517 19.133 0.089
2452695.61752 19.912 0.186
2452700.57163 19.499 0.123
2452706.59047 18.784 0.093
2452713.55552 18.524 0.062
2452840.93324 14.557 0.003
2452868.87300 16.094 0.007
2452885.83797 16.437 0.009
2452892.86754 16.712 0.013
2452897.83688 16.878 0.014
2452903.88267 16.817 0.009
2452906.88582 16.933 0.011
2452911.76562 17.133 0.012
2452916.80970 16.923 0.011
2452922.79958 17.225 0.019
2452925.88810 17.340 0.019
2452930.80074 17.428 0.020
2452933.84509 17.299 0.013
2452939.85337 17.465 0.021
2452942.80300 17.527 0.019
2452944.84740 17.559 0.022
2452946.84931 17.399 0.018
2452948.86575 17.541 0.018
2452952.83984 17.808 0.022
2452956.67909 17.709 0.028
2452958.70580 17.702 0.025
2452962.71666 17.930 0.025
2452965.73576 17.762 0.019
2452967.83530 17.956 0.022
2452970.80067 17.977 0.022
2452974.73847 18.080 0.028
2452976.77317 18.081 0.024
2452978.73700 18.132 0.032
2452978.75326 18.033 0.030
2452980.69331 17.991 0.027
2452982.65272 18.121 0.030
2452984.70328 18.281 0.034
2452986.78138 17.965 0.030
2452988.75065 18.269 0.045
2452990.62281 18.130 0.028
2452992.77338 18.000 0.024
2452994.61962 18.237 0.044
2452995.62923 18.162 0.023
2452997.63820 18.230 0.026
2452999.75792 18.176 0.031
2453001.72973 18.362 0.036
2453003.70325 18.368 0.035
2453005.69401 18.343 0.040
2453007.70843 18.391 0.039
2453009.70649 18.388 0.035
