HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458697.66223,2019-08-02.1617760,bm,1.47,15.222,11.355,0.008,104.198,0.795,g
2458697.66345,2019-08-02.1629918,bm,1.50,15.224,11.350,0.008,104.713,0.792,g
2458697.66467,2019-08-02.1642112,bm,1.54,15.245,11.358,0.008,104.016,0.803,g
2458703.89772,2019-08-08.3972585,bE,1.50,15.547,12.037,0.010,55.624,0.518,g
2458707.88719,2019-08-12.3867385,bE,1.60,15.693,12.495,0.012,36.474,0.423,g
2458707.88846,2019-08-12.3880120,bE,1.58,15.710,12.505,0.012,36.154,0.420,g
2458707.88972,2019-08-12.3892740,bE,1.51,15.759,12.486,0.012,36.788,0.398,g
2458709.87955,2019-08-14.3791071,bE,1.51,15.505,12.577,0.016,33.836,0.496,g
2458709.88082,2019-08-14.3803763,bE,1.58,15.512,12.578,0.016,33.787,0.489,g
2458709.88219,2019-08-14.3817423,bE,1.43,15.467,12.548,0.016,34.745,0.509,g
2458711.87317,2019-08-16.3727343,bE,1.47,15.442,12.571,0.017,33.999,0.519,g
2458711.87444,2019-08-16.3740012,bE,1.41,15.527,12.598,0.016,33.155,0.481,g
2458711.87570,2019-08-16.3752642,bE,1.54,15.351,12.624,0.019,32.392,0.558,g
2458712.86986,2019-08-17.3694256,bE,1.61,15.561,12.660,0.016,31.335,0.466,g
2458712.87112,2019-08-17.3706960,bE,1.49,15.530,12.628,0.016,32.262,0.477,g
2458712.87240,2019-08-17.3719712,bE,1.58,15.587,12.630,0.015,32.212,0.455,g
2458713.87029,2019-08-18.3698586,bE,1.52,15.740,12.944,0.018,24.116,0.386,g
2458713.87157,2019-08-18.3711372,bE,1.49,15.671,12.954,0.019,23.897,0.409,g
2458713.87284,2019-08-18.3724098,bE,1.51,15.653,12.971,0.019,23.548,0.415,g
2458714.86658,2019-08-19.3661554,bE,1.44,14.219,12.699,0.056,30.234,1.560,g
2458714.86786,2019-08-19.3674291,bE,1.45,99.990,99.990,99.990,99.990,99.990,g
2458714.86912,2019-08-19.3686954,bE,1.49,99.990,99.990,99.990,99.990,99.990,g
2458719.84943,2019-08-24.3490216,bE,1.51,15.773,13.147,0.020,20.009,0.370,g
2458719.85071,2019-08-24.3502918,bE,1.45,15.781,13.153,0.020,19.904,0.368,g
2458719.85198,2019-08-24.3515674,bE,1.48,15.820,13.152,0.020,19.921,0.355,g
2458720.56263,2019-08-25.0622125,bm,1.57,15.682,12.992,0.019,23.080,0.401,g
2458720.56386,2019-08-25.0634497,bm,1.60,15.721,12.959,0.018,23.797,0.392,g
2458720.56512,2019-08-25.0647045,bm,1.55,15.764,12.988,0.018,23.165,0.375,g
2458721.91835,2019-08-26.4179447,bE,1.39,15.816,13.380,0.024,16.158,0.351,g
2458721.91963,2019-08-26.4192255,bE,1.56,15.772,13.381,0.024,16.132,0.364,g
2458721.92089,2019-08-26.4204868,bE,1.49,15.750,13.382,0.026,16.118,0.374,g
2458722.91885,2019-08-27.4184487,bE,1.47,15.736,13.293,0.024,17.498,0.379,g
2458722.92012,2019-08-27.4197168,bE,1.51,15.828,13.321,0.023,17.045,0.349,g
2458722.92138,2019-08-27.4209799,bE,1.47,15.827,13.282,0.022,17.662,0.352,g
2458724.60932,2019-08-29.1089199,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2458725.60291,2019-08-30.1025164,bm,1.53,99.990,99.990,99.990,99.990,99.990,g
2458725.60411,2019-08-30.1037210,bm,1.53,99.990,99.990,99.990,99.990,99.990,g
2458725.60532,2019-08-30.1049280,bm,1.54,99.990,99.990,99.990,99.990,99.990,g
2458725.61012,2019-08-30.1097297,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2458725.91940,2019-08-30.4190034,bi,1.44,15.751,13.326,0.024,16.970,0.373,g
2458725.92062,2019-08-30.4202228,bi,1.47,15.751,13.324,0.024,16.998,0.373,g
2458725.92183,2019-08-30.4214400,bi,1.45,15.670,13.328,0.025,16.933,0.399,g
2458727.61519,2019-09-01.1148135,bm,1.48,15.832,13.791,0.033,11.059,0.342,g
2458727.61641,2019-09-01.1160237,bm,1.50,99.990,99.990,99.990,99.990,99.990,g
2458727.61762,2019-09-01.1172399,bm,1.51,15.822,13.809,0.034,10.872,0.345,g
2458727.91141,2019-09-01.4110237,bi,1.45,15.898,13.844,0.033,10.535,0.321,g
2458727.91262,2019-09-01.4122440,bi,1.46,15.937,13.846,0.032,10.507,0.310,g
2458727.91384,2019-09-01.4134587,bi,1.45,15.881,13.866,0.034,10.318,0.326,g
2458728.63480,2019-09-02.1344222,bm,1.47,15.869,13.811,0.034,10.861,0.332,g
2458728.63602,2019-09-02.1356415,bm,1.46,15.899,13.782,0.031,11.156,0.321,g
2458728.63724,2019-09-02.1368590,bm,1.50,15.863,13.810,0.033,10.871,0.332,g
2458728.90916,2019-09-02.4087824,bi,1.42,15.794,13.814,0.035,10.819,0.353,g
2458728.91038,2019-09-02.4100017,bi,1.43,15.811,13.846,0.036,10.509,0.348,g
2458728.91160,2019-09-02.4112190,bi,1.40,15.901,13.891,0.034,10.085,0.321,g
2458729.82166,2019-09-03.3212858,bE,1.60,14.125,13.764,0.158,11.334,1.634,g
2458729.82293,2019-09-03.3225518,bE,1.58,14.209,13.803,0.152,10.935,1.512,g
2458729.82420,2019-09-03.3238263,bE,1.49,14.692,13.837,0.100,10.605,0.970,g
2458729.91640,2019-09-03.4160290,bi,1.38,14.772,13.838,0.094,10.592,0.904,g
2458729.91762,2019-09-03.4172474,bi,1.33,14.607,13.962,0.121,9.447,1.046,g
2458729.91884,2019-09-03.4184622,bi,1.50,13.985,>13.985,99.990,9.002,1.852,g
2458730.56676,2019-09-04.0663871,bm,1.52,15.818,13.832,0.035,10.640,0.345,g
2458730.56798,2019-09-04.0676046,bm,1.52,15.760,13.807,0.036,10.890,0.365,g
2458730.56918,2019-09-04.0688111,bm,1.53,15.845,13.841,0.035,10.561,0.338,g
2458730.91229,2019-09-04.4119168,bi,1.43,15.876,13.831,0.033,10.652,0.329,g
2458730.91350,2019-09-04.4131269,bi,1.46,15.787,13.862,0.037,10.364,0.355,g
2458730.91470,2019-09-04.4143297,bi,1.40,15.787,13.840,0.036,10.569,0.356,g
2458733.56050,2019-09-07.0601402,bm,1.55,15.929,13.930,0.035,9.732,0.313,g
2458733.56171,2019-09-07.0613549,bm,1.48,15.859,13.986,0.039,9.239,0.333,g
2458733.56293,2019-09-07.0625747,bm,1.54,15.899,13.971,0.037,9.370,0.320,g
2458733.90710,2019-09-07.4067407,bE,1.56,15.392,13.996,0.060,9.150,0.508,g
2458733.90836,2019-09-07.4080085,bE,1.50,15.058,13.861,0.074,10.369,0.694,g
2458734.55781,2019-09-08.0574541,bm,1.48,15.851,14.026,0.041,8.907,0.334,g
2458734.55904,2019-09-08.0586861,bm,1.51,15.926,13.976,0.036,9.325,0.313,g
2458734.56030,2019-09-08.0599510,bm,1.43,15.874,14.018,0.040,8.968,0.328,g
2458734.91496,2019-09-08.4146079,bi,1.43,15.682,14.016,0.047,8.988,0.390,g
2458734.91616,2019-09-08.4158215,bi,1.47,15.759,14.004,0.044,9.088,0.364,g
2458734.91739,2019-09-08.4170358,bi,1.41,15.684,13.987,0.046,9.230,0.390,g
2458735.55393,2019-09-09.0535809,bm,1.51,15.724,13.994,0.044,9.170,0.375,g
2458735.55513,2019-09-09.0547909,bm,1.57,15.714,13.987,0.045,9.227,0.380,g
2458735.55635,2019-09-09.0560078,bm,1.53,15.683,13.908,0.043,9.922,0.391,g
2458736.55042,2019-09-10.0500833,bm,1.54,15.552,14.085,0.057,8.438,0.439,g
2458736.55165,2019-09-10.0513134,bm,1.51,15.561,13.989,0.053,9.207,0.438,g
2458736.55295,2019-09-10.0526068,bm,1.56,15.491,14.012,0.056,9.024,0.465,g
2458741.82762,2019-09-15.3273100,bE,1.58,15.785,14.353,0.059,6.590,0.354,g
2458741.82890,2019-09-15.3285894,bE,1.54,15.743,14.316,0.059,6.816,0.368,g
2458741.91262,2019-09-15.4123104,bE,1.56,15.787,14.141,0.048,8.007,0.354,g
2458742.53445,2019-09-16.0341537,bm,1.60,15.503,14.232,0.068,7.366,0.459,g
2458742.53567,2019-09-16.0353670,bm,1.42,15.490,14.130,0.063,8.090,0.465,g
2458742.53688,2019-09-16.0365839,bm,1.40,15.692,14.266,0.059,7.136,0.386,g
2458742.80792,2019-09-16.3076157,bi,1.46,15.732,14.175,0.052,7.769,0.372,g
2458742.80914,2019-09-16.3088396,bi,1.55,15.847,14.201,0.048,7.577,0.335,g
2458742.81035,2019-09-16.3100542,bi,1.42,15.823,14.197,0.049,7.607,0.343,g
2458743.53539,2019-09-17.0350850,bm,1.54,15.781,14.192,0.051,7.647,0.356,g
2458743.53659,2019-09-17.0362923,bm,1.48,15.632,14.272,0.063,7.102,0.407,g
2458743.53781,2019-09-17.0375032,bm,1.56,15.657,14.226,0.059,7.406,0.399,g
2458743.83001,2019-09-17.3297138,bE,1.58,15.809,14.298,0.054,6.933,0.346,g
2458744.64524,2019-09-18.1449458,bm,1.59,15.941,14.454,0.056,6.004,0.307,g
2458744.64644,2019-09-18.1461468,bm,1.61,15.846,14.440,0.060,6.082,0.335,g
2458744.64765,2019-09-18.1473523,bm,1.60,15.925,14.382,0.053,6.414,0.311,g
2458744.84720,2019-09-18.3469065,bE,1.54,15.832,14.504,0.065,5.732,0.339,g
2458744.84847,2019-09-18.3481803,bE,1.51,15.975,14.458,0.054,5.982,0.297,g
2458744.84974,2019-09-18.3494540,bE,1.61,15.848,14.447,0.060,6.042,0.334,g
2458747.51675,2019-09-21.0164769,bm,1.61,15.770,14.952,0.103,3.795,0.358,g
2458747.51797,2019-09-21.0176893,bm,1.55,15.870,14.942,0.093,3.829,0.326,g
2458747.51918,2019-09-21.0189004,bm,1.45,15.883,14.887,0.088,4.028,0.323,g
2458747.83649,2019-09-21.3362120,bi,1.45,16.128,14.913,0.072,3.936,0.257,g
2458747.83772,2019-09-21.3374460,bi,1.40,15.817,14.981,0.101,3.695,0.343,g
2458747.83894,2019-09-21.3386704,bi,1.40,15.966,14.825,0.077,4.267,0.299,g
2458749.77656,2019-09-23.2763079,bi,1.41,16.064,14.723,0.064,4.688,0.273,g
2458749.77778,2019-09-23.2775262,bi,1.44,15.917,14.827,0.080,4.259,0.313,g
2458749.77901,2019-09-23.2787444,bi,1.45,15.998,14.790,0.072,4.407,0.291,g
2458749.87385,2019-09-23.3735900,bE,1.52,15.969,14.794,0.074,4.391,0.298,g
2458750.87553,2019-09-24.3752716,bi,1.47,15.935,15.036,0.096,3.512,0.307,g
2458750.87674,2019-09-24.3764908,bi,1.45,15.879,15.112,0.108,3.276,0.323,g
2458750.87796,2019-09-24.3777092,bi,1.43,15.906,15.030,0.098,3.533,0.316,g
2458752.80101,2019-09-26.3007681,bE,1.51,16.026,15.175,0.100,3.092,0.283,g
2458752.80229,2019-09-26.30205,bE,1.57,15.973,15.098,0.098,3.317,0.297,g
2458752.80355,2019-09-26.3033114,bE,1.49,15.955,15.208,0.110,2.998,0.302,g
2458754.79793,2019-09-28.2977047,bE,1.50,16.115,15.530,0.128,2.228,0.260,g
2458754.79920,2019-09-28.2989706,bE,1.57,16.058,15.629,0.148,2.035,0.274,g
2458754.80047,2019-09-28.3002391,bE,1.41,16.085,15.590,0.139,2.107,0.268,g
2458755.74161,2019-09-29.2413846,bE,1.43,15.932,15.738,0.183,1.840,0.308,g
2458755.74288,2019-09-29.2426606,bE,1.49,15.991,15.689,0.166,1.926,0.292,g
2458755.74416,2019-09-29.2439380,bE,1.46,16.014,15.588,0.148,2.111,0.286,g
2458758.75405,2019-10-02.2538458,bE,1.52,16.030,16.011,0.216,1.431,0.281,g
2458758.75533,2019-10-02.2551322,bE,1.58,15.981,>15.981,99.990,0.885,0.294,g
2458758.75661,2019-10-02.2564071,bE,1.58,16.010,>16.010,99.990,1.028,0.287,g
2458761.79426,2019-10-05.2940819,bE,1.46,16.084,>16.084,99.990,0.994,0.268,g
2458762.82857,2019-10-06.3283987,bE,1.54,16.000,>16.000,99.990,0.884,0.289,g
2458762.82982,2019-10-06.3296553,bE,1.51,16.018,>16.018,99.990,0.797,0.284,g
2458762.83108,2019-10-06.3309209,bE,1.45,15.992,>15.992,99.990,0.714,0.291,g
2458764.53361,2019-10-08.0334545,bm,1.52,15.904,>15.904,99.990,0.439,0.316,g
2458764.53483,2019-10-08.0346703,bm,1.52,16.096,>16.096,99.990,0.441,0.265,g
2458764.53603,2019-10-08.0358731,bm,1.56,15.905,>15.905,99.990,0.136,0.315,g
2458764.73055,2019-10-08.2303998,bE,1.52,15.962,>15.962,99.990,0.487,0.299,g
2458764.73182,2019-10-08.2316623,bE,1.52,16.068,>16.068,99.990,0.728,0.272,g
2458764.73309,2019-10-08.2329327,bE,1.48,15.967,>15.967,99.990,0.522,0.298,g
2458765.54599,2019-10-09.0458418,bm,1.56,15.929,>15.929,99.990,0.311,0.309,g
2458765.54720,2019-10-09.0470473,bm,1.48,15.838,>15.838,99.990,0.298,0.336,g
2458765.54840,2019-10-09.0482490,bm,1.48,15.887,>15.887,99.990,0.481,0.321,g
2458765.73107,2019-10-09.2309217,bE,1.49,15.920,>15.920,99.990,-0.046,0.311,g
2458765.73235,2019-10-09.2322013,bE,1.49,15.958,>15.958,99.990,0.077,0.301,g
2458765.73362,2019-10-09.2334690,bE,1.57,15.855,>15.855,99.990,-0.082,0.330,g
2458766.72715,2019-10-10.2270113,bi,1.57,15.519,>15.519,99.990,0.695,0.450,g
2458766.72836,2019-10-10.2282236,bi,1.49,15.503,>15.503,99.990,0.025,0.457,g
2458766.72958,2019-10-10.2294405,bi,1.46,15.700,>15.700,99.990,-0.062,0.381,g
2458767.72174,2019-10-11.2216005,bE,1.61,15.185,>15.185,99.990,0.190,0.612,g
2458767.72300,2019-10-11.2228620,bE,1.56,14.906,>14.906,99.990,-1.370,0.792,g
2458768.57707,2019-10-12.0769458,bm,1.57,15.010,>15.010,99.990,0.675,0.719,g
2458768.57829,2019-10-12.0781599,bm,1.57,14.966,>14.966,99.990,-0.892,0.749,g
2458768.57950,2019-10-12.0793688,bm,1.51,15.104,>15.104,99.990,2.673,0.660,g
2458768.58800,2019-10-12.0878716,bm,1.63,14.655,>14.655,99.990,-3.743,0.998,g
2458769.53996,2019-10-13.0398394,bm,1.98,15.831,>15.831,99.990,0.397,0.338,g
2458769.54116,2019-10-13.0410435,bm,1.62,15.808,>15.808,99.990,-0.369,0.345,g
2458769.54237,2019-10-13.0422513,bm,1.63,15.893,>15.893,99.990,0.246,0.319,g
2458770.45334,2019-10-13.9532311,bm,1.54,15.742,>15.742,99.990,-0.624,0.367,g
2458770.45457,2019-10-13.9544561,bm,1.54,15.604,>15.604,99.990,0.915,0.416,g
2458770.45578,2019-10-13.9556657,bm,1.52,15.661,>15.661,99.990,-0.023,0.395,g
2458771.49887,2019-10-14.9987618,bm,1.65,15.804,>15.804,99.990,0.121,0.346,g
2458771.50007,2019-10-14.9999673,bm,1.59,15.712,>15.712,99.990,0.327,0.377,g
2458771.50129,2019-10-15.0011822,bm,1.63,15.678,>15.678,99.990,0.237,0.389,g
2458771.82656,2019-10-15.3264538,bi,1.47,15.646,>15.646,99.990,0.267,0.401,g
2458771.82777,2019-10-15.3276743,bi,1.53,15.754,>15.754,99.990,0.218,0.363,g
2458771.82899,2019-10-15.3288879,bi,1.49,15.946,>15.946,99.990,0.212,0.304,g
2458772.53035,2019-10-16.0302490,bm,1.54,15.844,>15.844,99.990,0.036,0.334,g
2458772.53156,2019-10-16.0314625,bm,1.55,15.855,>15.855,99.990,0.778,0.330,g
2458772.53276,2019-10-16.0326609,bm,1.55,15.785,>15.785,99.990,0.156,0.353,g
2458772.79044,2019-10-16.2903461,bi,1.58,15.902,>15.902,99.990,0.217,0.317,g
2458772.79287,2019-10-16.2927803,bi,1.47,15.909,>15.909,99.990,0.050,0.314,g
2458773.43591,2019-10-16.9358200,bm,1.57,15.869,>15.869,99.990,0.285,0.326,g
2458773.43712,2019-10-16.9370302,bm,1.55,15.873,>15.873,99.990,-0.070,0.325,g
2458773.43834,2019-10-16.9382491,bm,1.51,15.906,>15.906,99.990,0.413,0.315,g
2458773.74471,2019-10-17.2446209,bi,1.64,15.920,>15.920,99.990,0.385,0.311,g
2458773.74594,2019-10-17.2458541,bi,1.97,15.886,>15.886,99.990,0.199,0.321,g
2458773.74716,2019-10-17.2470748,bi,1.69,15.920,>15.920,99.990,0.302,0.311,g
2458774.81210,2019-10-18.3120215,bE,1.57,16.010,>16.010,99.990,0.439,0.287,g
2458774.81339,2019-10-18.3133118,bE,1.47,15.870,>15.870,99.990,0.326,0.326,g
2458774.81465,2019-10-18.3145733,bE,1.47,16.064,>16.064,99.990,0.349,0.273,g
2458775.83097,2019-10-19.3308990,bi,1.49,15.969,>15.969,99.990,0.624,0.298,g
2458775.83218,2019-10-19.3321232,bi,1.46,15.986,>15.986,99.990,0.423,0.293,g
2458775.83340,2019-10-19.3333344,bi,1.44,15.842,>15.842,99.990,0.340,0.334,g
2458776.42603,2019-10-19.9259590,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2458776.75564,2019-10-20.2555732,bi,1.45,15.893,>15.893,99.990,0.448,0.319,g
2458776.75685,2019-10-20.2567834,bi,1.43,15.913,>15.913,99.990,0.400,0.313,g
2458776.75807,2019-10-20.2580017,bi,1.48,15.897,>15.897,99.990,0.164,0.318,g
2458777.76739,2019-10-21.2673387,bi,1.50,15.981,>15.981,99.990,0.465,0.294,g
2458777.76861,2019-10-21.2685550,bi,1.41,16.141,>16.141,99.990,0.213,0.254,g
2458777.76983,2019-10-21.2697710,bi,1.42,15.961,>15.961,99.990,0.573,0.300,g
2458778.74044,2019-10-22.2403930,bi,1.52,15.771,>15.771,99.990,0.282,0.357,g
2458778.74166,2019-10-22.2416070,bi,1.51,15.804,>15.804,99.990,1.105,0.346,g
2458778.74287,2019-10-22.2428277,bi,1.49,15.780,>15.780,99.990,0.124,0.354,g
2458781.72384,2019-10-25.2238136,bi,1.45,15.981,>15.981,99.990,0.170,0.294,g
2458781.72506,2019-10-25.2250317,bi,1.45,15.982,>15.982,99.990,0.482,0.294,g
2458781.72627,2019-10-25.2262486,bi,1.46,15.951,>15.951,99.990,0.226,0.303,g
2458782.78085,2019-10-26.2808372,bi,1.45,16.008,>16.008,99.990,0.601,0.287,g
2458782.78205,2019-10-26.2820413,bi,1.37,16.129,>16.129,99.990,0.662,0.257,g
2458782.78327,2019-10-26.2832534,bi,1.44,16.038,>16.038,99.990,0.352,0.279,g
2458783.78895,2019-10-27.2889482,bi,1.40,15.948,>15.948,99.990,0.353,0.303,g
2458783.79018,2019-10-27.2901687,bi,1.43,15.861,>15.861,99.990,0.356,0.329,g
2458783.79140,2019-10-27.2913871,bi,1.42,15.794,>15.794,99.990,0.087,0.349,g
2458784.79700,2019-10-28.2970081,bi,1.40,99.990,99.990,99.990,99.990,99.990,g
2458784.79822,2019-10-28.2982215,bi,1.41,99.990,99.990,99.990,99.990,99.990,g
2458784.79943,2019-10-28.2994436,bi,1.42,99.990,99.990,99.990,99.990,99.990,g
2458785.74876,2019-10-29.2487753,bi,1.49,16.103,>16.103,99.990,0.436,0.263,g
2458785.74999,2019-10-29.2499971,bi,1.41,15.963,>15.963,99.990,0.117,0.299,g
2458785.75121,2019-10-29.2512199,bi,1.46,16.140,>16.140,99.990,0.222,0.254,g
2458786.72698,2019-10-30.2269937,bE,1.48,15.949,>15.949,99.990,0.423,0.303,g
2458786.72826,2019-10-30.2282832,bE,1.53,15.752,>15.752,99.990,0.642,0.363,g
2458786.72956,2019-10-30.2295712,bE,1.45,15.715,>15.715,99.990,-0.142,0.376,g
2458789.64413,2019-11-02.1441692,bE,1.41,15.966,>15.966,99.990,0.411,0.298,g
2458789.81088,2019-11-02.3109226,bi,1.44,15.562,>15.562,99.990,-0.445,0.433,g
2458790.64589,2019-11-03.1459369,bE,1.46,14.201,>14.201,99.990,4.838,1.518,g
2458790.64724,2019-11-03.1472907,bE,1.49,14.898,>14.898,99.990,-0.948,0.798,g
2458790.64850,2019-11-03.1485525,bE,1.46,15.077,>15.077,99.990,-0.444,0.676,g
2458791.62717,2019-11-04.1272289,bE,1.52,16.066,>16.066,99.990,0.174,0.272,g
2458791.62846,2019-11-04.1285137,bE,1.48,15.957,>15.957,99.990,0.221,0.301,g
2458791.62973,2019-11-04.1297859,bE,1.42,16.018,>16.018,99.990,0.324,0.284,g
2458792.41486,2019-11-04.9149207,bm,1.41,14.632,>14.632,99.990,-2.622,1.019,g
2458792.41609,2019-11-04.9161508,bm,1.42,14.952,>14.952,99.990,-0.646,0.759,g
2458792.41731,2019-11-04.9173672,bm,1.48,15.216,>15.216,99.990,-0.264,0.595,g
2458792.53493,2019-11-05.0349858,bm,1.49,16.064,>16.064,99.990,0.183,0.272,g
2458792.53614,2019-11-05.0362018,bm,1.51,16.011,>16.011,99.990,0.272,0.286,g
2458792.53735,2019-11-05.0374188,bm,1.53,15.989,>15.989,99.990,0.233,0.292,g
2458793.64815,2019-11-06.1482262,bE,1.51,15.864,>15.864,99.990,0.190,0.328,g
2458793.64942,2019-11-06.1494961,bE,1.52,15.990,>15.990,99.990,0.303,0.292,g
2458793.65069,2019-11-06.1507630,bE,1.49,15.997,>15.997,99.990,0.249,0.290,g
2458793.81839,2019-11-06.3184657,bi,1.45,15.912,>15.912,99.990,0.470,0.314,g
2458793.81961,2019-11-06.3196846,bi,1.45,15.993,>15.993,99.990,0.359,0.291,g
2458793.82083,2019-11-06.3209005,bi,1.42,16.067,>16.067,99.990,0.052,0.272,g
2458794.66727,2019-11-07.1673508,bi,1.43,15.872,>15.872,99.990,0.043,0.325,g
2458794.66849,2019-11-07.1685688,bi,1.44,15.918,>15.918,99.990,0.779,0.312,g
2458794.66971,2019-11-07.1697878,bi,1.48,15.886,>15.886,99.990,0.065,0.321,g
2458794.85023,2019-11-07.3503140,bE,1.46,16.020,>16.020,99.990,0.381,0.284,g
2458794.85151,2019-11-07.3515868,bE,1.46,15.948,>15.948,99.990,0.303,0.303,g
2458794.85277,2019-11-07.3528506,bE,1.47,16.043,>16.043,99.990,0.456,0.278,g
2458795.43527,2019-11-07.9353481,bm,1.64,15.920,>15.920,99.990,0.156,0.311,g
2458795.43648,2019-11-07.9365660,bm,1.67,15.906,>15.906,99.990,0.089,0.315,g
2458795.67665,2019-11-08.1767384,bE,1.60,15.927,>15.927,99.990,0.150,0.309,g
2458795.67792,2019-11-08.1780081,bE,1.49,15.867,>15.867,99.990,0.287,0.327,g
2458795.67920,2019-11-08.1792853,bE,1.46,15.913,>15.913,99.990,0.597,0.313,g
2458796.83891,2019-11-09.3390115,bi,1.39,16.032,>16.032,99.990,0.489,0.281,g
2458796.84015,2019-11-09.3402412,bi,1.48,15.946,>15.946,99.990,0.237,0.304,g
2458796.84136,2019-11-09.3414606,bi,1.45,15.891,>15.891,99.990,0.458,0.320,g
2458797.74133,2019-11-10.2414296,bi,1.44,15.778,>15.778,99.990,0.438,0.355,g
2458797.74255,2019-11-10.2426476,bi,1.43,15.823,>15.823,99.990,0.458,0.340,g
2458797.74376,2019-11-10.2438660,bi,1.42,15.796,>15.796,99.990,0.496,0.349,g
2458798.71906,2019-11-11.2191689,bi,1.48,15.857,>15.857,99.990,0.031,0.330,g
2458798.72028,2019-11-11.2203930,bi,1.46,15.688,>15.688,99.990,-0.105,0.385,g
2458798.72150,2019-11-11.2216085,bi,1.41,15.824,>15.824,99.990,0.744,0.340,g
2458799.75109,2019-11-12.2512111,bE,1.49,15.804,>15.804,99.990,0.517,0.346,g
2458799.75236,2019-11-12.2524783,bE,1.48,15.770,>15.770,99.990,0.308,0.357,g
2458799.75363,2019-11-12.2537476,bE,1.47,15.780,>15.780,99.990,0.645,0.354,g
2458799.77564,2019-11-12.2757626,bE,1.56,15.708,>15.708,99.990,0.130,0.378,g
2458800.76702,2019-11-13.2671452,bE,1.46,15.842,>15.842,99.990,0.709,0.334,g
2458800.76830,2019-11-13.2684193,bE,1.43,15.841,>15.841,99.990,0.528,0.335,g
2458800.76956,2019-11-13.2696861,bE,1.45,15.860,>15.860,99.990,-0.029,0.329,g
2458801.70194,2019-11-14.2020752,bE,1.50,15.834,>15.834,99.990,0.192,0.337,g
2458801.70322,2019-11-14.2033585,bE,1.57,15.830,>15.830,99.990,-0.083,0.338,g
2458801.70449,2019-11-14.2046248,bE,1.56,15.852,>15.852,99.990,0.424,0.331,g
2458802.85966,2019-11-15.3598020,bE,1.53,15.774,>15.774,99.990,0.313,0.356,g
2458803.75985,2019-11-16.2599981,bi,1.70,15.854,>15.854,99.990,0.265,0.331,g
2458803.76107,2019-11-16.2612196,bi,1.62,15.910,>15.910,99.990,0.332,0.314,g
2458803.76231,2019-11-16.2624567,bi,1.51,15.977,>15.977,99.990,-0.037,0.295,g
2458804.77591,2019-11-17.2760686,bi,1.34,15.893,>15.893,99.990,0.379,0.319,g
2458804.77715,2019-11-17.2773077,bi,1.44,15.714,>15.714,99.990,0.382,0.376,g
2458804.77905,2019-11-17.2792078,bE,1.54,16.128,>16.128,99.990,-0.013,0.257,g
2458805.81834,2019-11-18.3185137,bi,1.49,99.990,99.990,99.990,99.990,99.990,g
2458805.81956,2019-11-18.3197261,bi,1.39,15.988,>15.988,99.990,0.472,0.292,g
2458806.64449,2019-11-19.1446587,bi,1.50,15.973,>15.973,99.990,0.342,0.296,g
2458806.64570,2019-11-19.1458714,bi,1.40,16.079,>16.079,99.990,0.054,0.269,g
2458806.64693,2019-11-19.1470965,bi,1.44,15.920,>15.920,99.990,0.324,0.311,g
2458806.73872,2019-11-19.2388906,bE,1.47,16.098,>16.098,99.990,0.442,0.264,g
2458806.84931,2019-11-19.3494865,bi,1.67,16.120,>16.120,99.990,0.418,0.259,g
2458806.85054,2019-11-19.3507085,bi,1.61,16.053,>16.053,99.990,0.056,0.275,g
2458806.85176,2019-11-19.3519268,bi,1.60,15.996,>15.996,99.990,0.387,0.290,g
2458807.73275,2019-11-20.2329259,bi,1.45,15.930,>15.930,99.990,0.420,0.308,g
2458807.73397,2019-11-20.2341449,bi,1.50,15.945,>15.945,99.990,0.451,0.304,g
2458807.73518,2019-11-20.2353594,bi,1.41,15.937,>15.937,99.990,0.408,0.306,g
2458807.82271,2019-11-20.3228895,bE,1.48,16.053,>16.053,99.990,0.303,0.275,g
2458810.80986,2019-11-23.3100594,bi,1.46,15.988,>15.988,99.990,0.423,0.292,g
2458810.81108,2019-11-23.3112833,bi,1.41,15.991,>15.991,99.990,0.201,0.291,g
2458810.81230,2019-11-23.3124989,bi,1.45,15.980,>15.980,99.990,0.486,0.295,g
2458811.71491,2019-11-24.2151212,bE,1.43,16.028,>16.028,99.990,0.377,0.282,g
2458811.71618,2019-11-24.2163925,bE,1.52,16.084,>16.084,99.990,0.358,0.268,g
2458811.71747,2019-11-24.2176753,bE,1.41,16.068,>16.068,99.990,0.207,0.272,g
2458812.56845,2019-11-25.0686615,bE,1.51,16.017,>16.017,99.990,0.315,0.285,g
2458812.56972,2019-11-25.0699347,bE,1.57,15.994,>15.994,99.990,0.191,0.291,g
2458812.57099,2019-11-25.0712057,bE,1.49,16.051,>16.051,99.990,0.262,0.276,g
2458813.77845,2019-11-26.2786697,bi,1.45,15.893,>15.893,99.990,0.352,0.319,g
2458813.77966,2019-11-26.2798866,bi,1.44,15.914,>15.914,99.990,0.298,0.313,g
2458813.78088,2019-11-26.2811049,bi,1.50,15.943,>15.943,99.990,0.582,0.305,g
2458814.36808,2019-11-26.8682995,bm,1.53,16.023,>16.023,99.990,0.409,0.283,g
