2452177.79396 19.004 0.054
2452187.84239 19.605 0.109
2452194.81077 19.340 0.078
2452206.81992 19.516 0.116
2452215.86452 19.026 0.060
2452216.81097 19.241 0.069
2452225.74569 19.403 0.073
2452225.77346 19.464 0.069
2452227.81984 19.412 0.068
2452229.82580 19.581 0.099
2452231.79415 19.525 0.099
2452233.76223 19.638 0.082
2452237.68205 19.511 0.103
2452239.74289 19.648 0.087
2452241.85158 19.584 0.089
2452244.71414 19.538 0.102
2452250.64739 19.365 0.073
2452252.74152 19.560 0.093
2452254.79668 19.292 0.055
2452256.77673 19.139 0.056
2452258.77300 19.101 0.056
2452262.73761 18.937 0.047
2452266.80612 19.163 0.062
2452270.69302 18.870 0.047
2452272.78707 19.035 0.070
2452275.67866 18.994 0.051
2452277.84227 19.008 0.047
2452279.67296 19.045 0.052
2452281.84691 19.117 0.047
2452282.85813 19.136 0.069
2452284.83221 19.224 0.065
2452288.84726 19.435 0.083
2452289.64105 19.446 0.061
2452291.64980 19.270 0.051
2452293.85754 19.670 0.152
2452295.63908 19.407 0.063
2452297.63026 19.512 0.070
2452299.63592 19.386 0.070
2452301.81072 19.198 0.108
2452302.82051 19.252 0.116
2452303.80159 19.305 0.098
2452304.60426 19.281 0.090
2452325.60484 19.272 0.085
2452329.54435 19.290 0.112
2452336.50153 19.543 0.264
2452341.55927 19.627 0.087
2452359.49211 19.323 0.105
2452391.58534 19.163 0.122
2452553.86544 19.805 0.121
2452558.78217 20.032 0.153
2452562.79593 19.889 0.139
2452566.81794 19.808 0.234
2452576.80961 19.763 0.155
2452579.81646 19.810 0.128
2452586.85446 19.788 0.107
2452591.82930 19.336 0.059
2452598.79389 19.309 0.086
2452606.82608 19.390 0.068
2452610.75565 19.442 0.128
2452615.70180 19.443 0.081
2452619.76433 19.830 0.103
2452622.66157 19.845 0.139
2452625.72745 20.287 0.155
2452628.69242 19.978 0.143
2452634.78754 19.994 0.149
2452636.80117 20.010 0.149
2452639.71715 19.623 0.076
2452642.79494 19.873 0.138
2452644.79365 19.913 0.108
2452646.78066 20.042 0.168
2452649.80324 20.011 0.121
2452651.82294 19.989 0.139
2452653.70059 19.538 0.111
2452656.78442 19.460 0.114
2452658.77973 19.340 0.125
2452660.81345 19.883 0.125
2452662.81151 20.198 0.211
2452665.58348 19.654 0.110
2452668.61224 19.407 0.116
2452671.81455 19.960 0.136
2452674.73582 19.929 0.134
2452676.80985 19.637 0.136
2452679.57862 19.782 0.116
2452680.78428 19.672 0.084
2452685.52555 19.717 0.175
2452689.56026 19.620 0.155
2452693.57723 19.561 0.077
