JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458823.00457,16.379,0.025,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.371,Z,11.641,12.389,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.00536,16.341,0.024,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.369,Z,11.633,12.383,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.00616,16.398,0.026,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.368,Z,11.641,12.388,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.00696,16.365,0.025,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.366,Z,11.646,12.395,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.00775,16.374,0.025,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.365,Z,11.648,12.402,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.00854,16.423,0.026,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.363,Z,11.659,12.414,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.00934,16.381,0.025,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.362,Z,11.635,12.387,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.01014,16.400,0.025,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.360,Z,11.634,12.384,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.92161,16.446,0.062,,B,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.610,Z,14.216,15.073,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.92311,16.466,0.062,,B,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.603,Z,14.232,15.062,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.92478,16.409,0.050,,V,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.597,Z,13.265,14.053,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.92628,16.464,0.052,,V,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.590,Z,13.281,14.042,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.92795,16.095,0.042,,R,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.584,Z,12.895,13.636,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.92944,16.109,0.042,,R,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.578,Z,12.888,13.611,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.93116,15.918,0.086,,I,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.571,Z,13.476,14.142,,PNV J05145365-7009486,AAVSO,STD,,,,
2458823.93266,15.849,0.081,,I,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.565,Z,13.482,14.157,,PNV J05145365-7009486,AAVSO,STD,,,,
2458824.91421,16.581,0.093,,B,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.630,Z,14.134,14.920,,PNV J05145365-7009486,AAVSO,STD,,,,
2458824.91573,16.592,0.080,,B,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.623,Z,14.076,14.947,,PNV J05145365-7009486,AAVSO,STD,,,,
2458824.91740,16.680,0.068,,V,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.616,Z,13.174,13.946,,PNV J05145365-7009486,AAVSO,STD,,,,
2458824.91891,16.715,0.066,,V,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.610,Z,13.164,13.930,,PNV J05145365-7009486,AAVSO,STD,,,,
2458824.92059,16.391,0.053,,R,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.603,Z,12.787,13.519,,PNV J05145365-7009486,AAVSO,STD,,,,
2458824.92208,16.347,0.049,,R,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.596,Z,12.773,13.503,,PNV J05145365-7009486,AAVSO,STD,,,,
2458824.92380,16.160,0.099,,I,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.589,Z,13.373,14.051,,PNV J05145365-7009486,AAVSO,STD,,,,
2458824.92530,16.028,0.085,,I,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.583,Z,13.364,14.045,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.91861,16.493,0.069,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.599,Z,11.942,12.703,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.91941,16.632,0.078,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.596,Z,11.949,12.695,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92024,16.483,0.068,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.593,Z,11.984,12.705,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92104,16.566,0.071,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.590,Z,11.954,12.703,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92184,16.661,0.075,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.586,Z,11.952,12.689,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92263,16.579,0.068,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.583,Z,11.943,12.687,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92343,16.590,0.067,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.580,Z,11.926,12.656,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92422,16.436,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.577,Z,11.925,12.652,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92502,16.545,0.064,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.574,Z,11.930,12.669,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92582,16.442,0.059,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.571,Z,11.945,12.687,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92662,16.471,0.060,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.568,Z,11.943,12.696,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92742,16.447,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.565,Z,11.934,12.679,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92822,16.512,0.061,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.561,Z,11.935,12.669,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92902,16.409,0.054,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.558,Z,11.915,12.654,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.92981,16.516,0.061,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.555,Z,11.934,12.677,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93065,16.524,0.061,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.552,Z,11.938,12.688,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93145,16.581,0.065,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.549,Z,11.945,12.683,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93225,16.577,0.063,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.546,Z,11.920,12.646,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93304,16.468,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.544,Z,11.948,12.671,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93384,16.570,0.063,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.541,Z,11.935,12.669,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93464,16.543,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.538,Z,11.885,12.640,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93545,16.488,0.056,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.535,Z,11.892,12.626,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93624,16.608,0.064,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.532,Z,11.914,12.640,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93704,16.516,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.529,Z,11.911,12.648,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93782,16.476,0.056,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.527,Z,11.911,12.654,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93862,16.501,0.057,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.524,Z,11.911,12.638,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.93944,16.670,0.067,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.521,Z,11.902,12.664,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94023,16.579,0.062,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.518,Z,11.928,12.645,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94106,16.639,0.064,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.515,Z,11.907,12.665,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94186,16.568,0.060,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.513,Z,11.902,12.653,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94266,16.575,0.060,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.510,Z,11.897,12.655,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94345,16.498,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.507,Z,11.923,12.665,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94426,16.597,0.065,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.505,Z,11.959,12.682,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94506,16.455,0.055,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.502,Z,11.920,12.653,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94584,16.601,0.063,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.500,Z,11.921,12.652,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94666,16.497,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.497,Z,11.935,12.686,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94744,16.576,0.062,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.494,Z,11.926,12.666,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94825,16.587,0.062,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.492,Z,11.909,12.631,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94904,16.527,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.489,Z,11.917,12.677,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.94985,16.602,0.064,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.487,Z,11.942,12.692,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95064,16.491,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.484,Z,11.936,12.675,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95147,16.485,0.056,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.482,Z,11.918,12.651,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95226,16.553,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.479,Z,11.893,12.621,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95306,16.489,0.056,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.477,Z,11.905,12.647,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95385,16.502,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.475,Z,11.929,12.669,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95464,16.506,0.059,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.472,Z,11.952,12.681,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95544,16.532,0.059,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.470,Z,11.926,12.673,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95623,16.466,0.056,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.468,Z,11.935,12.663,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95706,16.454,0.056,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.465,Z,11.941,12.687,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95785,16.551,0.064,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.463,Z,11.977,12.725,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95865,16.478,0.061,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.460,Z,11.991,12.737,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.95943,16.463,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.458,Z,11.965,12.708,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96024,16.478,0.059,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.456,Z,11.961,12.701,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96103,16.424,0.056,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.454,Z,11.956,12.708,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96185,16.540,0.062,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.451,Z,11.960,12.687,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96264,16.462,0.057,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.449,Z,11.942,12.680,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96344,16.533,0.062,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.447,Z,11.943,12.667,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96422,16.459,0.059,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.445,Z,11.965,12.694,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96502,16.430,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.443,Z,11.983,12.709,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96581,16.520,0.062,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.441,Z,11.962,12.703,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96661,16.476,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.438,Z,11.939,12.688,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96743,16.435,0.057,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.436,Z,11.951,12.683,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96824,16.409,0.056,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.434,Z,11.966,12.702,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96903,16.477,0.060,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.432,Z,11.980,12.701,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.96983,16.419,0.054,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.430,Z,11.926,12.681,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97063,16.394,0.054,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.428,Z,11.939,12.686,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97141,16.488,0.060,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.426,Z,11.946,12.707,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97222,16.447,0.059,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.424,Z,11.971,12.705,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97304,16.387,0.054,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.422,Z,11.954,12.691,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97384,16.344,0.051,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.420,Z,11.940,12.640,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97464,16.453,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.418,Z,11.948,12.682,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97543,16.424,0.057,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.416,Z,11.969,12.730,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97623,16.427,0.056,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.414,Z,11.952,12.705,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97703,16.489,0.062,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.412,Z,11.995,12.735,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97785,16.454,0.060,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.410,Z,11.976,12.712,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97866,16.413,0.056,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.408,Z,11.956,12.689,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.97946,16.487,0.062,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.406,Z,11.979,12.708,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98027,16.382,0.053,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.405,Z,11.930,12.667,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98106,16.456,0.061,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.403,Z,11.993,12.701,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98186,16.515,0.064,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.401,Z,11.992,12.729,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98266,16.475,0.066,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.399,Z,12.061,12.792,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98347,16.463,0.061,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.397,Z,11.978,12.719,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98427,16.425,0.061,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.396,Z,12.030,12.762,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98506,16.392,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.394,Z,12.009,12.739,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98586,16.407,0.059,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.392,Z,12.004,12.759,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98666,16.495,0.063,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.390,Z,11.977,12.716,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98745,16.517,0.063,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.389,Z,11.978,12.704,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98831,16.503,0.064,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.387,Z,11.989,12.736,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98911,16.353,0.057,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.385,Z,12.017,12.761,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.98991,16.454,0.062,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.384,Z,12.002,12.737,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99072,16.513,0.066,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.382,Z,12.000,12.742,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99152,16.568,0.067,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.380,Z,11.966,12.721,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99233,16.558,0.068,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.379,Z,11.994,12.731,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99315,16.489,0.065,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.377,Z,12.006,12.739,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99396,16.565,0.073,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.375,Z,12.066,12.799,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99476,16.522,0.071,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.374,Z,12.067,12.804,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99554,16.445,0.067,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.372,Z,12.074,12.810,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99634,16.490,0.070,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.371,Z,12.081,12.816,,PNV J05145365-7009486,AAVSO,STD,,,,
