2452166.83748 18.097 0.026
2452166.86329 18.171 0.022
2452172.88623 18.146 0.029
2452189.84343 18.164 0.030
2452189.86887 18.167 0.028
2452192.77176 18.104 0.019
2452201.78397 18.220 0.020
2452212.79165 18.217 0.028
2452212.81622 18.268 0.025
2452217.77657 18.073 0.028
2452217.80061 18.119 0.027
2452223.79686 18.173 0.029
2452223.82118 18.156 0.026
2452226.77167 18.212 0.030
2452226.79553 18.195 0.023
2452228.81518 18.171 0.025
2452228.83896 18.164 0.023
2452230.72832 18.141 0.030
2452230.75239 18.187 0.025
2452232.74882 18.135 0.024
2452232.77261 18.189 0.025
2452234.74264 18.173 0.024
2452234.76659 18.217 0.021
2452238.69340 18.158 0.027
2452238.71724 18.140 0.023
2452240.82234 18.138 0.026
2452240.84617 18.171 0.025
2452242.82814 18.084 0.034
2452242.85190 18.155 0.030
2452248.73316 18.204 0.019
2452249.76134 18.092 0.022
2452251.76280 18.176 0.021
2452251.79384 18.132 0.023
2452253.75428 18.052 0.021
2452253.78615 18.145 0.020
2452255.70870 18.155 0.023
2452256.72961 18.189 0.027
2452258.67093 18.167 0.023
2452258.70815 18.184 0.020
2452261.65657 18.187 0.028
2452261.68092 18.178 0.021
2452264.81675 18.221 0.018
2452265.75860 18.078 0.027
2452269.78967 18.177 0.023
2452271.70452 18.181 0.027
2452271.73797 18.190 0.024
2452273.67123 18.206 0.033
2452273.82830 18.173 0.027
2452275.77768 18.177 0.030
2452275.80177 18.180 0.025
2452277.77244 18.182 0.027
2452277.80456 18.144 0.020
2452279.77750 18.114 0.023
2452279.80137 18.155 0.020
2452281.76424 18.145 0.019
2452281.79140 18.125 0.023
2452283.79454 18.114 0.020
2452283.82143 18.137 0.017
2452289.72371 18.205 0.027
2452289.75829 18.207 0.022
2452291.73116 18.171 0.038
2452291.76442 18.148 0.026
2452293.70325 18.113 0.030
2452293.73278 18.195 0.028
2452295.73002 18.179 0.021
2452295.75382 18.194 0.022
2452297.72087 18.146 0.025
2452297.74475 18.213 0.025
2452299.74326 18.195 0.027
2452299.77714 18.185 0.025
2452301.68258 18.218 0.031
2452302.59445 18.186 0.028
2452303.67797 18.245 0.030
2452304.72654 18.111 0.034
2452317.64009 18.089 0.021
2452323.54234 18.136 0.025
2452323.58028 18.197 0.022
2452326.55999 18.162 0.027
2452326.58730 18.161 0.025
2452332.53073 18.214 0.033
2452338.52768 18.154 0.028
2452338.55327 18.203 0.023
2452344.52051 18.168 0.025
2452354.52229 18.243 0.044
2452356.49645 18.211 0.032
2452368.50633 18.159 0.047
2452401.50848 18.186 0.035
2452520.91714 18.137 0.035
2452521.89652 18.182 0.026
2452524.87388 18.135 0.025
2452537.84983 18.104 0.042
2452537.87554 18.098 0.035
2452539.82390 18.122 0.032
2452542.81624 18.150 0.025
2452542.84009 18.162 0.026
2452544.89880 16.463 0.008
2452545.79791 18.155 0.031
2452551.86336 18.140 0.025
2452551.88899 18.120 0.023
2452555.88740 18.123 0.029
2452559.79629 18.140 0.029
2452559.82695 18.145 0.025
2452563.84651 18.153 0.031
2452563.87213 18.165 0.028
2452573.77444 18.467 0.043
2452573.79829 18.307 0.030
2452577.83528 18.174 0.028
2452577.86106 18.148 0.025
2452580.86474 18.120 0.025
2452583.75750 18.211 0.027
2452589.77257 18.074 0.023
2452589.79859 18.091 0.020
2452594.78968 18.125 0.045
2452596.68698 18.257 0.040
2452599.83307 18.161 0.025
2452605.76611 18.182 0.022
2452609.64554 18.163 0.038
2452609.67648 99.999 9.999
2452611.68021 18.115 0.029
2452617.80153 18.144 0.034
2452617.82684 18.161 0.027
2452620.76956 18.144 0.024
2452620.79585 18.170 0.022
2452623.71394 18.180 0.029
2452623.76906 18.219 0.026
2452626.69418 18.221 0.029
2452627.61011 18.137 0.043
2452628.86128 18.119 0.036
2452629.63417 18.118 0.028
2452630.85004 18.118 0.034
2452631.68345 18.123 0.032
2452632.64072 18.181 0.031
2452634.67835 18.167 0.022
2452635.63511 18.204 0.024
2452637.70436 18.111 0.022
2452637.77530 18.190 0.024
2452639.81916 18.121 0.022
2452641.64179 18.097 0.025
2452641.66584 18.121 0.024
2452643.65282 18.167 0.025
2452643.67819 18.169 0.023
2452645.64554 18.181 0.024
2452645.66932 18.196 0.020
2452646.67298 18.192 0.028
2452647.59608 18.134 0.022
2452650.73012 18.138 0.027
2452651.66478 18.157 0.024
2452652.72025 18.144 0.027
2452653.68909 18.141 0.029
2452654.82401 18.120 0.026
2452655.67416 18.155 0.025
2452657.74250 18.155 0.032
2452657.80714 18.155 0.028
2452659.67892 18.154 0.024
2452659.70755 18.082 0.027
2452661.69902 18.164 0.024
2452661.80725 18.083 0.029
2452665.77723 18.087 0.023
2452665.80092 18.080 0.025
2452667.81113 18.135 0.034
2452671.72300 18.177 0.032
2452671.80688 18.151 0.022
2452673.68642 18.173 0.035
2452675.71335 18.119 0.022
2452675.73733 18.164 0.021
2452677.74802 18.111 0.029
2452679.73873 18.123 0.034
2452679.76277 18.152 0.025
2452681.75607 18.169 0.028
2452682.62180 18.200 0.031
2452686.56479 18.139 0.034
2452686.61491 18.171 0.027
2452690.64303 18.094 0.034
2452691.56026 18.197 0.031
2452695.57361 18.197 0.029
2452695.59910 18.281 0.033
2452700.52470 18.177 0.035
2452700.55006 18.186 0.027
2452712.55909 18.185 0.033
2452713.53522 18.175 0.035
2452735.48926 18.110 0.032
2452841.93953 18.146 0.026
2452868.90200 18.166 0.025
2452884.85213 18.173 0.026
2452890.81992 18.183 0.036
2452890.84512 18.197 0.035
2452895.85556 18.133 0.027
2452895.88080 18.173 0.021
2452900.81121 18.149 0.024
2452900.83648 18.281 0.023
2452906.84218 18.169 0.024
2452906.86744 18.172 0.019
2452910.87563 18.151 0.022
2452910.90078 18.155 0.022
2452915.87181 18.129 0.021
2452915.90090 18.157 0.035
2452921.87412 18.175 0.028
2452922.78109 18.275 0.040
2452925.81959 18.120 0.023
2452925.86947 18.140 0.024
2452929.86420 18.112 0.024
2452930.78204 18.185 0.025
2452933.80112 18.200 0.023
2452933.82645 18.157 0.018
2452939.80964 18.121 0.029
2452939.83483 18.126 0.024
2452941.85286 18.124 0.019
2452942.78503 18.191 0.023
2452943.72772 18.226 0.025
2452946.80546 18.142 0.029
2452946.83074 18.214 0.024
2452948.82108 18.196 0.023
2452948.85057 18.147 0.023
2452952.78982 18.195 0.031
2452952.81708 18.156 0.023
2452955.84684 18.145 0.040
2452956.66048 18.171 0.022
2452957.77439 18.207 0.030
2452958.68725 18.162 0.026
2452961.75771 18.166 0.026
2452962.69814 18.151 0.022
2452963.81598 18.163 0.027
2452965.71520 18.157 0.023
2452966.75531 18.181 0.020
2452967.81453 18.092 0.019
2452970.76943 18.171 0.021
2452970.78013 18.142 0.017
2452974.68407 18.130 0.024
2452974.71975 18.120 0.020
2452975.80922 18.121 0.024
2452976.75359 18.097 0.020
2452978.64809 18.137 0.026
2452979.84567 18.160 0.025
