HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2461039.77258,2025-12-30.2723606,bF,2.25,99.990,99.990,99.990,99.990,99.990,g
2461040.31453,2025-12-30.8143125,bn,1.52,15.930,>15.930,99.990,-0.019,0.308,g
2461040.31577,2025-12-30.8155567,bn,1.52,16.181,15.996,0.185,1.451,0.245,g
2461040.31699,2025-12-30.8167806,bn,1.5,15.988,>15.988,99.990,-0.009,0.292,g
2461040.58115,2025-12-31.0809393,bj,1.71,16.447,>16.447,99.990,0.368,0.192,g
2461040.58203,2025-12-31.0818223,bj,1.74,16.619,>16.619,99.990,0.270,0.164,g
2461040.58291,2025-12-31.0826892,bj,1.69,99.990,99.990,99.990,99.990,99.990,g
2461040.68990,2025-12-31.1896905,bj,2.01,16.517,>16.517,99.990,0.251,0.179,g
2461040.69080,2025-12-31.1905894,bj,2.01,16.774,>16.774,99.990,0.178,0.142,g
2461040.69169,2025-12-31.1914784,bj,2.02,16.702,>16.702,99.990,0.614,0.151,g
2461040.78576,2025-12-31.2855443,bF,2.26,17.211,>17.211,99.990,0.457,0.095,g
2461040.78667,2025-12-31.2864506,bF,2.29,99.990,99.990,99.990,99.990,99.990,g
2461041.61141,2026-01-01.1111953,bj,1.68,16.288,>16.288,99.990,0.071,0.222,g
2461041.61229,2026-01-01.1120807,bj,1.68,16.536,>16.536,99.990,-0.008,0.176,g
2461041.61318,2026-01-01.1129665,bj,1.69,16.365,>16.365,99.990,0.454,0.207,g
2461041.71521,2026-01-01.2149982,bF,2.24,16.315,>16.315,99.990,0.288,0.216,g
2461041.71613,2026-01-01.2159138,bF,2.31,16.326,>16.326,99.990,0.256,0.214,g
2461041.71703,2026-01-01.2168225,bF,2.23,16.388,>16.388,99.990,0.210,0.202,g
2461041.78485,2026-01-01.2846431,bF,2.21,16.579,>16.579,99.990,0.183,0.170,g
2461041.78577,2026-01-01.2855570,bF,2.21,16.692,>16.692,99.990,0.146,0.153,g
2461041.78667,2026-01-01.2864572,bF,2.21,16.531,>16.531,99.990,0.402,0.177,g
2461042.60865,2026-01-02.1084489,bj,2.05,99.990,99.990,99.990,99.990,99.990,g
2461042.60953,2026-01-02.1093207,bj,2.04,99.990,99.990,99.990,99.990,99.990,g
2461042.61040,2026-01-02.1102005,bj,2.02,16.305,>16.305,99.990,-0.090,0.218,g
2461042.67040,2026-01-02.1702021,bF,2.04,16.305,>16.305,99.990,0.610,0.218,g
2461042.67131,2026-01-02.1711120,bF,2.09,16.343,>16.343,99.990,0.511,0.211,g
2461042.67222,2026-01-02.1720112,bF,2.11,16.307,>16.307,99.990,0.470,0.218,g
2461042.76779,2026-01-02.2675850,bj,1.97,99.990,99.990,99.990,99.990,99.990,g
2461042.76866,2026-01-02.2684599,bj,1.97,16.206,>16.206,99.990,-0.161,0.239,g
2461042.76955,2026-01-02.2693482,bj,2.0,99.990,99.990,99.990,99.990,99.990,g
2461043.76633,2026-01-03.2661372,bF,2.43,99.990,99.990,99.990,99.990,99.990,g
2461043.76726,2026-01-03.2670665,bF,2.41,99.990,99.990,99.990,99.990,99.990,g
2461043.76817,2026-01-03.2679692,bF,2.41,99.990,99.990,99.990,99.990,99.990,g
2461044.85679,2026-01-04.3566020,bF,2.28,15.814,>15.814,99.990,0.241,0.343,g
2461044.85771,2026-01-04.3575197,bF,2.36,15.868,>15.868,99.990,0.236,0.327,g
2461044.85860,2026-01-04.3584142,bF,2.35,15.963,>15.963,99.990,-0.042,0.299,g
2461045.54803,2026-01-05.0478351,bj,2.2,16.941,>16.941,99.990,0.198,0.121,g
2461045.54890,2026-01-05.0487164,bj,2.18,16.959,>16.959,99.990,0.320,0.120,g
2461045.54980,2026-01-05.0496174,bj,2.18,17.102,>17.102,99.990,0.130,0.105,g
2461045.68652,2026-01-05.1863354,bj,1.78,16.440,>16.440,99.990,0.439,0.193,g
2461045.68740,2026-01-05.1872121,bj,1.73,16.353,>16.353,99.990,0.600,0.209,g
2461045.68829,2026-01-05.1880987,bj,1.79,16.393,>16.393,99.990,0.117,0.201,g
2461045.77096,2026-01-05.2707675,bF,2.34,99.990,99.990,99.990,99.990,99.990,g
2461045.77185,2026-01-05.2716653,bF,2.39,16.026,>16.026,99.990,0.120,0.282,g
2461045.77276,2026-01-05.2725752,bF,2.31,99.990,99.990,99.990,99.990,99.990,g
2461046.62036,2026-01-06.1201832,bj,2.01,16.628,>16.628,99.990,0.141,0.162,g
2461046.62125,2026-01-06.1210652,bj,2.0,16.533,>16.533,99.990,0.740,0.177,g
2461046.62213,2026-01-06.1219511,bj,2.12,16.572,>16.572,99.990,-0.089,0.171,g
2461046.81005,2026-01-06.3098649,bF,2.27,16.372,>16.372,99.990,0.585,0.205,g
2461046.81095,2026-01-06.3107724,bF,2.23,16.346,>16.346,99.990,0.426,0.210,g
2461046.81187,2026-01-06.3116844,bF,2.27,16.266,>16.266,99.990,0.463,0.226,g
2461047.56424,2026-01-07.0640656,bj,1.75,17.190,>17.190,99.990,0.375,0.097,g
2461047.56511,2026-01-07.0649375,bj,1.72,17.226,>17.226,99.990,0.402,0.093,g
2461047.56600,2026-01-07.0658265,bj,1.73,17.250,>17.250,99.990,0.115,0.091,g
2461047.76802,2026-01-07.2678375,bF,2.37,99.990,99.990,99.990,99.990,99.990,g
2461047.76891,2026-01-07.2687401,bF,2.38,99.990,99.990,99.990,99.990,99.990,g
2461047.76982,2026-01-07.2696438,bF,2.35,99.990,99.990,99.990,99.990,99.990,g
2461048.57608,2026-01-08.0759077,bF,2.04,17.187,>17.187,99.990,0.276,0.097,g
2461048.57698,2026-01-08.0768103,bF,2.03,99.990,99.990,99.990,99.990,99.990,g
2461048.57789,2026-01-08.0777223,bF,2.04,99.990,99.990,99.990,99.990,99.990,g
2461048.75621,2026-01-08.2560401,bj,1.72,16.613,>16.613,99.990,0.186,0.164,g
2461048.75708,2026-01-08.2569106,bj,1.72,99.990,99.990,99.990,99.990,99.990,g
2461048.75795,2026-01-08.2577866,bj,1.77,16.643,>16.643,99.990,0.390,0.160,g
2461049.66532,2026-01-09.1651590,bF,2.16,16.933,>16.933,99.990,0.375,0.122,g
2461049.66626,2026-01-09.1660991,bF,2.2,16.941,>16.941,99.990,0.230,0.122,g
