2452086.92153 19.731 0.136
2452104.85361 19.694 0.092
2452106.91348 19.699 0.130
2452113.83393 19.562 0.119
2452114.84820 19.575 0.134
2452115.90842 19.717 0.124
2452116.89452 19.699 0.098
2452117.90023 19.740 0.107
2452122.83281 19.699 0.224
2452123.84320 19.668 0.111
2452124.86253 20.356 0.580
2452128.84777 99.999 9.999
2452129.87992 19.895 0.147
2452130.82878 19.821 0.144
2452131.82228 19.741 0.122
2452132.82847 19.837 0.155
2452133.91705 20.182 0.306
2452134.83340 19.765 0.142
2452135.86858 19.941 0.142
2452136.86775 20.103 0.222
2452137.91239 19.709 0.169
2452140.83763 19.801 0.131
2452142.88455 19.867 0.142
2452143.83858 19.856 0.122
2452144.81010 19.861 0.094
2452155.90109 19.551 0.169
2452156.84762 19.804 0.130
2452162.78389 19.755 0.090
2452166.77868 19.736 0.099
2452167.74947 19.771 0.107
2452168.73598 99.999 9.999
2452171.76202 19.671 0.092
2452172.76860 19.880 0.124
2452173.73069 99.999 9.999
2452177.66232 19.576 0.113
2452184.72372 99.999 9.999
2452185.68718 99.999 9.999
2452187.66977 19.495 0.131
2452190.71373 99.999 9.999
2452191.65554 99.999 9.999
2452192.68396 19.777 0.082
2452193.70496 19.845 0.089
2452194.67620 19.770 0.106
2452200.68718 19.655 0.107
2452201.74231 19.845 0.112
2452206.62815 19.463 0.144
2452211.66680 19.584 0.090
2452212.66586 19.950 0.165
2452213.67685 19.559 0.137
2452214.66322 19.938 0.207
2452215.67850 19.812 0.140
2452217.65616 20.095 0.218
2452219.69933 19.677 0.114
2452222.74855 19.704 0.164
2452223.68828 19.905 0.157
2452225.61782 19.985 0.122
2452226.66414 19.841 0.145
2452228.57957 19.790 0.128
2452230.51686 19.580 0.167
2452232.53064 19.673 0.127
2452234.57271 19.798 0.113
2452236.56221 99.999 9.999
2452238.56759 19.708 0.118
2452241.55440 19.601 0.129
2452243.59267 99.999 9.999
2452248.63710 19.760 0.099
2452250.61151 19.857 0.111
2452253.59101 19.672 0.111
2452256.57329 19.783 0.137
2452258.61374 19.791 0.092
2452263.60502 19.506 0.128
2452265.63101 19.834 0.114
2452270.58923 19.748 0.104
2452272.58728 19.634 0.114
2452274.57113 19.703 0.146
2452276.53865 19.803 0.138
2452280.55122 19.585 0.149
2452285.58971 19.690 0.111
2452289.58665 19.451 0.088
2452291.58735 19.674 0.116
2452293.58791 19.985 0.162
2452295.58425 19.678 0.119
2452297.58741 19.798 0.133
2452299.58389 19.604 0.125
2452301.57657 19.636 0.142
2452460.90851 19.594 0.154
2452463.93761 19.742 0.122
2452466.85945 19.880 0.255
2452467.92334 19.588 0.114
2452469.92262 19.646 0.086
2452471.91215 19.638 0.109
2452472.90223 20.038 0.121
2452473.92843 19.651 0.089
2452481.88768 19.968 0.189
2452483.91131 19.822 0.098
2452486.91145 19.459 0.127
2452488.91341 19.584 0.154
2452492.92571 19.842 0.129
2452495.92087 19.083 0.063
2452496.92549 19.881 0.131
2452498.79675 19.937 0.129
2452499.88173 19.683 0.100
2452500.89014 19.827 0.141
2452501.87689 19.665 0.094
2452502.85706 19.929 0.170
2452508.76765 19.919 0.278
2452516.79912 19.752 0.153
2452517.84587 19.531 0.109
2452518.81819 19.557 0.108
2452519.81645 19.711 0.095
2452520.81462 19.634 0.108
2452521.80778 19.687 0.092
2452524.80631 19.695 0.138
2452526.80011 19.733 0.079
2452529.79635 19.767 0.114
2452534.85695 19.777 0.162
2452535.79458 19.776 0.130
2452537.72465 19.688 0.160
2452538.82549 19.932 0.180
2452539.72265 19.855 0.137
2452540.76541 19.672 0.153
2452541.73454 19.814 0.120
2452542.70435 19.824 0.115
2452544.68455 19.829 0.112
2452545.69781 19.689 0.094
2452547.71580 19.674 0.112
2452548.73404 19.803 0.123
2452550.72932 19.698 0.098
2452551.71584 19.697 0.094
2452552.73183 19.842 0.093
2452553.67260 19.681 0.131
2452554.72497 19.747 0.110
2452555.73288 19.701 0.101
2452556.71196 19.620 0.088
2452557.72450 19.822 0.086
2452558.68095 19.712 0.104
2452559.63798 19.695 0.121
2452560.67095 19.747 0.099
2452561.71657 19.689 0.126
2452562.68930 19.675 0.111
2452563.69722 19.776 0.127
2452564.71362 19.800 0.134
2452565.70935 19.714 0.118
2452566.68429 19.623 0.105
2452568.75335 19.930 0.218
2452571.67013 19.795 0.121
2452572.77733 19.747 0.188
2452573.68325 19.363 0.119
2452574.66321 19.806 0.109
2452576.69796 19.744 0.123
2452577.66299 19.615 0.138
2452578.65052 19.558 0.109
2452579.66106 19.784 0.132
2452580.66917 19.880 0.127
2452583.64121 19.957 0.174
2452584.64769 19.710 0.126
2452586.66313 19.665 0.108
2452587.63100 19.828 0.128
2452589.62189 19.614 0.103
2452590.63867 19.744 0.131
2452591.66483 19.739 0.129
2452593.62810 19.946 0.150
2452594.63411 19.724 0.141
2452596.60776 19.759 0.141
2452597.59493 19.848 0.198
2452598.67513 19.810 0.140
2452599.62921 19.732 0.154
2452607.64930 20.113 0.227
2452610.57065 19.733 0.216
2452613.56455 19.846 0.153
2452615.59498 19.944 0.159
2452619.57948 19.846 0.168
2452621.58853 20.012 0.208
2452625.57120 19.918 0.224
2452627.54189 19.867 0.179
2452630.55615 20.044 0.246
2452635.56986 19.837 0.132
2452637.56475 19.682 0.109
2452640.53508 19.999 0.197
2452642.57483 19.407 0.120
2452646.58618 19.575 0.120
2452651.56047 19.460 0.141
2452654.58456 19.609 0.164
2452657.54036 19.899 0.222
2452661.53687 19.689 0.097
2452664.57735 20.262 0.291
2452667.53616 19.521 0.148
2452672.55530 19.985 0.262
2452676.54550 19.653 0.133
2452679.56021 20.036 0.176
2452683.53877 19.683 0.179
2452777.92553 19.764 0.149
2452804.85406 19.563 0.185
2452805.87134 19.567 0.186
2452811.92647 19.721 0.156
2452815.90009 19.773 0.111
2452817.94873 19.900 0.303
2452825.93196 19.596 0.124
2452830.83926 19.764 0.136
2452831.80886 20.150 0.392
2452832.76957 19.995 0.164
2452832.94747 19.750 0.172
2452833.88741 19.797 0.169
2452834.93806 19.570 0.123
2452836.88186 19.280 0.248
2452838.83943 19.852 0.181
2452840.84711 19.890 0.125
2452843.84842 20.119 0.146
2452844.89415 19.758 0.109
2452845.94117 19.670 0.142
2452849.87768 19.855 0.159
2452850.91043 19.767 0.148
2452852.83903 19.508 0.140
2452854.85034 19.713 0.150
2452857.85776 19.901 0.142
2452858.93138 19.682 0.103
2452860.89731 19.793 0.108
2452861.76875 19.842 0.108
2452862.89217 19.943 0.163
2452863.85684 19.675 0.154
2452865.81655 19.901 0.136
2452867.80597 19.831 0.109
2452868.80956 19.656 0.100
2452869.79609 19.907 0.121
2452870.83760 19.855 0.111
2452871.88072 20.396 0.289
2452872.83755 19.725 0.093
2452875.82839 19.579 0.101
2452876.79780 19.770 0.096
2452879.72431 19.762 0.100
2452883.84753 19.712 0.093
2452885.78286 19.639 0.084
2452890.71377 19.581 0.156
2452893.76519 19.853 0.242
2452895.81442 19.781 0.112
2452897.71794 19.766 0.115
2452899.75560 19.703 0.087
2452903.77136 19.802 0.068
