HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2461116.58508,2026-03-17.0858976,bE,1.52,16.638,14.002,0.019,9.099,0.162,g
2461116.58598,2026-03-17.0868018,bE,1.51,16.669,14.013,0.019,9.010,0.158,g
2461117.50891,2026-03-18.0097357,bj,2.05,16.643,13.933,0.018,9.699,0.163,g
2461117.50979,2026-03-18.0106155,bj,2.03,16.635,13.874,0.017,10.245,0.163,g
2461117.51066,2026-03-18.0114870,bj,2.04,16.665,13.924,0.017,9.778,0.158,g
2461117.51853,2026-03-18.0193405,bE,1.49,16.623,13.960,0.019,9.461,0.164,g
2461117.51943,2026-03-18.0202443,bE,1.49,16.640,13.921,0.018,9.802,0.162,g
2461117.52031,2026-03-18.0211362,bE,1.45,16.634,13.948,0.018,9.567,0.162,g
2461118.36841,2026-03-18.8692283,bn,1.56,16.374,14.251,0.031,7.235,0.208,g
2461118.61690,2026-03-19.1177097,bj,1.7,16.751,14.379,0.025,6.431,0.146,g
2461118.61778,2026-03-19.1185908,bj,1.69,16.650,14.317,0.025,6.811,0.160,g
2461118.61866,2026-03-19.1194719,bj,1.67,16.644,14.327,0.026,6.749,0.161,g
2461119.60454,2026-03-20.1053538,bF,2.3,99.990,99.990,99.990,99.990,99.990,g
2461119.60545,2026-03-20.1062570,bF,2.3,99.990,99.990,99.990,99.990,99.990,g
2461119.60636,2026-03-20.1071728,bF,2.34,99.990,99.990,99.990,99.990,99.990,g
2461120.32090,2026-03-20.8217043,bm,1.97,16.542,14.130,0.024,8.088,0.178,g
2461120.32213,2026-03-20.8229368,bm,1.99,16.524,14.147,0.024,7.961,0.181,g
2461120.32335,2026-03-20.8241575,bm,2.0,16.510,14.089,0.023,8.397,0.183,g
2461121.56725,2026-03-22.0680465,bE,1.49,16.969,14.723,0.028,4.685,0.119,g
2461121.56814,2026-03-22.0689409,bE,1.44,16.873,14.775,0.032,4.467,0.130,g
2461121.56905,2026-03-22.0698434,bE,1.47,16.954,14.714,0.028,4.728,0.120,g
2461121.60404,2026-03-22.1048425,bj,2.01,16.812,14.785,0.034,4.424,0.137,g
2461121.60492,2026-03-22.1057243,bj,2.01,16.790,14.667,0.031,4.933,0.140,g
2461121.60580,2026-03-22.1066017,bj,2.01,16.735,14.746,0.035,4.589,0.147,g
2461123.49305,2026-03-23.9938366,bi,1.49,16.622,14.676,0.036,4.895,0.163,g
2461123.49395,2026-03-23.9947354,bi,1.48,16.658,14.653,0.034,4.998,0.158,g
2461123.49482,2026-03-23.9956106,bi,1.49,16.663,14.707,0.036,4.753,0.157,g
2461123.49846,2026-03-23.9992460,bj,1.73,16.747,14.724,0.034,4.682,0.146,g
2461123.49935,2026-03-24.0001332,bj,1.66,16.827,14.722,0.031,4.690,0.135,g
2461123.50025,2026-03-24.0010315,bj,1.68,16.805,14.735,0.032,4.633,0.138,g
2461124.27730,2026-03-24.7780766,bm,1.49,16.271,14.943,0.065,3.826,0.227,g
2461124.27852,2026-03-24.7793096,bm,1.51,16.578,14.919,0.047,3.911,0.171,g
2461124.27983,2026-03-24.7806206,bm,1.53,16.565,14.854,0.045,4.153,0.174,g
2461124.59753,2026-03-25.0983141,bj,2.04,16.703,14.432,0.027,6.128,0.152,g
2461124.59841,2026-03-25.0991950,bj,2.03,16.596,14.460,0.031,5.971,0.168,g
2461124.59929,2026-03-25.1000753,bj,2.03,16.545,14.378,0.030,6.443,0.176,g
2461125.56144,2026-03-26.0622089,bE,1.49,16.721,15.117,0.050,3.259,0.149,g
2461125.59907,2026-03-26.0998509,bj,1.98,16.600,15.043,0.052,3.489,0.167,g
2461125.59996,2026-03-26.1007261,bj,1.76,16.669,14.993,0.047,3.657,0.156,g
2461126.59287,2026-03-27.0936335,bj,2.01,16.485,15.077,0.060,3.382,0.185,g
2461126.59375,2026-03-27.0945177,bj,2.03,16.380,15.113,0.068,3.273,0.204,g
2461126.59465,2026-03-27.0954067,bj,2.0,16.490,15.100,0.061,3.311,0.184,g
2461127.24032,2026-03-27.7410827,bm,1.56,16.367,14.987,0.061,3.675,0.207,g
2461127.24160,2026-03-27.7423644,bm,1.57,16.297,14.847,0.058,4.183,0.220,g
2461127.24283,2026-03-27.7435937,bm,1.55,16.359,15.040,0.065,3.500,0.208,g
2461127.25186,2026-03-27.7526238,bn,2.07,16.331,14.981,0.063,3.697,0.213,g
2461127.25320,2026-03-27.7539604,bn,2.07,16.380,15.032,0.063,3.526,0.204,g
2461127.25447,2026-03-27.7552314,bn,2.09,16.378,15.000,0.062,3.629,0.204,g
2461127.32395,2026-03-27.8247129,bn,1.54,16.374,15.067,0.066,3.414,0.205,g
2461127.32520,2026-03-27.8259663,bn,1.51,16.327,15.074,0.069,3.393,0.214,g
2461127.32644,2026-03-27.8271997,bn,1.61,16.468,15.104,0.062,3.299,0.188,g
2461127.58755,2026-03-28.0883086,bF,2.45,99.990,99.990,99.990,99.990,99.990,g
2461127.58845,2026-03-28.0892114,bF,2.47,99.990,99.990,99.990,99.990,99.990,g
2461127.58937,2026-03-28.0901212,bF,2.44,99.990,99.990,99.990,99.990,99.990,g
2461128.34789,2026-03-28.8486417,bn,1.6,16.130,14.954,0.074,3.790,0.257,g
2461128.34913,2026-03-28.8498799,bn,1.58,16.184,15.039,0.076,3.502,0.244,g
2461128.35037,2026-03-28.8511137,bn,1.56,16.124,15.099,0.085,3.315,0.258,g
2461128.55129,2026-03-29.0520438,bE,1.46,16.402,15.272,0.077,2.825,0.200,g
2461128.55218,2026-03-29.0529379,bE,1.43,16.336,15.493,0.101,2.307,0.212,g
2461128.55309,2026-03-29.0538394,bE,1.48,16.408,15.185,0.071,3.060,0.199,g
2461128.60006,2026-03-29.1008104,bF,2.44,99.990,99.990,99.990,99.990,99.990,g
2461128.60096,2026-03-29.1017118,bF,2.42,99.990,99.990,99.990,99.990,99.990,g
2461128.60185,2026-03-29.1026074,bF,2.35,99.990,99.990,99.990,99.990,99.990,g
2461129.28231,2026-03-29.7830572,bm,1.57,16.041,15.007,0.085,3.608,0.279,g
2461129.28353,2026-03-29.7842756,bm,1.55,16.062,14.998,0.082,3.637,0.273,g
2461129.28476,2026-03-29.7855,bm,1.52,16.228,14.992,0.070,3.657,0.235,g
2461129.29360,2026-03-29.7943486,bn,1.61,16.270,15.002,0.068,3.624,0.226,g
2461129.29484,2026-03-29.7955893,bn,1.61,16.234,15.035,0.073,3.513,0.233,g
2461129.29608,2026-03-29.7968290,bn,1.65,16.108,15.046,0.082,3.481,0.262,g
2461129.32106,2026-03-29.8218116,bn,1.51,16.167,14.806,0.063,4.343,0.248,g
2461129.32230,2026-03-29.8230440,bn,1.64,16.165,14.856,0.066,4.145,0.249,g
2461129.32354,2026-03-29.8242844,bn,1.58,16.156,15.072,0.081,3.397,0.251,g
2461130.58960,2026-03-31.0903388,bF,2.41,99.990,99.990,99.990,99.990,99.990,g
2461130.59049,2026-03-31.0912273,bF,2.49,99.990,99.990,99.990,99.990,99.990,g
2461130.59140,2026-03-31.0921261,bF,2.45,99.990,99.990,99.990,99.990,99.990,g
2461131.49984,2026-04-01.0005645,bi,1.42,15.955,15.290,0.119,2.781,0.301,g
2461131.50073,2026-04-01.0014505,bi,1.48,16.011,15.419,0.127,2.470,0.286,g
2461131.50160,2026-04-01.0023241,bi,1.39,15.949,15.662,0.168,1.974,0.303,g
2461131.55308,2026-04-01.0538035,bF,2.44,99.990,99.990,99.990,99.990,99.990,g
2461131.55398,2026-04-01.0547074,bF,2.48,99.990,99.990,99.990,99.990,99.990,g
2461131.55488,2026-04-01.0556100,bF,2.44,99.990,99.990,99.990,99.990,99.990,g
2461132.54053,2026-04-02.0412487,bE,1.54,16.094,15.711,0.154,1.887,0.265,g
2461132.54143,2026-04-02.0421502,bE,1.59,15.960,>15.960,99.990,1.379,0.300,g
2461132.54234,2026-04-02.0430527,bE,1.6,15.990,15.612,0.155,2.066,0.292,g
