JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460543.903281,16.714,0.150,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.310|CMAGINS=17.095|CREFMAG=12.499|CREFERR= 0.007|KMAGINS=17.465|KREFMAG=12.892|KREFERR= 0.007,0,1.606,Z,17.095,17.465,,LMC V1341,VVS,STD,,,,
2460543.903860,16.817,0.173,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.428|CMAGINS=17.111|CREFMAG=12.499|CREFERR= 0.006|KMAGINS=17.465|KREFMAG=12.892|KREFERR= 0.007,0,1.604,Z,17.111,17.465,,LMC V1341,VVS,STD,,,,
2460543.904427,16.901,0.185,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.512|CMAGINS=17.110|CREFMAG=12.499|CREFERR= 0.006|KMAGINS=17.454|KREFMAG=12.892|KREFERR= 0.007,0,1.603,Z,17.110,17.454,,LMC V1341,VVS,STD,,,,
2460543.905006,16.691,0.159,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.316|CMAGINS=17.124|CREFMAG=12.499|CREFERR= 0.006|KMAGINS=17.479|KREFMAG=12.892|KREFERR= 0.007,0,1.602,Z,17.124,17.479,,LMC V1341,VVS,STD,,,,
2460544.901916,16.867,0.154,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.508|CMAGINS=17.140|CREFMAG=12.499|CREFERR= 0.006|KMAGINS=17.507|KREFMAG=12.892|KREFERR= 0.007,0,1.602,Z,17.140,17.507,,LMC V1341,VVS,STD,,,,
2460544.902483,16.886,0.152,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.537|CMAGINS=17.150|CREFMAG=12.499|CREFERR= 0.006|KMAGINS=17.517|KREFMAG=12.892|KREFERR= 0.007,0,1.601,Z,17.150,17.517,,LMC V1341,VVS,STD,,,,
2460544.903061,17.091,0.183,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.699|CMAGINS=17.107|CREFMAG=12.499|CREFERR= 0.006|KMAGINS=17.460|KREFMAG=12.892|KREFERR= 0.007,0,1.600,Z,17.107,17.460,,LMC V1341,VVS,STD,,,,
2460544.903628,16.810,0.142,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.427|CMAGINS=17.116|CREFMAG=12.499|CREFERR= 0.006|KMAGINS=17.476|KREFMAG=12.892|KREFERR= 0.007,0,1.599,Z,17.116,17.476,,LMC V1341,VVS,STD,,,,
2460544.904207,16.920,0.156,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.529|CMAGINS=17.108|CREFMAG=12.499|CREFERR= 0.006|KMAGINS=17.469|KREFMAG=12.892|KREFERR= 0.007,0,1.597,Z,17.108,17.469,,LMC V1341,VVS,STD,,,,
2460544.904786,16.827,0.149,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.456|CMAGINS=17.128|CREFMAG=12.499|CREFERR= 0.006|KMAGINS=17.489|KREFMAG=12.892|KREFERR= 0.007,0,1.596,Z,17.128,17.489,,LMC V1341,VVS,STD,,,,
2460545.898397,16.648,0.112,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.184|CMAGINS=17.036|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.372|KREFMAG=12.892|KREFERR= 0.006,0,1.604,Z,17.036,17.372,,LMC V1341,VVS,STD,,,,
2460545.898976,16.688,0.111,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.222|CMAGINS=17.032|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.369|KREFMAG=12.892|KREFERR= 0.006,0,1.603,Z,17.032,17.369,,LMC V1341,VVS,STD,,,,
2460545.899543,16.535,0.101,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.082|CMAGINS=17.045|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.385|KREFMAG=12.892|KREFERR= 0.006,0,1.602,Z,17.045,17.385,,LMC V1341,VVS,STD,,,,
2460545.900122,16.543,0.101,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.091|CMAGINS=17.047|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.384|KREFMAG=12.892|KREFERR= 0.006,0,1.600,Z,17.047,17.384,,LMC V1341,VVS,STD,,,,
2460545.900689,16.758,0.123,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.324|CMAGINS=17.065|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.414|KREFMAG=12.892|KREFERR= 0.006,0,1.599,Z,17.065,17.414,,LMC V1341,VVS,STD,,,,
2460545.901267,16.827,0.132,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.405|CMAGINS=17.077|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.427|KREFMAG=12.892|KREFERR= 0.006,0,1.598,Z,17.077,17.427,,LMC V1341,VVS,STD,,,,
2460546.898050,16.646,0.105,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.152|CMAGINS=17.004|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.356|KREFMAG=12.892|KREFERR= 0.006,0,1.599,Z,17.004,17.356,,LMC V1341,VVS,STD,,,,
2460546.898628,16.911,0.139,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.419|CMAGINS=17.007|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.359|KREFMAG=12.892|KREFERR= 0.006,0,1.598,Z,17.007,17.359,,LMC V1341,VVS,STD,,,,
2460546.899196,16.959,0.131,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.466|CMAGINS=17.006|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.357|KREFMAG=12.892|KREFERR= 0.006,0,1.596,Z,17.006,17.357,,LMC V1341,VVS,STD,,,,
2460546.899774,16.733,0.101,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.234|CMAGINS=17.001|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.348|KREFMAG=12.892|KREFERR= 0.006,0,1.595,Z,17.001,17.348,,LMC V1341,VVS,STD,,,,
2460546.900341,16.775,0.113,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.293|CMAGINS=17.017|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.356|KREFMAG=12.892|KREFERR= 0.006,0,1.594,Z,17.017,17.356,,LMC V1341,VVS,STD,,,,
2460546.900920,17.041,0.137,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.553|CMAGINS=17.010|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.363|KREFMAG=12.892|KREFERR= 0.006,0,1.592,Z,17.010,17.363,,LMC V1341,VVS,STD,,,,
2460547.1194,<14.3,,,Vis.,SRX,W,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460547.897471,17.168,0.153,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.687|CMAGINS=17.019|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.373|KREFMAG=12.892|KREFERR= 0.006,0,1.594,Z,17.019,17.373,,LMC V1341,VVS,STD,,,,
2460547.898050,16.852,0.107,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.368|CMAGINS=17.015|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.367|KREFMAG=12.892|KREFERR= 0.006,0,1.593,Z,17.015,17.367,,LMC V1341,VVS,STD,,,,
2460547.898617,17.483,0.199,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.988|CMAGINS=17.003|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.362|KREFMAG=12.892|KREFERR= 0.006,0,1.592,Z,17.003,17.362,,LMC V1341,VVS,STD,,,,
2460547.899196,16.840,0.109,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.352|CMAGINS=17.011|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.361|KREFMAG=12.892|KREFERR= 0.006,0,1.590,Z,17.011,17.361,,LMC V1341,VVS,STD,,,,
2460547.899774,16.827,0.098,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.332|CMAGINS=17.005|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.359|KREFMAG=12.892|KREFERR= 0.006,0,1.589,Z,17.005,17.359,,LMC V1341,VVS,STD,,,,
2460547.900341,16.959,0.126,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.465|CMAGINS=17.005|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.359|KREFMAG=12.892|KREFERR= 0.006,0,1.588,Z,17.005,17.359,,LMC V1341,VVS,STD,,,,
2460548.897378,17.048,0.142,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.582|CMAGINS=17.033|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.383|KREFMAG=12.892|KREFERR= 0.006,0,1.588,Z,17.033,17.383,,LMC V1341,VVS,STD,,,,
2460548.897946,17.100,0.152,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.654|CMAGINS=17.053|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.404|KREFMAG=12.892|KREFERR= 0.006,0,1.587,Z,17.053,17.404,,LMC V1341,VVS,STD,,,,
2460548.898524,17.023,0.126,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.562|CMAGINS=17.038|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.395|KREFMAG=12.892|KREFERR= 0.006,0,1.586,Z,17.038,17.395,,LMC V1341,VVS,STD,,,,
2460548.899091,17.011,0.133,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.563|CMAGINS=17.051|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.410|KREFMAG=12.892|KREFERR= 0.006,0,1.585,Z,17.051,17.410,,LMC V1341,VVS,STD,,,,
2460548.899659,17.048,0.141,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.622|CMAGINS=17.073|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.432|KREFMAG=12.892|KREFERR= 0.006,0,1.584,Z,17.073,17.432,,LMC V1341,VVS,STD,,,,
2460548.900237,17.113,0.146,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.656|CMAGINS=17.041|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.401|KREFMAG=12.892|KREFERR= 0.006,0,1.582,Z,17.041,17.401,,LMC V1341,VVS,STD,,,,
2460549.894462,17.175,0.153,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.768|CMAGINS=17.092|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.451|KREFMAG=12.892|KREFERR= 0.006,0,1.589,Z,17.092,17.451,,LMC V1341,VVS,STD,,,,
2460549.895029,16.881,0.117,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.448|CMAGINS=17.066|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.418|KREFMAG=12.892|KREFERR= 0.006,0,1.588,Z,17.066,17.418,,LMC V1341,VVS,STD,,,,
2460549.895608,16.831,0.103,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.380|CMAGINS=17.048|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.404|KREFMAG=12.892|KREFERR= 0.006,0,1.586,Z,17.048,17.404,,LMC V1341,VVS,STD,,,,
2460549.896175,17.106,0.146,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.659|CMAGINS=17.052|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.409|KREFMAG=12.892|KREFERR= 0.006,0,1.585,Z,17.052,17.409,,LMC V1341,VVS,STD,,,,
2460549.896753,16.685,0.095,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.246|CMAGINS=17.059|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.405|KREFMAG=12.892|KREFERR= 0.006,0,1.584,Z,17.059,17.405,,LMC V1341,VVS,STD,,,,
2460549.897321,16.869,0.117,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.427|CMAGINS=17.057|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.419|KREFMAG=12.892|KREFERR= 0.006,0,1.583,Z,17.057,17.419,,LMC V1341,VVS,STD,,,,
2460550.893756,16.833,0.101,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.373|CMAGINS=17.039|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.407|KREFMAG=12.892|KREFERR= 0.006,0,1.584,Z,17.039,17.407,,LMC V1341,VVS,STD,,,,
2460550.894323,16.906,0.110,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.443|CMAGINS=17.037|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.394|KREFMAG=12.892|KREFERR= 0.006,0,1.583,Z,17.037,17.394,,LMC V1341,VVS,STD,,,,
2460550.894902,16.940,0.114,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.470|CMAGINS=17.030|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.394|KREFMAG=12.892|KREFERR= 0.006,0,1.582,Z,17.030,17.394,,LMC V1341,VVS,STD,,,,
2460550.895480,16.948,0.114,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.479|CMAGINS=17.030|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.386|KREFMAG=12.892|KREFERR= 0.006,0,1.581,Z,17.030,17.386,,LMC V1341,VVS,STD,,,,
2460550.896047,16.909,0.104,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.442|CMAGINS=17.032|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.384|KREFMAG=12.892|KREFERR= 0.006,0,1.580,Z,17.032,17.384,,LMC V1341,VVS,STD,,,,
2460550.896615,16.910,0.108,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.434|CMAGINS=17.023|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.378|KREFMAG=12.892|KREFERR= 0.006,0,1.579,Z,17.023,17.378,,LMC V1341,VVS,STD,,,,
2460551.893050,17.284,0.162,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.910|CMAGINS=17.125|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.481|KREFMAG=12.892|KREFERR= 0.006,0,1.580,Z,17.125,17.481,,LMC V1341,VVS,STD,,,,
2460551.893617,17.156,0.136,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.787|CMAGINS=17.130|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.483|KREFMAG=12.892|KREFERR= 0.006,0,1.579,Z,17.130,17.483,,LMC V1341,VVS,STD,,,,
2460551.894196,17.385,0.181,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.999|CMAGINS=17.112|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.469|KREFMAG=12.892|KREFERR= 0.006,0,1.578,Z,17.112,17.469,,LMC V1341,VVS,STD,,,,
2460551.894763,17.318,0.165,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.888|CMAGINS=17.069|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.421|KREFMAG=12.892|KREFERR= 0.006,0,1.577,Z,17.069,17.421,,LMC V1341,VVS,STD,,,,
2460551.895341,17.434,0.204,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=22.016|CMAGINS=17.081|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.432|KREFMAG=12.892|KREFERR= 0.006,0,1.576,Z,17.081,17.432,,LMC V1341,VVS,STD,,,,
2460551.895909,17.048,0.124,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.620|CMAGINS=17.071|CREFMAG=12.499|CREFERR= 0.009|KMAGINS=17.423|KREFMAG=12.892|KREFERR= 0.008,0,1.575,Z,17.071,17.423,,LMC V1341,VVS,STD,,,,
2460552.892355,17.424,0.175,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=22.029|CMAGINS=17.105|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.446|KREFMAG=12.892|KREFERR= 0.006,0,1.576,Z,17.105,17.446,,LMC V1341,VVS,STD,,,,
2460552.892922,17.241,0.142,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.823|CMAGINS=17.081|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.434|KREFMAG=12.892|KREFERR= 0.006,0,1.575,Z,17.081,17.434,,LMC V1341,VVS,STD,,,,
2460552.893501,17.733,0.232,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=22.326|CMAGINS=17.092|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.440|KREFMAG=12.892|KREFERR= 0.006,0,1.574,Z,17.092,17.440,,LMC V1341,VVS,STD,,,,
2460552.894068,17.727,0.222,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=22.321|CMAGINS=17.093|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.446|KREFMAG=12.892|KREFERR= 0.006,0,1.573,Z,17.093,17.446,,LMC V1341,VVS,STD,,,,
2460552.894647,17.614,0.218,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=22.223|CMAGINS=17.108|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.470|KREFMAG=12.892|KREFERR= 0.006,0,1.572,Z,17.108,17.470,,LMC V1341,VVS,STD,,,,
2460552.895214,17.464,0.188,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=22.094|CMAGINS=17.129|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.493|KREFMAG=12.892|KREFERR= 0.006,0,1.571,Z,17.129,17.493,,LMC V1341,VVS,STD,,,,
2460553.891591,17.525,0.187,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=22.058|CMAGINS=17.033|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.393|KREFMAG=12.892|KREFERR= 0.006,0,1.573,Z,17.033,17.393,,LMC V1341,VVS,STD,,,,
2460553.892159,17.412,0.160,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.943|CMAGINS=17.031|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.389|KREFMAG=12.892|KREFERR= 0.005,0,1.572,Z,17.031,17.389,,LMC V1341,VVS,STD,,,,
2460553.892737,17.805,0.225,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=22.333|CMAGINS=17.027|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.388|KREFMAG=12.892|KREFERR= 0.006,0,1.571,Z,17.027,17.388,,LMC V1341,VVS,STD,,,,
2460553.893304,17.343,0.144,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=21.877|CMAGINS=17.033|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.391|KREFMAG=12.892|KREFERR= 0.006,0,1.569,Z,17.033,17.391,,LMC V1341,VVS,STD,,,,
2460553.893872,17.477,0.189,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=22.017|CMAGINS=17.040|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.394|KREFMAG=12.892|KREFERR= 0.006,0,1.568,Z,17.040,17.394,,LMC V1341,VVS,STD,,,,
2460553.894450,17.505,0.190,,CV,HMB,,000-BJN-095,000-BKM-281,13238DDT,|VMAGINS=22.044|CMAGINS=17.037|CREFMAG=12.499|CREFERR= 0.005|KMAGINS=17.388|KREFMAG=12.892|KREFERR= 0.006,0,1.567,Z,17.037,17.388,,LMC V1341,VVS,STD,,,,
2460561.2521,<15.3,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460581.1764,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460584.1486,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460585.0292,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460586.0563,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460587.0458,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460591.0313,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460592.1000,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460609.1132,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460612.0639,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460616.0986,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460619.0688,<15.2,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460619.9528,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460622.9847,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460624.0743,<15.0,,,Vis.,SRX,W,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460631.9611,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460634.0049,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460635.1451,<14.0,,,Vis.,SRX,W,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460636.0882,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460646.2111,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460648.1458,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460649.0153,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460650.1375,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460653.1667,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460655.122,<14.3,,,Vis.,BNK,B,143,,X28172BN,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460661.9590,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460662.9896,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460663.9896,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460666.063,<14.3,,,Vis.,BNK,,143,,X28172BN,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460670.1785,<14.8,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460672.1514,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460673.1472,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460674.1660,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460675.090,<14.9,,,Vis.,BNK,,149,,X28172BN,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460676.1097,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460678.1451,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460679.1708,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460683.1215,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460693.0938,<13.8,,,Vis.,SRX,W,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460696.0132,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460698.1049,<14.2,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460700.0826,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460702.0438,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460706.101,<15.4,,,Vis.,BNK,,154,,X28172BN,154 B-V 0.86,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460706.1194,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460707.1063,<14.8,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460713.0646,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460727.1111,<14.0,,,Vis.,SRX,W,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460730.1042,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460732.0868,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460735.0410,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460736.0292,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460737.0368,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460738.1028,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460739.035,<14.9,,,Vis.,BNK,,149,,X28172BN,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460739.0958,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460743.1208,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460756.0257,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
