2455346.91893 19.703 0.103
2455353.92913 20.058 0.082
2455362.93745 20.222 0.122
2455365.92021 19.937 0.095
2455376.92478 19.557 0.077
2455378.92596 19.999 0.089
2455380.89935 20.009 0.109
2455381.90824 20.129 0.137
2455382.93076 20.214 0.177
2455384.92933 20.212 0.147
2455385.92120 20.071 0.063
2455386.89157 20.182 0.069
2455387.90322 20.237 0.085
2455389.87445 20.219 0.082
2455390.87695 20.313 0.093
2455391.92902 20.556 0.092
2455393.89033 20.584 0.186
2455395.87629 20.904 0.279
2455399.81508 20.245 0.105
2455400.86958 20.525 0.150
2455401.85919 21.224 0.428
2455403.85583 20.224 0.123
2455404.83741 20.086 0.100
2455405.84303 20.511 0.113
2455407.87652 20.239 0.123
2455408.83370 20.338 0.114
2455409.83519 20.002 0.059
2455410.83676 20.176 0.086
2455411.82396 20.307 0.121
2455412.81790 20.090 0.095
2455414.81739 20.156 0.053
2455421.79276 20.101 0.071
2455422.88356 19.992 0.068
2455425.86830 19.881 0.066
2455426.83445 19.838 0.050
2455427.87000 19.816 0.057
2455428.77329 19.818 0.074
2455430.75457 19.924 0.101
2455432.80970 19.937 0.144
2455433.80308 20.046 0.099
2455434.77383 19.895 0.069
2455435.77040 19.759 0.060
2455436.77976 19.842 0.051
2455437.82210 19.860 0.056
2455438.75713 19.802 0.052
2455439.73646 19.968 0.080
2455443.73661 19.884 0.066
2455444.74508 20.259 0.117
2455445.76253 19.936 0.055
2455447.75022 20.087 0.073
2455448.71385 20.059 0.059
2455449.70872 20.093 0.068
2455450.75320 19.934 0.065
2455451.68578 19.945 0.060
2455453.78071 19.946 0.056
2455454.73075 19.965 0.061
2455455.77167 19.972 0.059
2455457.68221 20.190 0.065
2455458.71744 20.005 0.072
2455459.71732 19.831 0.056
2455462.67081 20.057 0.115
2455463.73196 19.892 0.087
2455464.76383 19.930 0.100
2455465.77126 20.161 0.137
2455467.69175 19.736 0.053
2455468.67162 19.684 0.069
2455469.71585 19.622 0.043
2455470.66618 19.786 0.050
2455471.66389 19.968 0.072
2455472.67155 19.872 0.075
2455473.69354 19.866 0.055
2455475.78724 19.915 0.065
2455476.68845 19.985 0.065
2455477.65445 19.920 0.055
2455478.61430 19.775 0.054
2455479.78561 19.953 0.069
2455480.62418 19.830 0.079
2455481.60100 19.725 0.081
2455482.61589 20.027 0.126
2455483.59171 19.969 0.089
2455484.61702 19.968 0.095
2455485.58773 20.430 0.152
2455487.63500 20.001 0.063
2455488.58106 20.185 0.093
2455489.60286 20.145 0.105
2455490.59989 20.439 0.149
2455491.58166 19.950 0.127
2455492.59282 20.127 0.109
2455493.56301 19.978 0.139
2455494.60382 20.138 0.103
2455495.59355 20.086 0.085
2455497.57299 19.921 0.091
2455498.58091 20.034 0.110
2455499.59139 19.844 0.073
2455502.59184 19.963 0.060
2455503.56238 19.963 0.076
2455504.57283 19.940 0.088
2455505.57404 20.076 0.101
2455506.57603 20.235 0.085
2455507.56063 20.095 0.093
2455508.54332 20.221 0.124
2455509.53652 19.882 0.070
2455510.57959 20.210 0.112
2455511.56539 19.997 0.095
2455512.55313 19.997 0.082
2455513.55363 20.054 0.098
2455514.61409 19.806 0.064
2455515.55569 20.161 0.154
2455516.54485 19.978 0.093
2455517.54166 19.935 0.089
2455518.55332 19.880 0.095
2455519.55077 19.668 0.095
2455521.55542 19.869 0.108
2455522.56264 20.285 0.131
2455523.58681 19.878 0.091
2455525.52700 20.247 0.116
2455526.55615 20.081 0.080
2455527.55879 20.147 0.068
