2455261.66150 99.999 9.999
2455262.65553 99.999 9.999
2455264.62463 99.999 1.152
2455265.62407 99.999 9.999
2455266.61805 99.999 9.999
2455267.62984 99.999 1.512
2455268.61221 99.999 9.999
2455269.58159 99.999 9.999
2455270.58380 99.999 9.999
2455271.59110 99.999 1.087
2455273.57941 99.999 9.999
2455274.61065 99.999 9.999
2455276.59004 99.999 9.999
2455279.57818 99.999 1.359
2455281.56834 99.999 4.200
2455282.57294 99.999 9.999
2455285.56297 99.999 1.543
2455287.55656 21.412 0.670
2455290.49295 99.999 9.999
2455293.48886 99.999 9.999
2455295.51768 99.999 9.999
2455296.59288 99.999 9.999
2455297.54047 99.999 2.132
2455299.52305 99.999 9.999
2455301.54608 99.999 2.606
2455305.54372 99.999 9.999
2455307.48010 99.999 1.328
2455308.55013 99.999 9.999
2455309.57090 99.999 9.999
2455311.53712 99.999 9.999
2455313.51969 99.999 9.999
2455315.50041 99.999 9.999
2455321.48691 99.999 9.999
2455322.49704 99.999 9.999
2455324.50138 99.999 9.999
2455326.50887 99.999 9.999
2455327.49888 99.999 9.999
2455335.48933 99.999 9.999
2455342.48951 99.999 9.999
2455430.93153 99.999 9.999
2455443.86866 99.999 3.252
2455445.88922 99.999 9.999
2455448.90011 99.999 9.999
2455451.84320 99.999 9.999
2455454.89246 99.999 9.999
2455457.78705 99.999 9.999
2455461.86490 99.999 9.999
2455465.88413 99.999 9.999
2455467.86697 99.999 9.999
2455468.85597 99.999 0.963
2455470.83100 99.999 1.691
2455471.87860 99.999 9.999
2455473.81344 99.999 9.999
2455477.81658 99.999 9.999
2455478.83839 99.999 9.999
2455481.76225 99.999 9.999
2455482.89181 99.999 9.999
2455483.79519 99.999 9.999
2455484.80764 99.999 9.999
2455486.78937 99.999 1.254
2455487.79061 99.999 9.999
2455488.86234 99.999 1.396
2455490.85425 21.588 0.662
2455491.84228 99.999 2.938
2455492.84635 99.999 1.215
2455494.73733 99.999 9.999
2455495.86658 99.999 9.999
2455499.81062 99.999 9.999
2455506.77623 99.999 1.249
2455509.80361 99.999 9.999
2455511.74292 99.999 9.999
2455513.77120 99.999 1.716
2455515.70604 99.999 9.999
2455517.70482 99.999 9.999
2455521.74448 99.999 9.999
2455523.82343 99.999 9.999
2455526.71639 99.999 9.999
2455528.77294 99.999 9.999
2455529.84131 99.999 9.999
2455530.79327 99.999 2.370
2455531.75463 99.999 3.501
2455533.68678 99.999 9.999
2455534.80490 99.999 1.646
2455535.83863 99.999 9.999
2455539.85814 99.999 9.999
2455542.68837 99.999 1.695
2455543.84865 99.999 0.875
2455544.84391 99.999 0.777
2455546.67515 99.999 9.999
2455548.79315 99.999 9.999
2455550.76499 99.999 0.852
2455553.80667 99.999 9.999
2455554.82537 99.999 1.693
2455556.78765 99.999 1.404
2455557.78587 99.999 9.999
2455558.79453 99.999 4.188
2455560.82346 99.999 1.094
2455561.77865 99.999 9.999
2455562.82384 99.999 9.999
2455563.78435 99.999 9.999
2455565.81129 99.999 9.999
2455568.81995 99.999 9.999
2455569.86285 99.999 9.999
2455571.81086 99.999 1.782
2455575.77713 99.999 9.999
2455576.82444 99.999 9.999
2455577.78529 99.999 2.362
2455578.78210 99.999 1.742
2455579.81522 99.999 9.999
2455580.76097 99.999 9.999
2455581.76338 99.999 9.999
2455583.77843 99.999 9.999
2455584.71197 99.999 9.999
2455585.79940 99.999 3.144
2455587.70805 99.999 9.999
2455589.76697 99.999 9.999
2455590.78819 99.999 2.211
2455592.79007 99.999 9.999
2455593.70727 99.999 9.999
2455594.77240 99.999 9.999
2455595.73525 99.999 9.999
2455596.76549 99.999 9.999
2455597.73477 99.999 9.999
2455598.74437 99.999 9.999
2455599.75911 99.999 1.250
2455600.75868 99.999 9.999
2455601.75220 99.999 3.977
2455602.74246 99.999 9.999
2455604.74708 99.999 9.999
2455605.75068 99.999 9.999
2455608.72750 99.999 9.999
2455609.73707 99.999 9.999
2455611.72359 99.999 9.999
2455612.72237 99.999 9.999
2455615.68392 99.999 9.999
2455623.62793 99.999 9.999
2455625.66072 99.999 9.999
2455627.65708 99.999 9.999
2455630.63805 99.999 2.443
2455632.60141 99.999 9.999
2455634.61286 99.999 9.999
2455638.60471 99.999 9.999
2455640.56988 99.999 9.999
2455642.54609 99.999 9.999
2455644.54640 99.999 1.079
2455646.54210 99.999 2.375
2455648.54492 99.999 1.152
2455650.57462 99.999 2.886
2455653.59205 99.999 9.999
2455655.57093 99.999 9.999
2455657.57007 99.999 9.999
2455659.59006 99.999 9.999
2455667.54491 99.999 9.999
2455668.53466 99.999 2.103
2455671.54796 99.999 9.999
2455674.55411 21.686 0.660
2455675.54540 21.480 0.455
2455677.54390 99.999 9.999
2455681.52171 99.999 1.823
2455683.52534 99.999 9.999
2455686.51848 99.999 9.999
