HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459564.58942,2021-12-16.0899231,bi,1.45,15.712,>15.712,99.990,0.386,0.377,g
2459564.85985,2021-12-16.3603569,bi,1.43,15.223,>15.223,99.990,1.138,0.591,g
2459565.65629,2021-12-17.1568033,bi,1.45,15.870,>15.870,99.990,-0.594,0.326,g
2459565.65754,2021-12-17.1580546,bi,1.47,15.810,>15.810,99.990,-0.453,0.344,g
2459565.65881,2021-12-17.1593222,bi,1.4,15.848,>15.848,99.990,-0.333,0.332,g
2459565.85991,2021-12-17.3604247,bi,1.63,15.171,>15.171,99.990,-0.402,0.620,g
2459567.75159,2021-12-19.2521180,bE,1.54,15.809,>15.809,99.990,-0.205,0.345,g
2459567.75290,2021-12-19.2534252,bE,1.58,15.739,>15.739,99.990,0.588,0.368,g
2459567.75419,2021-12-19.2547209,bE,1.55,15.760,>15.760,99.990,-0.178,0.361,g
2459568.58866,2021-12-20.0891899,bi,1.44,15.322,>15.322,99.990,0.174,0.540,g
2459568.58990,2021-12-20.0904270,bi,1.52,15.255,>15.255,99.990,0.701,0.574,g
2459568.59113,2021-12-20.0916562,bi,1.54,15.351,>15.351,99.990,-0.584,0.526,g
2459569.55465,2021-12-21.0551910,bi,2.09,16.224,>16.224,99.990,0.171,0.235,g
2459569.55590,2021-12-21.0564362,bi,2.09,16.334,>16.334,99.990,0.386,0.213,g
2459569.55714,2021-12-21.0576754,bi,2.03,16.170,>16.170,99.990,-0.421,0.247,g
2459574.58739,2021-12-26.0879666,bm,1.58,15.909,>15.909,99.990,-0.211,0.314,g
2459574.58865,2021-12-26.0892192,bm,1.61,16.125,>16.125,99.990,0.049,0.258,g
2459574.58988,2021-12-26.0904540,bm,1.69,16.108,>16.108,99.990,-0.353,0.262,g
2459575.31818,2021-12-26.8187584,bm,2.47,16.580,>16.580,99.990,0.349,0.169,g
2459575.31941,2021-12-26.8199864,bm,2.42,16.524,>16.524,99.990,0.015,0.178,g
2459575.32066,2021-12-26.8212388,bm,2.39,16.551,>16.551,99.990,-0.112,0.174,g
2459576.68666,2021-12-28.1872454,bE,1.46,16.678,>16.678,99.990,0.110,0.155,g
2459576.68796,2021-12-28.1885456,bE,1.52,16.736,>16.736,99.990,0.158,0.147,g
2459576.68926,2021-12-28.1898408,bE,1.49,16.825,>16.825,99.990,0.164,0.135,g
2459577.28190,2021-12-28.7824833,bm,2.0,15.047,>15.047,99.990,-1.466,0.695,g
2459577.28357,2021-12-28.7841599,bm,2.07,15.345,>15.345,99.990,2.076,0.529,g
2459577.77883,2021-12-29.2794203,bE,1.48,16.832,>16.832,99.990,0.388,0.134,g
2459577.78013,2021-12-29.2807150,bE,1.45,16.898,>16.898,99.990,0.088,0.126,g
2459577.78142,2021-12-29.2820145,bE,1.54,16.651,>16.651,99.990,-0.181,0.159,g
2459579.39922,2021-12-30.8998185,bm,1.56,16.529,>16.529,99.990,0.364,0.178,g
2459579.40046,2021-12-30.9010591,bm,1.61,16.578,>16.578,99.990,0.017,0.170,g
2459579.40170,2021-12-30.9022989,bm,1.45,16.509,>16.509,99.990,0.079,0.181,g
2459579.52093,2021-12-31.0215298,bm,1.52,16.535,>16.535,99.990,-0.053,0.177,g
2459579.52217,2021-12-31.0227743,bm,1.46,16.635,>16.635,99.990,-0.020,0.161,g
2459579.52340,2021-12-31.0240090,bm,1.47,16.508,>16.508,99.990,-0.280,0.181,g
2459579.69725,2021-12-31.1978521,bE,1.53,16.934,>16.934,99.990,0.253,0.122,g
2459579.69854,2021-12-31.1991409,bE,1.55,16.814,>16.814,99.990,-0.091,0.137,g
2459579.69982,2021-12-31.2004251,bE,1.56,16.821,>16.821,99.990,0.279,0.136,g
2459580.28143,2021-12-31.7820376,bm,2.31,14.981,>14.981,99.990,1.005,0.739,g
2459580.28311,2021-12-31.7837142,bm,2.34,15.366,>15.366,99.990,0.640,0.518,g
2459580.28436,2021-12-31.7849655,bm,2.3,15.362,>15.362,99.990,-0.941,0.520,g
