2452104.89510 99.999 9.999
2452112.88872 99.999 9.999
2452117.85625 22.802 1.257
2452122.87966 99.999 9.999
2452123.89361 99.999 9.999
2452125.77910 22.437 1.911
2452128.89320 23.113 3.123
2452129.92112 99.999 9.999
2452130.89816 99.999 9.999
2452131.78712 99.999 9.999
2452132.87000 99.999 9.999
2452133.84294 21.480 0.507
2452134.88038 99.999 9.999
2452136.91681 99.999 9.999
2452137.87408 99.999 9.999
2452140.87886 21.456 0.497
2452141.78912 23.027 2.361
2452142.84679 24.329 6.383
2452143.89782 21.817 0.593
2452144.77783 99.999 9.999
2452156.73937 22.043 0.920
2452160.81899 23.025 1.866
2452161.69781 20.405 0.224
2452162.83622 21.554 0.466
2452166.65923 22.653 1.247
2452167.71535 99.999 9.999
2452171.78614 99.999 9.999
2452172.82845 99.999 9.999
2452173.77193 99.999 9.999
2452174.69831 99.999 9.999
2452177.70381 99.999 9.999
2452184.76507 99.999 9.999
2452187.63572 21.430 0.581
2452189.75496 99.999 9.999
2452190.75512 99.999 9.999
2452192.72207 99.999 9.999
2452193.74932 99.999 9.999
2452194.71397 22.325 0.829
2452203.61695 22.348 0.843
2452208.71343 99.999 9.999
2452211.71994 99.999 9.999
2452212.70579 99.999 9.999
2452214.72661 99.999 9.999
2452217.70035 99.999 9.999
2452221.58901 22.506 1.377
2452223.63910 99.999 9.999
2452225.65673 99.999 9.999
2452227.54999 99.999 9.999
2452228.61798 22.686 1.164
2452230.60506 99.999 9.999
2452232.62533 99.999 9.999
2452234.61070 21.635 0.491
2452236.59982 99.999 9.999
2452239.54871 22.523 1.292
2452241.59228 99.999 9.999
2452243.63053 99.999 9.999
2452249.59789 99.999 9.999
2452251.59687 22.429 0.912
2452254.59437 24.918 8.966
2452256.61257 99.999 9.999
2452263.55105 22.032 0.697
2452265.58640 22.561 1.158
2452270.61085 22.653 1.133
2452274.59169 22.052 0.937
2452276.60239 23.101 2.701
2452278.57908 21.456 0.465
2452283.60919 23.050 1.886
2452290.56241 99.999 9.999
2452292.62216 22.126 1.002
2452294.62344 22.740 1.849
2452296.58371 25.912 9.999
2452298.59226 99.999 9.999
2452300.59143 99.999 9.999
2452303.57128 99.999 9.999
2452453.90369 22.542 1.744
2452462.90745 99.999 9.999
2452464.90805 22.678 1.001
2452466.90047 21.485 0.673
2452468.89643 99.999 9.999
2452470.88568 24.894 8.031
2452472.86811 99.999 9.999
2452481.83851 22.191 1.281
2452488.77332 21.199 0.449
2452489.83564 99.999 9.999
2452492.81733 22.828 1.818
2452496.81579 99.999 9.999
2452497.83813 23.129 2.136
2452498.83834 24.419 5.406
2452499.92607 99.999 9.999
2452500.93175 99.999 9.999
2452501.92244 23.744 3.135
2452502.89831 99.999 9.999
2452516.88802 99.999 9.999
2452517.88857 99.999 9.999
2452518.86443 99.999 9.999
2452519.77583 23.280 1.848
2452520.85614 99.999 9.999
2452521.74600 22.620 1.247
2452524.77161 99.999 9.999
2452529.76155 22.027 0.571
2452535.75975 22.871 1.755
2452537.76626 22.562 1.698
2452537.78524 22.697 1.948
2452538.86693 22.909 2.399
2452539.75751 99.999 9.999
2452540.80845 99.999 9.999
2452541.77287 21.863 0.696
2452542.73929 99.999 9.999
2452544.72587 99.999 9.999
2452545.73667 23.819 2.979
2452547.75069 99.999 9.999
2452548.77538 23.763 3.324
2452550.77044 99.999 9.999
2452551.75786 99.999 9.999
2452552.77300 99.999 9.999
2452553.71380 25.065 9.999
2452554.76630 99.999 9.999
2452555.77423 99.999 9.999
2452556.75413 22.851 1.118
2452557.76576 99.999 9.999
2452558.72222 23.528 2.278
2452559.67994 23.710 2.793
2452560.71239 99.999 9.999
2452561.75784 99.999 9.999
2452563.73854 99.999 9.999
2452564.76589 23.677 3.313
2452565.75206 99.999 9.999
2452566.72692 99.999 9.999
2452571.71744 22.290 1.178
2452573.71850 99.999 9.999
2452574.70599 99.999 9.999
2452576.74517 22.421 1.163
2452577.70363 22.009 0.907
2452578.68561 22.418 1.125
2452579.69620 23.037 2.111
2452580.70778 23.738 3.234
2452583.68456 99.999 9.999
2452584.68724 99.999 9.999
