requested_flow_mL_s,turns,coil_diameter_cm,outer_h_W_m2K,prechill_tube_enabled,avg_outlet_no_rod_C,final_outlet_no_rod_C,ice_remaining_no_rod_g,pressure_ratio_no_rod,tube_length_m_no_rod,avg_outlet_with_rod_C,final_outlet_with_rod_C,ice_remaining_with_rod_g,pressure_ratio_with_rod,tube_length_m_with_rod,rod_delta_avg_C,rod_delta_final_C,rod_extra_ice_remaining_g
3.0,30.0,9.0,250.0,False,11.489748467627066,11.489748467627033,726.3304381242832,0.5229188816381248,8.487111943791094,10.045501911384408,10.045501911384418,724.8964117534813,0.5229188816381248,8.487111943791094,1.4442465562426587,1.4442465562426143,-1.4340263708019165
2.0,20.0,9.0,250.0,False,11.489748467627066,11.489748467627033,726.3304381242832,0.1300420666355882,5.658074629194062,10.045501911384408,10.045501911384417,724.8964117534813,0.1300420666355882,5.658074629194062,1.4442465562426587,1.444246556242616,-1.4340263708019165
3.0,36.0,7.5,250.0,False,11.48412519024399,11.484125190243962,726.3095033590563,0.5230450222625004,8.489228262565533,10.040262357409986,10.040262357410011,724.8769055429733,0.5230450222625004,8.489228262565533,1.4438628328340037,1.4438628328339504,-1.432597816082989
2.0,24.0,7.5,250.0,False,11.48412519024399,11.484125190243956,726.3095033590563,0.130072603399662,5.659485508377022,10.040262357409986,10.040262357410006,724.8769055429733,0.130072603399662,5.659485508377022,1.4438628328340037,1.4438628328339504,-1.432597816082989
2.0,30.0,6.0,250.0,False,11.47378411336397,11.473784113363925,726.2710048106238,0.1301287989088517,5.6620818893786335,10.030627379770314,10.030627379770346,724.8410357145602,0.1301287989088517,5.6620818893786335,1.443156733593657,1.4431567335935789,-1.4299690960635871
8.0,46.0,7.5,250.0,False,11.461678271126695,11.461678271126674,726.2259362593439,3.518777249773089,10.847347224389292,10.01934886282623,10.01934886282624,724.7990471928729,3.518777249773089,10.847347224389292,1.4423294083004645,1.4423294083004343,-1.4268890664710625
10.0,46.0,7.5,250.0,False,11.461678271126695,11.461678271126674,726.2259362593439,5.180113421535369,10.847347224389292,10.01934886282623,10.01934886282624,724.7990471928729,5.180113421535369,10.847347224389292,1.4423294083004645,1.4423294083004343,-1.4268890664710625
4.0,46.0,7.5,250.0,False,11.461678271126695,11.461678271126674,726.2259362593439,1.0763118628568211,10.847347224389292,10.01934886282623,10.01934886282624,724.7990471928729,1.0763118628568211,10.847347224389292,1.4423294083004645,1.4423294083004343,-1.4268890664710625
6.0,46.0,7.5,250.0,False,11.461678271126695,11.461678271126674,726.2259362593439,2.1453824561402026,10.847347224389292,10.01934886282623,10.01934886282624,724.7990471928729,2.1453824561402026,10.847347224389292,1.4423294083004645,1.4423294083004343,-1.4268890664710625
5.0,46.0,7.5,250.0,False,11.461678271126695,11.461678271126674,726.2259362593439,1.5714798989653826,10.847347224389292,10.01934886282623,10.01934886282624,724.7990471928729,1.5714798989653826,10.847347224389292,1.4423294083004645,1.4423294083004343,-1.4268890664710625
6.0,18.0,9.0,750.0,False,20.21320549700047,20.213205497000487,758.8067882047791,1.0433397167421643,5.092267166274656,18.77304506276125,18.773045062761263,757.3879739600916,1.0433397167421643,5.092267166274656,1.4401604342392211,1.4401604342392247,-1.4188142446874963
8.0,18.0,9.0,750.0,False,20.21320549700047,20.213205497000487,758.8067882047791,1.7162281643004038,5.092267166274656,18.77304506276125,18.773045062761263,757.3879739600916,1.7162281643004038,5.092267166274656,1.4401604342392211,1.4401604342392247,-1.4188142446874963
10.0,18.0,9.0,750.0,False,20.21320549700047,20.213205497000487,758.8067882047791,2.5323332447848803,5.092267166274656,18.77304506276125,18.773045062761263,757.3879739600916,2.5323332447848803,5.092267166274656,1.4401604342392211,1.4401604342392247,-1.4188142446874963
8.0,8.0,6.0,250.0,False,69.58050042340366,69.58050042340389,942.5951128515512,0.5941910568072073,1.5098885038343024,68.1452191867096,68.14521918670987,941.1944632550108,0.5941910568072073,1.5098885038343024,1.4352812366940668,1.4352812366940242,-1.400649596540461
10.0,58.0,6.0,250.0,False,11.140157762853384,11.140157762853342,725.0289552288283,5.225819511729914,10.946691652798693,9.720090709537518,9.720090709537557,723.6849461526449,5.225819511729914,10.946691652798693,1.4200670533158668,1.420067053315785,-1.3440090761833972
8.0,58.0,6.0,250.0,False,11.140157762853384,11.140157762853342,725.0289552288283,3.5498929261438605,10.946691652798693,9.720090709537518,9.720090709537557,723.6849461526449,3.5498929261438605,10.946691652798693,1.4200670533158668,1.420067053315785,-1.3440090761833972
4.0,58.0,6.0,250.0,False,11.140157762853384,11.140157762853342,725.0289552288283,1.085891485638354,10.946691652798693,9.720090709537518,9.720090709537557,723.6849461526449,1.085891485638354,10.946691652798693,1.4200670533158668,1.420067053315785,-1.3440090761833972
6.0,58.0,6.0,250.0,False,11.140157762853384,11.140157762853342,725.0289552288283,2.16440596318488,10.946691652798693,9.720090709537518,9.720090709537557,723.6849461526449,2.16440596318488,10.946691652798693,1.4200670533158668,1.420067053315785,-1.3440090761833972
5.0,58.0,6.0,250.0,False,11.140157762853384,11.140157762853342,725.0289552288283,1.5854382774610891,10.946691652798693,9.720090709537518,9.720090709537557,723.6849461526449,1.5854382774610891,10.946691652798693,1.4200670533158668,1.420067053315785,-1.3440090761833972
3.0,46.0,6.0,250.0,False,10.983659286557437,10.983659286557476,724.4463307846107,0.5345265385637585,8.681858897047238,9.574632846299831,9.574632846299805,723.1434245434515,0.5345265385637585,8.681858897047238,1.4090264402576054,1.409026440257671,-1.302906241159235
6.0,22.0,7.5,750.0,False,20.09040416934836,20.09040416934829,758.349614071451,1.0616451579177082,5.18786171601227,18.68833736648387,18.68833736648394,757.0726176982929,1.0616451579177082,5.18786171601227,1.4020668028644891,1.4020668028643506,-1.2769963731581129
10.0,22.0,7.5,750.0,False,20.09040416934836,20.09040416934829,758.349614071451,2.576314101913661,5.18786171601227,18.68833736648387,18.68833736648394,757.0726176982929,2.576314101913661,5.18786171601227,1.4020668028644891,1.4020668028643506,-1.2769963731581129
8.0,22.0,7.5,750.0,False,20.09040416934836,20.09040416934829,758.349614071451,1.7461693408723518,5.18786171601227,18.68833736648387,18.68833736648394,757.0726176982929,1.7461693408723518,5.18786171601227,1.4020668028644891,1.4020668028643506,-1.2769963731581129
5.0,32.0,11.0,250.0,False,10.77430087477721,10.77430087477724,723.6669153475585,1.601724797323221,11.06260590508663,9.38025767186733,9.380257671867382,722.4197898432899,1.601724797323221,11.06260590508663,1.3940432029098808,1.3940432029098577,-1.247125504268638
10.0,32.0,11.0,250.0,False,10.77430087477721,10.77430087477724,723.6669153475585,5.279148997386349,11.06260590508663,9.38025767186733,9.380257671867382,722.4197898432899,5.279148997386349,11.06260590508663,1.3940432029098808,1.3940432029098577,-1.247125504268638
4.0,32.0,11.0,250.0,False,10.77430087477721,10.77430087477724,723.6669153475585,1.097068909774772,11.06260590508663,9.38025767186733,9.380257671867382,722.4197898432899,1.097068909774772,11.06260590508663,1.3940432029098808,1.3940432029098577,-1.247125504268638
6.0,32.0,11.0,250.0,False,10.77430087477721,10.77430087477724,723.6669153475585,2.1866024328841256,11.06260590508663,9.38025767186733,9.380257671867382,722.4197898432899,2.1866024328841256,11.06260590508663,1.3940432029098808,1.3940432029098577,-1.247125504268638
8.0,32.0,11.0,250.0,False,10.77430087477721,10.77430087477724,723.6669153475585,3.586198438377398,11.06260590508663,9.38025767186733,9.380257671867382,722.4197898432899,3.586198438377398,11.06260590508663,1.3940432029098808,1.3940432029098577,-1.247125504268638
8.0,14.0,9.0,1200.0,False,17.057449859845246,17.057449859845267,747.058300822361,1.3617949628366122,3.9606522404358433,15.666038386766273,15.666038386766337,745.8209729222926,1.3617949628366122,3.9606522404358433,1.391411473078973,1.3914114730789304,-1.2373279000684079
10.0,14.0,9.0,1200.0,False,17.057449859845246,17.057449859845267,747.058300822361,2.011703203483151,3.9606522404358433,15.666038386766273,15.666038386766337,745.8209729222926,2.011703203483151,3.9606522404358433,1.391411473078973,1.3914114730789304,-1.2373279000684079
10.0,28.0,6.0,750.0,False,19.99910549874624,19.999105498746182,758.0097204285532,2.6208256568319057,5.284609763420058,18.63468929937222,18.63468929937222,756.8728925889809,2.6208256568319057,5.284609763420058,1.3644161993740198,1.364416199373963,-1.1368278395723337
6.0,28.0,6.0,750.0,False,19.99910549874624,19.999105498746182,758.0097204285532,1.080171482854988,5.284609763420058,18.63468929937222,18.63468929937222,756.8728925889809,1.080171482854988,5.284609763420058,1.3644161993740198,1.364416199373963,-1.1368278395723337
8.0,28.0,6.0,750.0,False,19.99910549874624,19.999105498746182,758.0097204285532,1.7764718045418684,5.284609763420058,18.63468929937222,18.63468929937222,756.8728925889809,1.7764718045418684,5.284609763420058,1.3644161993740198,1.364416199373963,-1.1368278395723337
3.0,38.0,7.5,250.0,False,10.297281352290998,10.29728135229104,721.8910307463791,0.5511555887602261,8.960852054930285,8.938312179021606,8.938312179021551,720.7744815103807,0.5511555887602261,8.960852054930285,1.3589691732693918,1.3589691732694895,-1.1165492359983773
3.0,26.0,11.0,250.0,False,10.231960006273088,10.231960006273034,721.6478474655055,0.5527956015823993,8.988367297882887,8.877897168152899,8.877897168152945,720.5495639075883,0.5527956015823993,8.988367297882887,1.3540628381201891,1.3540628381200897,-1.0982835579171706
4.0,8.0,6.0,250.0,False,63.54852674890533,63.54852674890505,920.1388219488008,0.1759157992504072,1.5098885038343024,62.20342009108722,62.20342009108737,919.0738811408888,0.1759157992504072,1.5098885038343024,1.3451066578181141,1.3451066578176807,-1.0649408079119667
5.0,10.0,6.0,250.0,False,63.54852674890533,63.548526748905054,920.1388219488008,0.3125579220988978,1.887360629792878,62.20342009108722,62.20342009108737,919.0738811408888,0.3125579220988978,1.887360629792878,1.3451066578181141,1.3451066578176878,-1.0649408079119667
5.0,8.0,7.5,250.0,False,63.55640064732259,63.55640064732274,920.1681354973892,0.3124363206854456,1.8864951694590075,62.211647740242086,62.21164774024194,919.1045116596496,0.3124363206854456,1.8864951694590075,1.3447529070805047,1.344752907080796,-1.0636238377396694
3.0,32.0,9.0,250.0,False,10.08033663293576,10.080336632935746,721.0833724258227,0.5566431520604372,9.0529194067105,8.737760387082787,8.737760387082803,720.0278520282516,0.5566431520604372,9.0529194067105,1.3425762458529729,1.3425762458529427,-1.055520397571172
2.0,32.0,6.0,250.0,False,10.065400055607224,10.065400055607244,721.0277653983679,0.1382987240123029,6.03955401533721,8.723962834227503,8.72396283422751,719.976485447846,0.1382987240123029,6.03955401533721,1.3414372213797208,1.3414372213797332,-1.0512799505219164
3.0,48.0,6.0,250.0,False,10.065400055607226,10.065400055607247,721.0277653983679,0.5570253087055115,9.059331023005814,8.723962834227507,8.723962834227514,719.976485447846,0.5570253087055115,9.059331023005814,1.341437221379719,1.3414372213797332,-1.0512799505219164
6.0,40.0,9.0,250.0,False,10.008125949790436,10.008125949790488,720.8145409960945,2.235153557943553,11.316149258388124,8.671068803533725,8.67106880353376,719.7795675227411,2.235153557943553,11.316149258388124,1.3370571462567113,1.3370571462567273,-1.034973473353375
4.0,40.0,9.0,250.0,False,10.008125949790436,10.008125949790488,720.8145409960945,1.1215176858388305,11.316149258388124,8.671068803533725,8.67106880353376,719.7795675227411,1.1215176858388305,11.316149258388124,1.3370571462567113,1.3370571462567273,-1.034973473353375
10.0,40.0,9.0,250.0,False,10.008125949790436,10.008125949790488,720.8145409960945,5.395798471944391,11.316149258388124,8.671068803533725,8.67106880353376,719.7795675227411,5.395798471944391,11.316149258388124,1.3370571462567113,1.3370571462567273,-1.034973473353375
5.0,40.0,9.0,250.0,False,10.008125949790436,10.008125949790488,720.8145409960945,1.6373488795905062,11.316149258388124,8.671068803533725,8.67106880353376,719.7795675227411,1.6373488795905062,11.316149258388124,1.3370571462567113,1.3370571462567273,-1.034973473353375
8.0,40.0,9.0,250.0,False,10.008125949790436,10.008125949790488,720.8145409960945,3.665610772351256,11.316149258388124,8.671068803533725,8.67106880353376,719.7795675227411,3.665610772351256,11.316149258388124,1.3370571462567113,1.3370571462567273,-1.034973473353375
8.0,48.0,7.5,250.0,False,9.999857168432277,9.999857168432296,720.7837573472144,3.6664945755148177,11.318971016754045,8.663434024932254,8.663434024932199,719.7511441876111,3.6664945755148177,11.318971016754045,1.3364231435000224,1.336423143500097,-1.0326131596033292
4.0,48.0,7.5,250.0,False,9.999857168432277,9.999857168432296,720.7837573472144,1.1217897834406685,11.318971016754045,8.663434024932254,8.663434024932199,719.7511441876111,1.1217897834406685,11.318971016754045,1.3364231435000224,1.336423143500097,-1.0326131596033292
10.0,48.0,7.5,250.0,False,9.999857168432277,9.999857168432296,720.7837573472144,5.397096698170511,11.318971016754045,8.663434024932254,8.663434024932199,719.7511441876111,5.397096698170511,11.318971016754045,1.3364231435000224,1.336423143500097,-1.0326131596033292
6.0,48.0,7.5,250.0,False,9.999857168432277,9.999857168432296,720.7837573472144,2.235693897658744,11.318971016754045,8.663434024932254,8.663434024932199,719.7511441876111,2.235693897658744,11.318971016754045,1.3364231435000224,1.336423143500097,-1.0326131596033292
5.0,48.0,7.5,250.0,False,9.999857168432277,9.999857168432296,720.7837573472144,1.6377453504538004,11.318971016754045,8.663434024932254,8.663434024932199,719.7511441876111,1.6377453504538004,11.318971016754045,1.3364231435000224,1.336423143500097,-1.0326131596033292
6.0,60.0,6.0,250.0,False,9.984655134697448,9.984655134697478,720.7271620584535,2.2366882618735398,11.324163778757269,8.649398679894153,8.649398679894162,719.6988923363764,2.2366882618735398,11.324163778757269,1.3352564548032948,1.3352564548033161,-1.0282697220770842
4.0,60.0,6.0,250.0,False,9.984655134697448,9.984655134697478,720.7271620584535,1.1222905130938716,11.324163778757269,8.649398679894153,8.649398679894162,719.6988923363764,1.1222905130938716,11.324163778757269,1.3352564548032948,1.3352564548033161,-1.0282697220770842
5.0,60.0,6.0,250.0,False,9.984655134697448,9.984655134697478,720.7271620584535,1.6384749589345136,11.324163778757269,8.649398679894153,8.649398679894162,719.6988923363764,1.6384749589345136,11.324163778757269,1.3352564548032948,1.3352564548033161,-1.0282697220770842
8.0,60.0,6.0,250.0,False,9.984655134697448,9.984655134697478,720.7271620584535,3.6681210009173255,11.324163778757269,8.649398679894153,8.649398679894162,719.6988923363764,3.6681210009173255,11.324163778757269,1.3352564548032948,1.3352564548033161,-1.0282697220770842
10.0,60.0,6.0,250.0,False,9.984655134697448,9.984655134697478,720.7271620584535,5.399485768723115,11.324163778757269,8.649398679894153,8.649398679894162,719.6988923363764,5.399485768723115,11.324163778757269,1.3352564548032948,1.3352564548033161,-1.0282697220770842
2.0,26.0,7.5,250.0,False,9.750734543965196,9.750734543965194,719.856304671306,0.1402803268198768,6.131109300741774,8.43360891688,8.433608916880033,718.8955337752295,0.1402803268198768,6.131109300741774,1.3171256270851952,1.3171256270851615,-0.9607708960764967
10.0,12.0,11.0,1200.0,False,16.404378355731556,16.4043783557316,744.6269964984089,2.098117160849317,4.148477214407486,15.098238774472064,15.098238774472025,743.7071252902747,2.098117160849317,4.148477214407486,1.306139581259492,1.3061395812595737,-0.9198712081341682
8.0,12.0,11.0,1200.0,False,16.404378355731556,16.4043783557316,744.6269964984089,1.4206236379623636,4.148477214407486,15.098238774472064,15.098238774472025,743.7071252902747,1.4206236379623636,4.148477214407486,1.306139581259492,1.3061395812595737,-0.9198712081341682
10.0,22.0,6.0,1200.0,False,16.39286172123681,16.392861721236844,744.5841214945839,2.099826885852304,4.152193385544331,15.088345921714252,15.088345921714236,743.670295424756,2.099826885852304,4.152193385544331,1.304515799522557,1.3045157995226084,-0.9138260698279055
8.0,22.0,6.0,1200.0,False,16.39286172123681,16.392861721236844,744.5841214945839,1.4217875802214697,4.152193385544331,15.088345921714252,15.088345921714236,743.670295424756,1.4217875802214697,4.152193385544331,1.304515799522557,1.3045157995226084,-0.9138260698279055
6.0,8.0,6.0,750.0,False,54.782087037796536,54.78208703779627,887.5024526678035,0.3573484959683933,1.5098885038343024,53.484550712344905,53.48455071234466,886.6146103154869,0.3573484959683933,1.5098885038343024,1.297536325451631,1.2975363254516168,-0.8878423523166248
2.0,18.0,11.0,250.0,False,9.445749138806567,9.445749138806598,718.7208817817084,0.1422630385567782,6.222715821611229,8.15277473958165,8.152774739581668,717.850022915731,0.1422630385567782,6.222715821611229,1.2929743992249172,1.2929743992249296,-0.870858865977425
2.0,22.0,9.0,250.0,False,9.441928485796256,9.441928485796222,718.7066579637793,0.1422882810634387,6.2238820921134685,8.14926037902149,8.149260379021456,717.8369393866375,0.1422882810634387,6.2238820921134685,1.2926681067747658,1.2926681067747658,-0.869718577141839
6.0,8.0,6.0,250.0,False,67.97867629637632,67.97867629637626,936.6317200198416,0.3573484959683933,1.5098885038343024,66.68878004461848,66.68878004461834,935.7723207156356,0.3573484959683933,1.5098885038343024,1.2898962517578383,1.2898962517579236,-0.859399304206022
10.0,8.0,6.0,250.0,False,71.97349023152657,71.97349023152668,951.50391752452,0.8841630868999006,1.5098885038343024,70.6847314627873,70.6847314627874,950.6487529287036,0.8841630868999006,1.5098885038343024,1.288758768739271,1.2887587687392852,-0.8551645958164045
3.0,40.0,7.5,250.0,False,9.23322807112016,9.233228071120136,717.9296921684111,0.5792661552579517,9.432475847295036,7.957434049519736,7.957434049519701,717.1227937204515,0.5792661552579517,9.432475847295036,1.2757940216004249,1.2757940216004346,-0.8068984479596111
3.0,50.0,6.0,250.0,False,9.223992982053929,9.223992982053936,717.8953110756328,0.5795240788472646,9.43680314896439,7.948952187279962,7.948952187279984,717.0912167978744,0.5795240788472646,9.43680314896439,1.2750407947739673,1.2750407947739522,-0.804094277758395
6.0,16.0,11.0,750.0,False,19.916451522769083,19.916451522769133,757.7020099130407,1.1274108670489404,5.531302952543315,18.64412967359676,18.644129673596776,756.9080379330045,1.1274108670489404,5.531302952543315,1.2723218491723252,1.2723218491723571,-0.79397198003619
10.0,16.0,11.0,750.0,False,19.916451522769083,19.916451522769133,757.7020099130407,2.734323528156724,5.531302952543315,18.64412967359676,18.644129673596776,756.9080379330045,2.734323528156724,5.531302952543315,1.2723218491723252,1.2723218491723571,-0.79397198003619
8.0,16.0,11.0,750.0,False,19.916451522769083,19.916451522769133,757.7020099130407,1.8537385980453704,5.531302952543315,18.64412967359676,18.644129673596776,756.9080379330045,1.8537385980453704,5.531302952543315,1.2723218491723252,1.2723218491723571,-0.79397198003619
8.0,18.0,7.5,1200.0,False,16.123300131813384,16.12330013181336,743.5805770835959,1.4507346893888955,4.244614131282766,14.858386237285009,14.858386237285004,742.8141840011699,1.4507346893888955,4.244614131282766,1.2649138945283749,1.2649138945283553,-0.7663930824260206
10.0,18.0,7.5,1200.0,False,16.123300131813384,16.12330013181336,743.5805770835959,2.142347548643378,4.244614131282766,14.858386237285009,14.858386237285004,742.8141840011699,2.142347548643378,4.244614131282766,1.2649138945283749,1.2649138945283553,-0.7663930824260206
6.0,8.0,11.0,1200.0,False,31.818988595474316,31.8189885954744,802.0136812513225,0.597815084131348,2.7656514762716573,30.5591484388383,30.55914843883829,801.2661770666758,0.597815084131348,2.7656514762716573,1.2598401566360167,1.2598401566361126,-0.7475041846466866
6.0,10.0,9.0,1200.0,False,31.1104366917837,31.11043669178368,799.3758302712586,0.609952865396205,2.829037314597031,29.850998901425232,29.85099890142541,798.6298240464237,0.609952865396205,2.829037314597031,1.2594377903584686,1.2594377903582696,-0.7460062248349004
6.0,12.0,7.5,1200.0,False,31.1026404458754,31.102640445875355,799.3468058133382,0.6100879503250025,2.829742754188511,29.84321074312876,29.84321074312871,798.600829697696,0.6100879503250025,2.829742754188511,1.2594297027466403,1.259429702746644,-0.7459761156421791
6.0,14.0,6.0,1200.0,False,33.24439374501686,33.244393745016914,807.3202880801703,0.5741953920343716,2.642304881710029,31.98569544179357,31.98569544179367,806.5770348743423,0.5741953920343716,2.642304881710029,1.2586983032232872,1.2586983032232446,-0.7432532058279548
6.0,16.0,6.0,1200.0,False,29.07203867259487,29.07203867259478,791.7871269106915,0.6464776907230313,3.019777007668605,27.81750712712737,27.817507127127453,791.0593860279288,0.6464776907230313,3.019777007668605,1.2545315454675006,1.2545315454673265,-0.7277408827627596
6.0,62.0,6.0,250.0,False,8.929410646201198,8.929410646201156,716.7986175246324,2.308970560562199,11.701635904715843,7.678692339524878,7.678692339524904,716.0850728575728,2.308970560562199,11.701635904715843,1.25071830667632,1.2507183066762515,-0.7135446670596366
4.0,62.0,6.0,250.0,False,8.929410646201198,8.929410646201156,716.7986175246324,1.1586895405493898,11.701635904715843,7.678692339524878,7.678692339524904,716.0850728575728,1.1586895405493898,11.701635904715843,1.25071830667632,1.2507183066762515,-0.7135446670596366
5.0,62.0,6.0,250.0,False,8.929410646201198,8.929410646201156,716.7986175246324,1.6915116404079384,11.701635904715843,7.678692339524878,7.678692339524904,716.0850728575728,1.6915116404079384,11.701635904715843,1.25071830667632,1.2507183066762515,-0.7135446670596366
8.0,62.0,6.0,250.0,False,8.929410646201198,8.929410646201156,716.7986175246324,3.786349075690792,11.701635904715843,7.678692339524878,7.678692339524904,716.0850728575728,3.786349075690792,11.701635904715843,1.25071830667632,1.2507183066762515,-0.7135446670596366
10.0,62.0,6.0,250.0,False,8.929410646201198,8.929410646201156,716.7986175246324,5.573152025716316,11.701635904715843,7.678692339524878,7.678692339524904,716.0850728575728,5.573152025716316,11.701635904715843,1.25071830667632,1.2507183066762515,-0.7135446670596366
6.0,10.0,7.5,1200.0,False,36.77625799898649,36.77625799898634,820.4689812602297,0.5197765088064612,2.358118961823759,35.53102823638228,35.531028236382184,819.7758697629654,0.5197765088064612,2.358118961823759,1.245229762604211,1.2452297626041542,-0.69311149726434
3.0,34.0,9.0,250.0,False,8.843993636610367,8.843993636610422,716.4806205771914,0.5903674224827495,9.618726869629905,7.600436643276708,7.6004366432767325,715.7937365927655,0.5903674224827495,9.618726869629905,1.2435569933336597,1.2435569933336899,-0.68688398442589
2.0,34.0,6.0,250.0,False,8.830072622808958,8.830072622808911,716.428794367007,0.1464686491157541,6.417026141295786,7.587687457166907,7.587687457166941,715.746272951942,0.1464686491157541,6.417026141295786,1.2423851656420508,1.2423851656419709,-0.6825214150649117
4.0,34.0,11.0,250.0,False,8.790554950402637,8.790554950402612,716.2816749670666,1.1637407360464245,11.754018774154543,7.551503468672957,7.551503468672949,715.6115644443158,1.1637407360464245,11.754018774154543,1.23905148172968,1.2390514817296632,-0.6701105227507469
6.0,34.0,11.0,250.0,False,8.790554950402637,8.790554950402612,716.2816749670666,2.3190013786135237,11.754018774154543,7.551503468672957,7.551503468672949,715.6115644443158,2.3190013786135237,11.754018774154543,1.23905148172968,1.2390514817296632,-0.6701105227507469
5.0,34.0,11.0,250.0,False,8.790554950402637,8.790554950402612,716.2816749670666,1.6988716899851863,11.754018774154543,7.551503468672957,7.551503468672949,715.6115644443158,1.6988716899851863,11.754018774154543,1.23905148172968,1.2390514817296632,-0.6701105227507469
10.0,34.0,11.0,250.0,False,8.790554950402637,8.790554950402612,716.2816749670666,5.597252181040051,11.754018774154543,7.551503468672957,7.551503468672949,715.6115644443158,5.597252181040051,11.754018774154543,1.23905148172968,1.2390514817296632,-0.6701105227507469
8.0,34.0,11.0,250.0,False,8.790554950402637,8.790554950402612,716.2816749670666,3.8027559184189017,11.754018774154543,7.551503468672957,7.551503468672949,715.6115644443158,3.8027559184189017,11.754018774154543,1.23905148172968,1.2390514817296632,-0.6701105227507469
6.0,14.0,7.5,1200.0,False,26.304314123858447,26.304314123858525,781.4832312110489,0.7003993918435437,3.301366546553263,25.06590075394568,25.06590075394556,780.8154962995611,0.7003993918435437,3.301366546553263,1.2384133699127666,1.2384133699129656,-0.6677349114877416
6.0,12.0,6.0,1200.0,False,38.01555604408111,38.01555604408109,825.0827343894142,0.5019130933457123,2.2648327557514536,36.77844704845867,36.77844704845874,824.4198555018429,0.5019130933457123,2.2648327557514536,1.2371089956224353,1.23710899562235,-0.6628788875713099
6.0,8.0,9.0,1200.0,False,38.03721146163372,38.03721146163385,825.1633548268236,0.501606152559715,2.263229851677625,36.80025939578343,36.8002593957835,824.5010601693613,0.501606152559715,2.263229851677625,1.2369520658502893,1.2369520658503532,-0.6622946574623256
3.0,28.0,11.0,250.0,False,8.720011043998067,8.720011043998035,716.0190487407172,0.5940064305269347,9.6797801669508,7.486937219380023,7.48693721938004,715.3711922950199,0.5940064305269347,9.6797801669508,1.2330738246180442,1.2330738246179953,-0.6478564456972435
6.0,12.0,9.0,1200.0,False,25.445063766824973,25.44506376682501,778.2843485538696,0.7182995782326947,3.394844777516437,24.21401778257573,24.21401778257573,777.6440415067228,0.7182995782326947,3.394844777516437,1.231045984249242,1.2310459842492811,-0.6403070471467345
5.0,50.0,7.5,250.0,False,8.694667209182635,8.694667209182601,715.9246967826374,1.7040108019422178,11.790594809118796,7.463749309735539,7.463749309735565,715.2848665793604,1.7040108019422178,11.790594809118796,1.2309178994470953,1.2309178994470358,-0.6398302032770289
4.0,50.0,7.5,250.0,False,8.694667209182635,8.694667209182601,715.9246967826374,1.1672677040245152,11.790594809118796,7.463749309735539,7.463749309735565,715.2848665793604,1.1672677040245152,11.790594809118796,1.2309178994470953,1.2309178994470358,-0.6398302032770289
8.0,50.0,7.5,250.0,False,8.694667209182635,8.694667209182601,715.9246967826374,3.814211901256545,11.790594809118796,7.463749309735539,7.463749309735565,715.2848665793604,3.814211901256545,11.790594809118796,1.2309178994470953,1.2309178994470358,-0.6398302032770289
6.0,50.0,7.5,250.0,False,8.694667209182635,8.694667209182601,715.9246967826374,2.3260053391772844,11.790594809118796,7.463749309735539,7.463749309735565,715.2848665793604,2.3260053391772844,11.790594809118796,1.2309178994470953,1.2309178994470358,-0.6398302032770289
10.0,50.0,7.5,250.0,False,8.694667209182635,8.694667209182601,715.9246967826374,5.6140799748056525,11.790594809118796,7.463749309735539,7.463749309735565,715.2848665793604,5.6140799748056525,11.790594809118796,1.2309178994470953,1.2309178994470358,-0.6398302032770289
6.0,18.0,6.0,1200.0,False,25.42333721178277,25.42333721178276,778.2034632803905,0.7187599894116908,3.3972491336271804,24.192492677732808,24.19249267773285,777.563906207382,0.7187599894116908,3.3972491336271804,1.230844534049961,1.2308445340499077,-0.6395570730084046
10.0,20.0,9.0,750.0,False,19.95859230743848,19.95859230743841,757.8588948350387,2.7926482654357447,5.658074629194062,18.731568328891413,18.73156832889139,757.233561216972,2.7926482654357447,5.658074629194062,1.2270239785470665,1.2270239785470167,-0.6253336180666338
6.0,20.0,9.0,750.0,False,19.95859230743848,19.95859230743841,757.8588948350387,1.1516864295786544,5.658074629194062,18.731568328891413,18.73156832889139,757.233561216972,1.1516864295786544,5.658074629194062,1.2270239785470665,1.2270239785470167,-0.6253336180666338
8.0,20.0,9.0,750.0,False,19.95859230743848,19.95859230743841,757.8588948350387,1.8934447650322992,5.658074629194062,18.731568328891413,18.73156832889139,757.233561216972,1.8934447650322992,5.658074629194062,1.2270239785470665,1.2270239785470167,-0.6253336180666338
10.0,24.0,7.5,750.0,False,19.959388639254136,19.959388639254197,757.8618594797628,2.7932973785488047,5.659485508377022,18.73286160423249,18.73286160423251,757.2383759208855,2.7932973785488047,5.659485508377022,1.2265270350216468,1.226527035021686,-0.6234835588772967
8.0,24.0,7.5,750.0,False,19.959388639254136,19.959388639254197,757.8618594797628,1.8938866666140803,5.659485508377022,18.73286160423249,18.73286160423251,757.2383759208855,1.8938866666140803,5.659485508377022,1.2265270350216468,1.226527035021686,-0.6234835588772967
6.0,24.0,7.5,750.0,False,19.959388639254136,19.959388639254197,757.8618594797628,1.1519565994362495,5.659485508377022,18.73286160423249,18.73286160423251,757.2383759208855,1.1519565994362495,5.659485508377022,1.2265270350216468,1.226527035021686,-0.6234835588772967
