turns,2.0,3.0,4.0,5.0,6.0,8.0,10.0
8.0,12.199966834962176,22.37779553073049,30.373144837330276,36.53589181583844,30.5591484388383,23.32252472682574,23.289624992892584
10.0,7.754488616619466,16.514954804424917,24.14897122532411,30.37314483733029,23.66311032770585,17.92432024308064,17.92432024308064
12.0,4.932832524012177,12.199966834962176,19.221207664390192,25.27967814424159,18.32324586864244,15.098238774472064,15.098238774472064
14.0,3.1394837606730515,9.017934947697396,15.309673329432185,21.05640470684108,14.188385825578486,14.061819188027869,14.061819188027869
16.0,1.9987906458678315,6.668635449583296,12.199966834962176,17.547888737413864,14.49938778145483,14.339137551021906,14.339137551021906
18.0,1.272860307040334,4.932832524012177,9.725241035683478,14.629522027677703,14.055484253340888,14.055484253340888,14.055484253340888
20.0,0.810720541449216,3.649655221217017,7.754488616619466,11.958938921793363,11.958938921793363,11.958938921793363,11.958938921793363
22.0,0.5164404227000547,2.7007275678794684,6.184309682431843,8.912510567769402,8.912510567769402,8.912510567769402,8.912510567769402
24.0,0.3290145124405002,1.9987906458678315,4.932832524012177,6.538059337853465,6.538059337853465,6.538059337853465,6.538059337853465
26.0,0.2096265998725143,1.4794487363889053,3.9350960719176897,4.723166084713017,4.723166084713017,4.723166084713017,4.723166084713017
28.0,0.1335695199572774,1.0951410299073117,3.1394837606730515,3.361477542850236,3.361477542850236,3.361477542850236,3.361477542850236
30.0,0.0851123868522606,0.810720541449216,2.3577722856963383,2.3577722856963383,2.3577722856963383,2.3577722856963383,2.3577722856963383
32.0,0.0542373641664615,0.6002031154161044,1.630410254916152,1.630410254916152,1.630410254916152,1.630410254916152,1.630410254916152
34.0,0.0345638103328732,0.4443725954319912,1.1118658616365884,1.1118658616365884,1.1118658616365884,1.1118658616365884,1.1118658616365884
36.0,0.0220272029765444,0.3290145124405004,0.7479887929027342,0.7479887929027342,0.7479887929027342,0.7479887929027342,0.7479887929027342
38.0,0.0140381458740089,0.2436121917007491,0.4965266598407626,0.4965266598407626,0.4965266598407626,0.4965266598407626,0.4965266598407626
40.0,0.0089468700796029,0.1803835963059317,0.3253151485399663,0.3253151485399663,0.3253151485399663,0.3253151485399663,0.3253151485399663
42.0,0.005702195581563,0.1335695199572776,0.2104177698448546,0.2104177698448546,0.2104177698448546,0.2104177698448546,0.2104177698448546
44.0,0.0036343063325595,0.0989073401465724,0.1343917499626437,0.1343917499626437,0.1343917499626437,0.1343917499626437,0.1343917499626437
46.0,0.0023163726213881,0.0732418451340475,0.0847743884578672,0.0847743884578672,0.0847743884578672,0.0847743884578672,0.0847743884578672
48.0,0.0014763929445654,0.0528254341271909,0.0528254341271909,0.0528254341271909,0.0528254341271909,0.0528254341271909,0.0528254341271909
50.0,0.0009410256038133,0.0325227698263467,0.0325227698263467,0.0325227698263467,0.0325227698263467,0.0325227698263467,0.0325227698263467
52.0,0.0005997997133901,0.0197866985685041,0.0197866985685041,0.0197866985685041,0.0197866985685041,0.0197866985685041,0.0197866985685041
54.0,0.0003823101941073,0.012877592440433,0.012877592440433,0.012877592440433,0.012877592440433,0.012877592440433,0.012877592440433
56.0,0.0002436855950821,0.0093492221540076,0.0093492221540076,0.0093492221540076,0.0093492221540076,0.0093492221540076,0.0093492221540076
58.0,0.0001553272999028,0.0067876773536207,0.0067876773536207,0.0067876773536207,0.0067876773536207,0.0067876773536207,0.0067876773536207
60.0,9.90077825705867e-05,0.0049280076861848,0.0049280076861848,0.0049280076861848,0.0049280076861848,0.0049280076861848,0.0049280076861848
62.0,6.310941753578062e-05,0.0035778790622304,0.0035778790622304,0.0035778790622304,0.0035778790622304,0.0035778790622304,0.0035778790622304
64.0,4.0227406399690647e-05,0.0025976682879877,0.0025976682879877,0.0025976682879877,0.0025976682879877,0.0025976682879877,0.0025976682879877
66.0,2.564204593135694e-05,0.0018860151774424,0.0018860151774424,0.0018860151774424,0.0018860151774424,0.0018860151774424,0.0018860151774424
68.0,1.6345035829171278e-05,0.0013693354772192,0.0013693354772192,0.0013693354772192,0.0013693354772192,0.0013693354772192,0.0013693354772192
70.0,1.041888987683276e-05,0.0009942085236584,0.0009942085236584,0.0009942085236584,0.0009942085236584,0.0009942085236584,0.0009942085236584
72.0,6.641393478665844e-06,0.0007218514493762,0.0007218514493762,0.0007218514493762,0.0007218514493762,0.0007218514493762,0.0007218514493762
74.0,4.2334946003998064e-06,0.0005241079131316,0.0005241079131316,0.0005241079131316,0.0005241079131316,0.0005241079131316,0.0005241079131316
76.0,2.6986135811266987e-06,0.0003805361830696,0.0003805361830696,0.0003805361830696,0.0003805361830696,0.0003805361830696,0.0003805361830696
78.0,1.7202206498507424e-06,0.0002762952351198,0.0002762952351198,0.0002762952351198,0.0002762952351198,0.0002762952351198,0.0002762952351198
80.0,1.096552067241419e-06,0.0002006101414303,0.0002006101414303,0.0002006101414303,0.0002006101414303,0.0002006101414303,0.0002006101414303
