HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458088.67674,2017-12-01.1772996,bl,1.51,16.559,>16.559,99.990,0.831,0.173,g
2458088.67797,2017-12-01.1785287,bl,1.46,16.619,16.247,0.156,1.151,0.164,g
2458088.67919,2017-12-01.1797461,bl,1.49,16.702,>16.702,99.990,0.353,0.151,g
2458088.74013,2017-12-01.2406923,bh,1.38,16.278,>16.278,99.990,0.894,0.236,V
2458088.74021,2017-12-01.2407644,bl,1.6,16.596,16.154,0.146,1.254,0.167,g
2458088.74140,2017-12-01.2419630,bh,1.43,16.042,>16.042,99.990,0.669,0.294,V
2458088.74143,2017-12-01.2419815,bl,1.61,16.597,16.531,0.206,0.886,0.167,g
2458088.74264,2017-12-01.2431990,bl,1.62,16.354,16.093,0.172,1.327,0.209,g
2458088.74267,2017-12-01.2432270,bh,1.40,16.216,>16.216,99.990,1.094,0.250,V
2458089.48377,2017-12-01.9843357,bp,1.73,16.569,16.488,0.204,0.922,0.171,g
2458089.48498,2017-12-01.9855394,bp,1.85,16.626,16.104,0.136,1.314,0.162,g
2458089.48618,2017-12-01.9867454,bp,1.74,16.467,16.359,0.199,1.038,0.188,g
2458089.70411,2017-12-02.2046783,bl,1.48,16.405,16.331,0.205,1.065,0.199,g
2458089.70533,2017-12-02.2058946,bl,1.48,16.283,>16.283,99.990,1.002,0.223,g
2458089.70655,2017-12-02.2071131,bl,1.48,16.455,>16.455,99.990,0.267,0.190,g
2458089.73740,2017-12-02.2379706,bh,2.12,99.990,99.990,99.990,99.990,99.990,V
2458089.73867,2017-12-02.2392372,bh,1.37,15.774,>15.774,99.990,0.638,0.376,V
2458089.73869,2017-12-02.2392543,bl,1.52,16.153,16.025,0.195,1.413,0.251,g
2458089.73991,2017-12-02.2404731,bl,1.58,16.109,>16.109,99.990,0.302,0.261,g
2458089.73994,2017-12-02.2405013,bh,1.45,15.390,>15.390,99.990,0.831,0.536,V
2458090.48099,2017-12-02.9815665,bp,1.63,16.325,>16.325,99.990,0.518,0.214,g
2458090.48220,2017-12-02.9827783,bp,1.57,16.444,>16.444,99.990,0.567,0.192,g
2458090.48341,2017-12-02.9839795,bp,1.55,16.640,>16.640,99.990,0.378,0.160,g
2458090.73459,2017-12-03.2351711,bh,1.52,15.820,>15.820,99.990,0.325,0.361,V
2458090.73466,2017-12-03.2352353,bl,1.64,16.232,16.203,0.214,1.199,0.234,g
2458090.73586,2017-12-03.2364388,bh,1.47,15.919,>15.919,99.990,1.220,0.329,V
2458090.73589,2017-12-03.2364564,bl,1.7,16.259,16.115,0.192,1.301,0.228,g
2458090.73710,2017-12-03.2376756,bl,1.63,16.129,>16.129,99.990,0.901,0.257,g
2458090.73714,2017-12-03.2377145,bh,1.51,15.878,>15.878,99.990,0.283,0.342,V
2458091.47826,2017-12-03.9788428,bp,1.65,16.299,>16.299,99.990,0.802,0.220,g
2458091.47947,2017-12-03.9800487,bp,1.64,16.181,>16.181,99.990,0.441,0.245,g
2458091.48069,2017-12-03.9812640,bp,1.67,16.336,>16.336,99.990,0.590,0.212,g
2458091.73187,2017-12-04.2324517,bh,1.45,15.849,>15.849,99.990,0.785,0.351,V
2458091.73199,2017-12-04.2325706,bl,1.51,16.195,>16.195,99.990,0.633,0.242,g
2458091.73313,2017-12-04.2337180,bh,1.38,15.766,>15.766,99.990,0.976,0.379,V
2458091.73321,2017-12-04.2337907,bl,1.56,16.183,>16.183,99.990,0.879,0.244,g
2458091.73440,2017-12-04.2349819,bh,1.43,15.795,>15.795,99.990,-0.109,0.369,V
2458091.73442,2017-12-04.2350030,bl,1.49,16.233,>16.233,99.990,0.894,0.233,g
2458091.75651,2017-12-04.2570906,bl,1.52,16.180,>16.180,99.990,1.013,0.245,g
2458091.75773,2017-12-04.2583075,bl,1.52,16.194,16.154,0.211,1.254,0.242,g
2458091.75895,2017-12-04.2595273,bl,1.5,16.277,16.160,0.197,1.247,0.224,g
2458091.83653,2017-12-04.3371086,bh,1.40,15.915,>15.915,99.990,0.690,0.330,V
2458091.83779,2017-12-04.3383715,bh,1.34,15.900,>15.900,99.990,0.195,0.335,V
2458091.83906,2017-12-04.3396422,bh,1.40,16.032,>16.032,99.990,0.806,0.297,V
2458092.72909,2017-12-05.2296734,bh,1.36,16.008,>16.008,99.990,1.027,0.303,V
2458092.72923,2017-12-05.2298157,bl,1.48,16.647,16.321,0.163,1.076,0.159,g
2458092.73034,2017-12-05.2309334,bh,1.41,16.051,>16.051,99.990,0.207,0.291,V
2458092.73044,2017-12-05.2310317,bl,1.46,16.429,>16.429,99.990,0.579,0.195,g
2458092.73162,2017-12-05.2322064,bh,1.39,15.973,>15.973,99.990,1.248,0.313,V
2458092.73167,2017-12-05.2322537,bl,1.47,16.527,16.421,0.199,0.980,0.178,g
2458094.65638,2017-12-07.1569842,bh,1.41,16.378,16.257,0.196,1.206,0.216,V
2458094.65765,2017-12-07.1582490,bh,1.45,16.365,>16.365,99.990,0.951,0.218,V
2458094.72363,2017-12-07.2242307,bh,1.37,16.241,>16.241,99.990,1.091,0.245,V
2458094.72372,2017-12-07.2243206,bl,1.47,16.864,16.369,0.139,1.029,0.131,g
2458094.72492,2017-12-07.2255274,bl,1.50,16.799,>16.799,99.990,0.645,0.138,g
2458094.72494,2017-12-07.2255430,bh,1.37,16.394,16.070,0.163,1.432,0.213,V
2458094.72614,2017-12-07.2267481,bl,1.47,16.746,16.736,0.217,0.734,0.145,g
2458094.72621,2017-12-07.2268074,bh,1.41,16.351,>16.351,99.990,0.698,0.221,V
2458094.83042,2017-12-07.3310288,bl,1.48,16.749,>16.749,99.990,0.249,0.145,g
2458094.83163,2017-12-07.3322402,bl,1.46,16.809,16.534,0.170,0.884,0.137,g
2458094.83286,2017-12-07.3334644,bl,1.49,16.772,>16.772,99.990,0.639,0.142,g
2458095.46848,2017-12-07.9690836,bp,2.41,99.990,99.990,99.990,99.990,99.990,g
2458095.72088,2017-12-08.2214879,bh,1.33,16.568,16.500,0.206,0.963,0.181,V
2458095.72095,2017-12-08.2215557,bl,1.47,16.793,16.443,0.159,0.961,0.139,g
2458095.72214,2017-12-08.2227453,bh,1.39,16.570,16.364,0.181,1.092,0.181,V
2458095.72215,2017-12-08.2227658,bl,1.47,17.075,16.413,0.119,0.989,0.107,g
2458095.72338,2017-12-08.2239841,bl,1.47,16.843,16.564,0.169,0.860,0.133,g
2458095.72341,2017-12-08.2240210,bh,1.41,16.388,>16.388,99.990,0.810,0.214,V
2458095.84586,2017-12-08.3464614,bl,1.46,16.953,16.733,0.179,0.736,0.120,g
2458095.84706,2017-12-08.3476715,bl,1.47,16.685,16.597,0.202,0.834,0.154,g
2458095.84828,2017-12-08.3488910,bl,1.45,16.807,16.658,0.191,0.788,0.137,g
2458096.46443,2017-12-08.9650488,bp,1.87,17.150,16.489,0.119,0.921,0.100,g
2458096.46564,2017-12-08.9662557,bp,1.70,16.969,16.833,0.193,0.671,0.118,g
2458096.46686,2017-12-08.9674731,bp,1.77,17.312,16.236,0.081,1.163,0.086,g
2458096.71805,2017-12-09.2186638,bh,1.36,16.623,>16.623,99.990,0.770,0.172,V
2458096.71820,2017-12-09.2188162,bl,1.48,17.061,16.500,0.131,0.912,0.109,g
2458096.71932,2017-12-09.2199307,bh,1.45,16.442,>16.442,99.990,0.925,0.203,V
2458096.71942,2017-12-09.2200363,bl,1.45,17.090,16.669,0.149,0.781,0.106,g
2458096.72058,2017-12-09.2211936,bh,1.36,16.578,>16.578,99.990,0.595,0.179,V
2458096.72064,2017-12-09.2212570,bl,1.53,17.450,16.633,0.103,0.807,0.076,g
2458096.79392,2017-12-09.2945350,bh,1.35,16.592,>16.592,99.990,0.640,0.177,V
2458096.79519,2017-12-09.2958054,bh,1.36,16.509,>16.509,99.990,0.862,0.191,V
2458096.79645,2017-12-09.2970689,bh,1.36,16.621,16.538,0.203,0.930,0.172,V
2458096.85392,2017-12-09.3545368,bl,1.48,16.481,16.337,0.192,1.060,0.186,g
2458096.85944,2017-12-09.3600567,bl,1.58,15.864,>15.864,99.990,0.340,0.328,g
2458097.46170,2017-12-09.9623238,bp,1.67,17.334,16.760,0.129,0.718,0.085,g
2458097.46292,2017-12-09.9635423,bp,1.67,17.326,16.818,0.137,0.680,0.085,g
2458097.46413,2017-12-09.9647555,bp,1.66,17.412,16.559,0.100,0.864,0.079,g
2458097.71545,2017-12-10.2160730,bl,1.48,17.413,16.487,0.093,0.923,0.079,g
2458097.71565,2017-12-10.2162685,bh,1.47,16.752,16.354,0.152,1.103,0.153,V
2458097.71668,2017-12-10.2173042,bl,1.5,17.460,16.703,0.109,0.756,0.075,g
2458097.71692,2017-12-10.2175432,bh,1.52,16.610,16.284,0.162,1.176,0.174,V
2458097.71789,2017-12-10.2185156,bl,1.54,17.348,16.759,0.127,0.718,0.084,g
2458097.71819,2017-12-10.2188082,bh,1.44,16.593,16.419,0.187,1.039,0.177,V
2458097.81364,2017-12-10.3142633,bh,1.36,16.462,16.440,0.215,1.019,0.200,V
2458097.81492,2017-12-10.3155402,bh,1.37,16.665,>16.665,99.990,0.737,0.165,V
2458097.81618,2017-12-10.3168027,bh,1.34,16.608,>16.608,99.990,0.603,0.175,V
2458097.84693,2017-12-10.3475510,bl,1.57,16.939,16.505,0.147,0.908,0.122,g
2458097.84814,2017-12-10.3487614,bl,1.50,16.890,16.660,0.177,0.787,0.127,g
2458097.84936,2017-12-10.3499824,bl,1.47,16.760,>16.760,99.990,0.606,0.144,g
2458099.70992,2017-12-12.2105508,bl,1.59,17.398,16.460,0.092,0.946,0.080,g
2458099.71014,2017-12-12.2107768,bh,1.41,16.692,16.622,0.205,0.861,0.162,V
2458099.71113,2017-12-12.2117586,bl,1.55,17.344,16.345,0.087,1.052,0.084,g
2458099.71141,2017-12-12.2120392,bh,1.40,16.705,16.668,0.212,0.826,0.160,V
2458099.71235,2017-12-12.2129792,bl,1.54,17.289,16.657,0.122,0.790,0.088,g
2458099.71267,2017-12-12.2133037,bh,1.42,16.678,16.325,0.158,1.133,0.164,V
2458099.82132,2017-12-12.3219539,bl,1.48,16.687,16.270,0.149,1.127,0.154,g
2458099.82253,2017-12-12.3231673,bl,1.49,15.672,>15.672,99.990,0.663,0.391,g
2458099.82376,2017-12-12.3243906,bl,1.5,15.769,>15.769,99.990,0.365,0.358,g
2458099.82634,2017-12-12.3269722,bh,1.31,15.557,>15.557,99.990,0.244,0.460,V
2458100.45343,2017-12-12.9540719,bp,1.62,17.586,16.764,0.103,0.715,0.067,g
2458100.45465,2017-12-12.9552828,bp,1.57,17.519,16.865,0.120,0.652,0.071,g
2458100.45585,2017-12-12.9564924,bp,1.51,17.514,17.066,0.145,0.541,0.072,g
2458100.61332,2017-12-13.1139548,bh,1.51,16.035,>16.035,99.990,1.128,0.296,V
2458100.61458,2017-12-13.1152206,bh,1.50,16.007,>16.007,99.990,0.742,0.304,V
2458100.61584,2017-12-13.1164853,bh,1.52,16.340,>16.340,99.990,0.724,0.223,V
2458101.70293,2017-12-14.2035709,bl,1.49,17.611,16.618,0.088,0.819,0.066,g
2458101.70414,2017-12-14.2047871,bl,1.49,17.474,16.603,0.098,0.830,0.074,g
2458101.70536,2017-12-14.2060055,bl,1.54,17.469,16.911,0.131,0.625,0.075,g
2458101.75695,2017-12-14.2575885,bh,1.49,16.873,16.686,0.185,0.812,0.137,V
2458101.75821,2017-12-14.2588545,bh,1.48,16.675,16.459,0.180,1.001,0.164,V
2458101.75948,2017-12-14.2601215,bh,1.49,16.915,16.529,0.154,0.938,0.131,V
2458103.68580,2017-12-16.1864569,bl,2.01,17.245,16.266,0.089,1.131,0.092,g
2458103.68702,2017-12-16.1876704,bl,1.67,17.208,16.157,0.083,1.250,0.095,g
2458103.68824,2017-12-16.1888907,bl,2.02,17.388,16.273,0.078,1.124,0.081,g
2458104.68213,2017-12-17.1827907,bl,1.68,17.272,16.073,0.072,1.352,0.090,g
2458104.68336,2017-12-17.1840163,bl,1.67,17.334,16.275,0.082,1.122,0.085,g
2458104.68457,2017-12-17.1852322,bl,1.66,17.318,16.400,0.094,1.000,0.086,g
2458105.80324,2017-12-18.3039025,bh,1.56,16.612,16.587,0.214,0.889,0.174,V
2458105.80450,2017-12-18.3051662,bh,1.55,16.709,16.579,0.195,0.896,0.159,V
2458105.80577,2017-12-18.3064292,bh,1.54,16.588,16.355,0.177,1.101,0.178,V
2458105.81171,2017-12-18.3123777,bl,1.52,17.325,16.420,0.095,0.981,0.085,g
2458105.81293,2017-12-18.3135965,bl,1.57,17.362,16.553,0.104,0.869,0.082,g
2458105.81415,2017-12-18.3148125,bl,1.57,17.354,16.522,0.102,0.894,0.083,g
2458107.43428,2017-12-19.9349490,bp,1.79,17.514,16.397,0.078,1.003,0.072,g
2458107.43547,2017-12-19.9361488,bp,1.79,17.554,16.441,0.079,0.963,0.069,g
2458107.43669,2017-12-19.9373597,bp,2.03,17.610,16.526,0.081,0.891,0.066,g
2458107.54233,2017-12-20.0430032,bl,1.43,17.137,16.636,0.138,0.805,0.101,g
2458107.54356,2017-12-20.0442287,bl,1.53,17.295,16.690,0.126,0.765,0.088,g
2458107.54477,2017-12-20.0454432,bl,1.57,17.224,16.633,0.127,0.806,0.094,g
2458107.68820,2017-12-20.1888738,bl,1.54,17.374,16.495,0.097,0.917,0.082,g
2458107.68825,2017-12-20.1889254,bh,1.45,16.646,16.534,0.198,0.933,0.168,V
2458107.68942,2017-12-20.1900872,bl,1.53,17.496,16.476,0.086,0.933,0.073,g
2458107.69064,2017-12-20.1913094,bl,1.53,17.370,16.537,0.102,0.882,0.082,g
2458107.69108,2017-12-20.1917478,bh,1.47,16.712,16.559,0.190,0.912,0.159,V
2458108.43147,2017-12-20.9321431,bp,2.30,99.990,99.990,99.990,99.990,99.990,g
2458108.43269,2017-12-20.9333651,bp,2.31,99.990,99.990,99.990,99.990,99.990,g
2458108.43391,2017-12-20.9345809,bp,2.25,99.990,99.990,99.990,99.990,99.990,g
2458108.54264,2017-12-21.0433178,bl,1.7,17.019,16.256,0.109,1.142,0.113,g
2458108.54387,2017-12-21.0445437,bl,1.67,17.217,16.394,0.103,1.006,0.094,g
2458108.54509,2017-12-21.0457620,bl,1.71,17.169,16.146,0.085,1.264,0.099,g
2458108.68547,2017-12-21.1861427,bl,2.25,17.103,16.104,0.087,1.313,0.105,g
2458108.68669,2017-12-21.1873652,bl,2.29,17.159,15.856,0.066,1.651,0.099,g
2458108.68732,2017-12-21.1879952,bh,1.36,16.829,16.347,0.141,1.109,0.142,V
2458108.68791,2017-12-21.1885841,bl,2.27,17.250,15.930,0.065,1.542,0.091,g
2458109.68272,2017-12-22.1834043,bl,1.61,17.353,16.560,0.106,0.863,0.083,g
2458109.68291,2017-12-22.1835920,bh,1.42,16.551,16.389,0.189,1.068,0.184,V
2458109.68393,2017-12-22.1846153,bl,1.62,17.315,16.482,0.102,0.928,0.086,g
2458109.68516,2017-12-22.1858410,bl,1.69,17.276,16.377,0.096,1.021,0.089,g
2458110.68002,2017-12-23.1806957,bl,1.61,17.345,16.336,0.086,1.061,0.084,g
2458110.68124,2017-12-23.1819182,bl,1.62,17.246,16.333,0.094,1.063,0.092,g
2458110.68246,2017-12-23.1831459,bl,1.54,17.361,16.203,0.075,1.198,0.083,g
2458111.67722,2017-12-24.1779057,bl,2.0,17.322,16.337,0.088,1.060,0.086,g
2458111.67727,2017-12-24.1779539,bh,1.48,16.863,16.357,0.137,1.100,0.138,V
2458111.67843,2017-12-24.1791214,bl,1.69,17.320,16.245,0.081,1.154,0.086,g
2458111.67966,2017-12-24.1803399,bl,1.66,17.272,16.142,0.077,1.268,0.090,g
2458111.68007,2017-12-24.1807606,bh,1.42,16.809,16.796,0.217,0.734,0.145,V
2458112.42080,2017-12-24.9214853,bp,1.75,17.600,16.590,0.086,0.839,0.066,g
2458112.42203,2017-12-24.9227151,bp,1.70,17.542,16.445,0.080,0.960,0.070,g
2458112.42324,2017-12-24.9239311,bp,1.79,17.374,16.444,0.093,0.960,0.082,g
2458112.67451,2017-12-25.1751932,bl,1.61,17.476,16.369,0.079,1.030,0.074,g
2458112.67573,2017-12-25.1764190,bl,1.62,17.327,16.426,0.096,0.976,0.085,g
2458112.67695,2017-12-25.1776375,bl,1.6,17.241,16.414,0.102,0.988,0.092,g
2458113.41801,2017-12-25.9187062,bp,1.95,17.265,16.260,0.087,1.138,0.090,g
2458113.41923,2017-12-25.9199230,bp,1.89,17.330,16.393,0.092,1.006,0.085,g
2458113.42045,2017-12-25.9211380,bp,1.78,17.296,16.292,0.087,1.105,0.088,g
2458113.67170,2017-12-26.1723973,bl,1.64,17.082,16.295,0.106,1.102,0.107,g
2458113.67293,2017-12-26.1736160,bl,1.7,17.296,16.351,0.092,1.047,0.088,g
2458113.67414,2017-12-26.1748329,bl,1.65,17.061,16.094,0.090,1.327,0.109,g
2458114.66902,2017-12-27.1697105,bl,1.68,17.042,16.436,0.125,0.968,0.111,g
2458114.67024,2017-12-27.1709309,bl,2.01,16.928,16.328,0.126,1.068,0.123,g
2458114.67145,2017-12-27.1721508,bl,2.01,16.941,16.100,0.101,1.319,0.122,g
2458115.41253,2017-12-27.9132307,bp,2.27,16.937,16.093,0.101,1.326,0.122,g
2458115.41374,2017-12-27.9144388,bp,2.30,16.967,16.196,0.108,1.207,0.119,g
2458115.41496,2017-12-27.9156547,bp,2.29,16.895,16.143,0.110,1.267,0.127,g
2458115.66627,2017-12-28.1669684,bl,1.68,16.857,16.214,0.121,1.186,0.131,g
2458115.66749,2017-12-28.1681920,bl,1.71,16.800,16.377,0.148,1.022,0.138,g
2458115.66872,2017-12-28.1694100,bl,1.59,16.929,16.281,0.121,1.116,0.123,g
2458116.40983,2017-12-28.9105248,bp,1.63,16.949,16.618,0.162,0.819,0.121,g
2458116.41107,2017-12-28.9117636,bp,1.64,16.873,16.569,0.166,0.856,0.129,g
2458116.41238,2017-12-28.9130836,bp,1.59,16.945,>16.945,99.990,0.382,0.121,g
2458116.66350,2017-12-29.1641995,bl,1.63,16.697,16.463,0.177,0.944,0.152,g
2458116.66355,2017-12-29.1642476,bh,1.37,16.250,>16.250,99.990,0.501,0.243,V
2458116.66473,2017-12-29.1654203,bl,1.6,16.607,16.536,0.205,0.882,0.165,g
2458116.66594,2017-12-29.1666376,bl,1.60,16.645,16.323,0.163,1.073,0.160,g
2458116.66631,2017-12-29.1670137,bh,1.30,16.259,>16.259,99.990,1.123,0.241,V
2458116.81235,2017-12-29.3130497,bh,1.52,16.719,16.254,0.143,1.208,0.158,V
2458116.81519,2017-12-29.3158936,bh,1.52,16.594,16.451,0.192,1.009,0.177,V
2458117.40708,2017-12-29.9077828,bp,1.61,16.759,>16.759,99.990,0.659,0.144,g
2458117.40831,2017-12-29.9090113,bp,1.62,16.539,16.464,0.205,0.943,0.176,g
2458117.40952,2017-12-29.9102174,bp,1.65,16.256,>16.256,99.990,0.592,0.228,g
2458117.66075,2017-12-30.1614530,bh,1.37,16.147,>16.147,99.990,1.175,0.267,V
2458117.66218,2017-12-30.1628835,bh,1.39,16.267,>16.267,99.990,1.085,0.239,V
2458118.40424,2017-12-30.9049504,bp,1.61,16.718,16.586,0.194,0.842,0.149,g
2458118.40546,2017-12-30.9061696,bp,1.56,16.596,>16.596,99.990,0.531,0.167,g
2458118.40668,2017-12-30.9073761,bp,1.52,16.571,>16.571,99.990,0.495,0.171,g
2458118.65796,2017-12-31.1586662,bh,1.43,15.925,>15.925,99.990,1.219,0.327,V
2458118.65799,2017-12-31.1586968,bl,1.49,16.558,16.342,0.180,1.056,0.173,g
2458118.65921,2017-12-31.1599131,bl,1.46,16.438,>16.438,99.990,0.605,0.193,g
2458118.65932,2017-12-31.1600331,bh,1.43,16.127,>16.127,99.990,1.139,0.272,V
2458118.66042,2017-12-31.1611307,bl,1.48,16.584,16.339,0.175,1.058,0.169,g
2458118.66068,2017-12-31.1613835,bh,1.41,16.028,>16.028,99.990,0.890,0.298,V
2458119.65524,2018-01-01.1559462,bh,1.54,16.066,>16.066,99.990,0.450,0.287,V
2458119.65528,2018-01-01.1559819,bl,1.57,16.185,16.088,0.200,1.334,0.244,g
2458119.65649,2018-01-01.1571956,bl,1.53,16.199,16.109,0.202,1.308,0.241,g
2458119.65659,2018-01-01.1572924,bh,1.50,16.021,>16.021,99.990,0.673,0.300,V
2458119.65771,2018-01-01.1584134,bl,1.54,16.498,>16.498,99.990,0.720,0.183,g
2458119.65800,2018-01-01.1587113,bh,1.53,16.196,>16.196,99.990,0.875,0.255,V
2458120.39883,2018-01-01.8995317,bp,1.71,16.229,16.072,0.190,1.352,0.234,g
2458120.40005,2018-01-01.9007539,bp,1.79,16.311,16.296,0.216,1.101,0.217,g
2458120.40126,2018-01-01.9019693,bp,1.75,16.248,>16.248,99.990,0.708,0.230,g
2458120.65247,2018-01-02.1531745,bh,1.43,15.664,>15.664,99.990,0.211,0.416,V
2458120.65251,2018-01-02.1532193,bl,1.56,15.912,>15.912,99.990,0.463,0.314,g
2458120.65374,2018-01-02.1544494,bl,1.61,15.995,>15.995,99.990,0.896,0.291,g
2458120.65379,2018-01-02.1544972,bh,1.49,15.664,>15.664,99.990,1.018,0.416,V
2458120.65496,2018-01-02.1556693,bl,1.67,15.889,15.830,0.208,1.690,0.320,g
2458120.65516,2018-01-02.1558653,bh,1.44,15.474,>15.474,99.990,0.351,0.496,V
2458121.39604,2018-01-02.8967409,bp,2.03,16.276,16.095,0.186,1.324,0.224,g
2458121.39724,2018-01-02.8979493,bp,2.03,16.349,15.905,0.146,1.577,0.210,g
2458121.39846,2018-01-02.8991680,bp,2.02,16.372,16.015,0.158,1.427,0.205,g
2458121.64974,2018-01-03.1504517,bl,1.62,16.258,>16.258,99.990,0.497,0.228,g
2458121.64979,2018-01-03.1504943,bh,1.47,15.781,>15.781,99.990,1.512,0.374,V
2458121.65096,2018-01-03.1516682,bl,1.52,16.358,>16.358,99.990,1.036,0.208,g
2458121.65116,2018-01-03.1518670,bh,1.46,15.948,>15.948,99.990,1.448,0.321,V
2458121.65218,2018-01-03.1528884,bl,1.53,16.312,16.005,0.165,1.439,0.217,g
2458121.65251,2018-01-03.1532202,bh,1.45,15.855,>15.855,99.990,1.313,0.349,V
2458122.60629,2018-01-04.1070008,bh,1.37,16.067,>16.067,99.990,0.908,0.287,V
2458122.60911,2018-01-04.1098245,bh,1.38,16.201,16.058,0.192,1.447,0.254,V
2458122.64702,2018-01-04.1477336,bh,1.41,16.118,>16.118,99.990,0.945,0.274,V
2458122.64841,2018-01-04.1491149,bh,1.39,16.197,>16.197,99.990,1.231,0.255,V
2458122.64975,2018-01-04.1504622,bh,1.42,16.063,>16.063,99.990,0.192,0.288,V
2458123.39067,2018-01-04.891375,bp,1.78,15.313,>15.313,99.990,0.767,0.545,g
2458123.39200,2018-01-04.8927087,bp,1.75,16.234,>16.234,99.990,1.012,0.233,g
2458123.39323,2018-01-04.8939429,bp,1.65,15.575,>15.575,99.990,0.007,0.428,g
2458123.64429,2018-01-05.1449962,bh,1.35,16.261,>16.261,99.990,0.722,0.240,V
2458123.64459,2018-01-05.1453019,bl,1.71,16.781,16.697,0.203,0.760,0.141,g
2458123.64556,2018-01-05.1462675,bh,1.37,16.417,>16.417,99.990,0.742,0.208,V
2458123.64583,2018-01-05.1465376,bl,1.66,16.828,16.383,0.146,1.016,0.135,g
2458123.64683,2018-01-05.1475375,bh,1.40,16.200,16.197,0.218,1.274,0.254,V
2458123.64705,2018-01-05.1477537,bl,1.64,16.698,16.173,0.135,1.233,0.152,g
2458123.66519,2018-01-05.1658994,bh,1.41,16.208,>16.208,99.990,0.651,0.252,V
2458123.66646,2018-01-05.1671745,bh,1.40,16.354,>16.354,99.990,0.646,0.220,V
2458123.66774,2018-01-05.1684466,bh,1.37,16.361,>16.361,99.990,0.709,0.219,V
2458124.38778,2018-01-05.8884872,bp,1.51,17.170,17.141,0.214,0.505,0.098,g
2458124.38900,2018-01-05.8897086,bp,1.52,17.043,16.971,0.205,0.591,0.111,g
2458124.39023,2018-01-05.8909353,bp,1.54,17.168,>17.168,99.990,0.331,0.099,g
2458124.64180,2018-01-06.1425125,bl,1.71,16.956,16.406,0.132,0.994,0.120,g
2458124.64191,2018-01-06.1426248,bh,1.40,16.622,16.494,0.195,0.969,0.172,V
2458124.64302,2018-01-06.1437329,bl,1.73,16.996,16.479,0.136,0.930,0.116,g
2458124.64319,2018-01-06.1438956,bh,1.34,16.583,>16.583,99.990,0.617,0.178,V
2458124.64424,2018-01-06.1449506,bl,1.69,16.935,16.257,0.117,1.141,0.122,g
2458124.64446,2018-01-06.1451700,bh,1.35,16.702,16.503,0.183,0.961,0.160,V
2458124.64972,2018-01-06.1504284,bh,1.36,16.570,>16.570,99.990,0.558,0.181,V
2458124.65115,2018-01-06.1518563,bh,1.39,16.538,>16.538,99.990,0.653,0.186,V
2458124.65241,2018-01-06.1531254,bh,1.35,16.557,>16.557,99.990,0.530,0.183,V
2458125.38501,2018-01-06.8857163,bp,1.61,17.503,16.778,0.112,0.706,0.072,g
2458125.38622,2018-01-06.8869245,bp,1.57,17.701,16.626,0.081,0.812,0.060,g
2458125.38743,2018-01-06.8881432,bp,1.59,17.584,16.807,0.107,0.688,0.067,g
2458125.45078,2018-01-06.9514906,bp,1.71,17.065,16.955,0.198,0.600,0.108,g
2458125.45200,2018-01-06.9527150,bp,1.63,17.116,16.672,0.146,0.778,0.103,g
2458125.45335,2018-01-06.9540567,bp,1.62,16.963,16.457,0.138,0.949,0.119,g
2458125.63904,2018-01-07.1397469,bl,1.65,17.362,16.275,0.080,1.122,0.082,g
2458125.63913,2018-01-07.1398349,bh,1.35,16.808,16.570,0.176,0.904,0.145,V
2458125.64026,2018-01-07.1409644,bl,1.64,17.469,16.604,0.099,0.829,0.075,g
2458125.64039,2018-01-07.1411009,bh,1.35,16.795,16.732,0.207,0.778,0.147,V
2458125.64148,2018-01-07.1421846,bl,1.69,17.301,16.194,0.079,1.208,0.087,g
2458125.64166,2018-01-07.1423673,bh,1.34,16.726,16.423,0.166,1.034,0.157,V
2458125.64950,2018-01-07.1502111,bh,1.37,16.679,16.490,0.184,0.973,0.163,V
2458125.65076,2018-01-07.1514744,bh,1.35,16.719,16.556,0.189,0.915,0.158,V
2458125.65203,2018-01-07.1527423,bh,1.36,16.681,>16.681,99.990,0.587,0.163,V
2458127.52943,2018-01-09.0301456,bp,2.03,16.972,16.196,0.107,1.206,0.118,g
2458127.53065,2018-01-09.0313667,bp,1.73,17.033,16.124,0.095,1.289,0.112,g
2458127.53186,2018-01-09.0325726,bp,1.72,17.014,16.247,0.108,1.151,0.114,g
2458128.51887,2018-01-10.0195726,bp,1.71,17.208,16.456,0.110,0.950,0.095,g
2458128.52018,2018-01-10.0208886,bp,2.00,99.990,99.990,99.990,99.990,99.990,g
2458128.52146,2018-01-10.0221754,bp,2.01,17.226,16.324,0.095,1.073,0.093,g
2458128.65112,2018-01-10.1518305,bh,1.39,16.767,16.745,0.215,0.769,0.151,V
2458128.65240,2018-01-10.1531082,bh,1.37,16.718,16.326,0.153,1.131,0.158,V
2458128.65368,2018-01-10.1543853,bh,1.37,16.773,16.179,0.127,1.296,0.150,V
2458129.50328,2018-01-11.0039900,bp,1.62,99.990,99.990,99.990,99.990,99.990,g
2458129.50450,2018-01-11.0052084,bp,1.52,17.408,16.765,0.121,0.715,0.079,g
2458129.50573,2018-01-11.0064358,bp,1.55,99.990,99.990,99.990,99.990,99.990,g
2458130.44785,2018-01-11.9485614,bp,1.52,17.483,16.704,0.107,0.756,0.074,g
2458130.44908,2018-01-11.9497896,bp,1.54,17.559,16.548,0.086,0.873,0.069,g
