JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458088.2861,12.710,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2865,12.718,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2868,12.710,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2872,12.719,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2875,12.714,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2879,12.713,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2882,12.725,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2886,12.705,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2889,12.718,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2892,12.717,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2896,12.696,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2899,12.699,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2903,12.709,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2906,12.708,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2910,12.707,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2913,12.701,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2917,12.712,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2920,12.701,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2924,12.706,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2927,12.722,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2931,12.705,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2934,12.707,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2938,12.719,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2941,12.688,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2945,12.707,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2948,12.697,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2952,12.719,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2955,12.700,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2959,12.714,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2962,12.700,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2966,12.698,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2969,12.710,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2972,12.700,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2976,12.689,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2979,12.710,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2983,12.695,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2986,12.706,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2990,12.708,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2993,12.713,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.2997,12.694,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3000,12.704,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3004,12.691,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3007,12.696,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3011,12.706,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3014,12.709,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3018,12.692,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3021,12.678,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3025,12.700,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3028,12.702,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3032,12.703,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3035,12.701,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3039,12.681,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3042,12.702,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3046,12.688,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3049,12.679,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3053,12.696,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3056,12.697,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3060,12.716,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3064,12.679,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3067,12.685,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3071,12.701,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3075,12.699,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3078,12.716,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3081,12.694,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3085,12.713,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3088,12.695,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3092,12.700,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3095,12.703,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3099,12.708,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3102,12.678,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3106,12.689,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3109,12.679,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3113,12.691,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3116,12.687,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3120,12.682,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3123,12.688,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3127,12.678,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3130,12.684,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3134,12.689,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3137,12.695,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3141,12.704,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3144,12.698,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3147,12.694,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3151,12.674,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3154,12.685,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3158,12.677,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3161,12.688,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3165,12.663,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3168,12.708,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3172,12.699,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3175,12.667,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3179,12.691,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3182,12.701,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3186,12.692,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3189,12.688,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3193,12.669,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3196,12.679,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3200,12.703,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3203,12.687,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3206,12.681,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3210,12.678,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3213,12.677,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3217,12.694,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3220,12.687,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3224,12.672,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3227,12.688,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3231,12.684,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3234,12.677,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3238,12.688,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3241,12.690,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3245,12.675,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3248,12.701,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3252,12.680,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3255,12.679,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3259,12.687,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3262,12.682,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3266,12.694,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3269,12.681,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3273,12.683,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3276,12.687,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3280,12.682,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3283,12.680,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3286,12.682,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3290,12.692,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3293,12.673,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3297,12.694,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3300,12.702,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3304,12.700,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3307,12.673,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3311,12.685,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3314,12.669,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3318,12.688,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3321,12.671,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3325,12.693,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3328,12.691,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3332,12.671,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3335,12.690,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3339,12.684,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3342,12.677,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3345,12.682,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3349,12.682,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3352,12.684,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3356,12.683,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3359,12.682,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3363,12.677,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3366,12.675,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3370,12.680,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3373,12.676,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3377,12.665,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3380,12.672,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3384,12.673,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3387,12.675,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3391,12.671,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3394,12.680,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3398,12.678,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3401,12.687,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3405,12.672,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3408,12.680,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3411,12.696,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3415,12.675,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3418,12.676,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3422,12.670,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458088.3425,12.688,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
