JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459172.667865,10.642,0.011,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.278,16.769,,ASASSN-20OH,VVS,STD,,,,
2459172.668108,12.115,0.009,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.484,Z,17.355,15.838,,ASASSN-20OH,VVS,STD,,,,
2459172.668328,12.078,0.009,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.484,Z,17.398,15.849,,ASASSN-20OH,VVS,STD,,,,
2459172.668600,12.278,0.011,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.483,Z,17.934,16.405,,ASASSN-20OH,VVS,STD,,,,
2459172.668866,12.295,0.011,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.483,Z,17.965,16.416,,ASASSN-20OH,VVS,STD,,,,
2459172.669149,11.270,0.007,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.482,Z,17.204,15.694,,ASASSN-20OH,VVS,STD,,,,
2459172.669358,11.271,0.007,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.482,Z,17.200,15.688,,ASASSN-20OH,VVS,STD,,,,
2459172.99176,12.428,0.127,,B,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.345,Z,,13.770,,ASASSN-20OH,AAVSO,STD,,,,
2459172.99377,12.180,0.287,,V,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.341,Z,,12.930,,ASASSN-20OH,AAVSO,STD,,,,
2459172.99546,11.348,0.215,,R,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.337,Z,,12.553,,ASASSN-20OH,AAVSO,STD,,,,
2459172.99715,10.978,0.022,,I,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.332,Z,,12.278,,ASASSN-20OH,AAVSO,STD,,,,
2459173.17497,12.409,0.004,,V,PEX,,ENSEMBLE,STAR 4,X25762SL,,0,1.283,Z,,13.217,,ASASSN-20oh,AAVSO,STD,0,,,
2459173.17620,12.496,0.005,,B,PEX,,ENSEMBLE,STAR 4,X25762SL,,0,1.284,Z,,13.287,,ASASSN-20OH,AAVSO,STD,0,,,
2459173.17751,11.453,0.002,,I,PEX,,ENSEMBLE,STAR 4,X25762SL,,0,1.286,Z,,13.496,,ASASSN-20OH,AAVSO,STD,0,,,
2459173.37,12.56,0.02,,V,MLF,,4UCAC-106-004665,,,,0,,Z,12.44,,,ASASSN-20OH,,STD,,,,
2459173.37,11.19,0.015,,I,MLF,,4UCAC-106-004665,,,,0,,Z,11.87,,,ASASSN-20OH,,STD,,,,
2459173.37,11.61,0.015,,R,MLF,,4UCAC-106-004665,,,,0,,Z,12.2,,,ASASSN-20OH,,STD,,,,
2459173.37,12.69,0.03,,B,MLF,,4UCAC-106-004665,,,,0,,Z,12.9,,,ASASSN-20OH,,STD,,,,
2459173.664809,11.138,0.014,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.485,Z,18.264,16.754,,ASASSN-20OH,VVS,STD,,,,
2459173.665029,11.152,0.015,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.485,Z,18.279,16.803,,ASASSN-20OH,VVS,STD,,,,
2459173.665272,12.673,0.013,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.484,Z,17.369,15.824,,ASASSN-20OH,VVS,STD,,,,
2459173.665492,12.657,0.013,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.484,Z,17.396,15.867,,ASASSN-20OH,VVS,STD,,,,
2459173.665764,12.813,0.016,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.483,Z,17.933,16.394,,ASASSN-20OH,VVS,STD,,,,
2459173.666030,12.797,0.015,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.483,Z,17.934,16.390,,ASASSN-20OH,VVS,STD,,,,
2459173.666314,11.675,0.008,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.482,Z,17.214,15.707,,ASASSN-20OH,VVS,STD,,,,
2459173.666534,11.693,0.008,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.482,Z,17.218,15.714,,ASASSN-20OH,VVS,STD,,,,
2459174.118,12.2,,,Vis.,BNK,Y,107,124,X25746AGS,,,,Z,,,,ASASSN-20OH,AAVSO,STD,,,,
2459174.12744,13.070,0.074,,B,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.171,Z,,13.884,,ASASSN-20OH,AAVSO,STD,,,,
2459174.12951,12.932,0.028,,V,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.171,Z,,13.116,,ASASSN-20OH,AAVSO,STD,,,,
2459174.13124,11.830,0.109,,R,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.171,Z,,12.605,,ASASSN-20OH,AAVSO,STD,,,,
2459174.13295,11.523,0.068,,I,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.171,Z,,12.322,,ASASSN-20OH,AAVSO,STD,,,,
2459174.16389,12.896,0.005,,V,PEX,,ENSEMBLE,STAR 4,X25762SL,,0,1.278,Z,,13.238,,ASASSN-20oh,AAVSO,STD,0,,,
2459174.16502,12.941,0.006,,B,PEX,,ENSEMBLE,STAR 4,X25762SL,,0,1.279,Z,,13.297,,ASASSN-20OH,AAVSO,STD,0,,,
2459174.16622,11.846,0.002,,I,PEX,,ENSEMBLE,STAR 4,X25762SL,,0,1.280,Z,,13.491,,ASASSN-20OH,AAVSO,STD,0,,,
2459174.30,12.87,0.02,,V,MLF,,4UCAC-106-004665,,,,0,,Z,12.44,,,ASASSN-20OH,,STD,,,,
2459174.30,11.49,0.015,,I,MLF,,4UCAC-106-004665,,,,0,,Z,11.87,,,ASASSN-20OH,,STD,,,,
2459174.30,11.79,0.015,,R,MLF,,4UCAC-106-004665,,,,0,,Z,12.2,,,ASASSN-20OH,,STD,,,,
2459174.30,12.98,0.03,,B,MLF,,4UCAC-106-004665,,,,0,,Z,12.9,,,ASASSN-20OH,,STD,,,,
2459174.662726,11.493,0.019,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.325,16.853,,ASASSN-20OH,VVS,STD,,,,
2459174.662946,11.394,0.017,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.483,Z,18.363,16.847,,ASASSN-20OH,VVS,STD,,,,
2459174.663189,12.849,0.016,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.461,15.902,,ASASSN-20OH,VVS,STD,,,,
2459174.663409,12.847,0.016,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.445,15.907,,ASASSN-20OH,VVS,STD,,,,
2459174.663681,12.954,0.019,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,18.019,16.471,,ASASSN-20OH,VVS,STD,,,,
2459174.663958,12.977,0.019,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,18.041,16.505,,ASASSN-20OH,VVS,STD,,,,
2459174.664230,11.836,0.009,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.268,15.759,,ASASSN-20OH,VVS,STD,,,,
2459174.664450,11.800,0.009,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.283,15.762,,ASASSN-20OH,VVS,STD,,,,
2459175.660064,11.741,0.023,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.310,16.804,,ASASSN-20OH,VVS,STD,,,,
2459175.660272,11.730,0.023,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.483,Z,18.301,16.787,,ASASSN-20OH,VVS,STD,,,,
2459175.660515,12.960,0.017,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.420,15.885,,ASASSN-20OH,VVS,STD,,,,
2459175.660735,12.967,0.016,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.413,15.886,,ASASSN-20OH,VVS,STD,,,,
2459175.661007,13.172,0.021,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.950,16.404,,ASASSN-20OH,VVS,STD,,,,
2459175.661285,13.138,0.020,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.931,16.387,,ASASSN-20OH,VVS,STD,,,,
2459175.661557,12.010,0.010,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.195,15.689,,ASASSN-20OH,VVS,STD,,,,
2459175.661777,12.046,0.009,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.167,15.677,,ASASSN-20OH,VVS,STD,,,,
2459176.56181,13.1,,,Vis.,ALRB,,125,131,x25764uv,VIS DIG PHOTO IMG 5950 by ALRB,,,Z,,,,ASASSN-20OH,,STD,,,,
2459176.657216,11.922,0.025,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.326,16.820,,ASASSN-20OH,VVS,STD,,,,
2459176.657436,11.962,0.027,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.331,16.811,,ASASSN-20OH,VVS,STD,,,,
2459176.657679,13.149,0.020,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.417,15.884,,ASASSN-20OH,VVS,STD,,,,
2459176.657899,13.154,0.020,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.404,15.883,,ASASSN-20OH,VVS,STD,,,,
2459176.658171,13.318,0.025,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.979,16.426,,ASASSN-20OH,VVS,STD,,,,
2459176.658449,13.303,0.024,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.997,16.473,,ASASSN-20OH,VVS,STD,,,,
2459176.658721,12.197,0.011,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.228,15.721,,ASASSN-20OH,VVS,STD,,,,
2459176.658941,12.202,0.011,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.220,15.702,,ASASSN-20OH,VVS,STD,,,,
2459177.059,13.2,,,Vis.,BNK,Y,132,,X25746AGS,,,,Z,,,,ASASSN-20OH,AAVSO,STD,,,,
2459177.13499,13.486,0.227,,B,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.171,Z,,13.713,,ASASSN-20OH,AAVSO,STD,,,,
2459177.13707,13.369,0.259,,V,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.172,Z,,12.949,,ASASSN-20OH,AAVSO,STD,,,,
2459177.17365,13.602,0.048,,B,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.189,Z,,13.831,,ASASSN-20OH,AAVSO,STD,,,,
2459177.17593,13.213,0.448,,V,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.191,Z,,12.807,,ASASSN-20OH,AAVSO,STD,,,,
2459177.17780,12.285,0.361,,R,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.192,Z,,12.424,,ASASSN-20OH,AAVSO,STD,,,,
2459177.17978,12.281,0.050,,I,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.194,Z,,12.243,,ASASSN-20OH,AAVSO,STD,,,,
2459177.654508,12.291,0.037,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.304,16.808,,ASASSN-20OH,VVS,STD,,,,
2459177.654716,12.361,0.037,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.285,16.792,,ASASSN-20OH,VVS,STD,,,,
2459177.654959,13.552,0.030,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.420,15.891,,ASASSN-20OH,VVS,STD,,,,
2459177.655179,13.560,0.027,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.409,15.865,,ASASSN-20OH,VVS,STD,,,,
2459177.655451,13.725,0.035,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,18.017,16.472,,ASASSN-20OH,VVS,STD,,,,
2459177.655729,13.684,0.034,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.995,16.464,,ASASSN-20OH,VVS,STD,,,,
2459177.656001,12.502,0.014,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.215,15.715,,ASASSN-20OH,VVS,STD,,,,
2459177.656221,12.492,0.014,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.213,15.707,,ASASSN-20OH,VVS,STD,,,,
2459178.04003,13.516,0.323,,B,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.225,Z,,13.631,,ASASSN-20OH,AAVSO,STD,,,,
2459178.04208,13.346,0.450,,V,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.223,Z,,12.818,,ASASSN-20OH,AAVSO,STD,,,,
2459178.04378,12.478,0.367,,R,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.221,Z,,12.439,,ASASSN-20OH,AAVSO,STD,,,,
2459178.04564,12.455,0.114,,I,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.218,Z,,12.203,,ASASSN-20OH,AAVSO,STD,,,,
2459178.651649,12.523,0.043,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.284,16.792,,ASASSN-20OH,VVS,STD,,,,
2459178.651869,12.507,0.042,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.288,16.776,,ASASSN-20OH,VVS,STD,,,,
2459178.652112,13.704,0.031,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.413,15.871,,ASASSN-20OH,VVS,STD,,,,
2459178.652321,13.770,0.036,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.432,15.898,,ASASSN-20OH,VVS,STD,,,,
2459178.652604,13.768,0.040,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.483,Z,18.043,16.508,,ASASSN-20OH,VVS,STD,,,,
2459178.652870,13.707,0.039,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,18.061,16.508,,ASASSN-20OH,VVS,STD,,,,
2459178.653154,12.660,0.016,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.482,Z,17.237,15.725,,ASASSN-20OH,VVS,STD,,,,
2459178.653362,12.677,0.016,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.236,15.722,,ASASSN-20OH,VVS,STD,,,,
2459178.99104,13.759,0.294,,B,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.307,Z,,13.653,,ASASSN-20OH,AAVSO,STD,,,,
2459178.99308,13.761,0.346,,V,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.303,Z,,12.897,,ASASSN-20OH,AAVSO,STD,,,,
2459178.99479,12.710,0.347,,R,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.299,Z,,12.454,,ASASSN-20OH,AAVSO,STD,,,,
2459178.99652,12.776,0.068,,I,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.295,Z,,12.250,,ASASSN-20OH,AAVSO,STD,,,,
2459179.30,14.05,0.04,,V,MLF,,4UCAC-106-004665,,,,0,,Z,12.44,,,ASASSN-20OH,,STD,,,,
2459179.30,12.92,0.03,,I,MLF,,4UCAC-106-004665,,,,0,,Z,11.87,,,ASASSN-20OH,,STD,,,,
2459179.30,12.88,0.02,,R,MLF,,4UCAC-106-004665,,,,0,,Z,12.2,,,ASASSN-20OH,,STD,,,,
2459179.648825,12.886,0.056,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.270,16.771,,ASASSN-20OH,VVS,STD,,,,
2459179.649045,12.971,0.059,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.253,16.753,,ASASSN-20OH,VVS,STD,,,,
2459179.649288,14.191,0.049,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.484,Z,17.358,15.820,,ASASSN-20OH,VVS,STD,,,,
2459179.649508,14.232,0.046,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.364,15.817,,ASASSN-20OH,VVS,STD,,,,
2459179.649780,14.104,0.048,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.483,Z,17.935,16.403,,ASASSN-20OH,VVS,STD,,,,
2459179.650046,14.074,0.046,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.949,16.407,,ASASSN-20OH,VVS,STD,,,,
2459179.650330,12.932,0.020,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.482,Z,17.212,15.696,,ASASSN-20OH,VVS,STD,,,,
2459179.650538,12.948,0.021,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.213,15.686,,ASASSN-20OH,VVS,STD,,,,
2459179.98918,14.086,0.107,,B,PJAD,,ENSEMBLE,125,X25764ALW,,1,1.305,Z,,12.933,,ASASSN-20OH,AAVSO,STD,,,,
2459179.99130,14.236,0.073,,V,PJAD,,ENSEMBLE,125,X25764ALW,,1,1.301,Z,,12.511,,ASASSN-20OH,AAVSO,STD,,,,
2459179.99311,13.200,0.030,,R,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.297,Z,,12.672,,ASASSN-20OH,AAVSO,STD,,,,
2459179.99491,13.212,0.059,,I,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.294,Z,,12.264,,ASASSN-20OH,AAVSO,STD,,,,
2459180.646256,13.330,0.090,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.279,16.776,,ASASSN-20OH,VVS,STD,,,,
2459180.646464,13.179,0.074,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.272,16.768,,ASASSN-20OH,VVS,STD,,,,
2459180.646719,14.443,0.063,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.375,15.841,,ASASSN-20OH,VVS,STD,,,,
2459180.646927,14.360,0.057,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.381,15.837,,ASASSN-20OH,VVS,STD,,,,
2459180.647199,14.326,0.059,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.966,16.424,,ASASSN-20OH,VVS,STD,,,,
2459180.647477,14.293,0.057,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.951,16.418,,ASASSN-20OH,VVS,STD,,,,
2459180.647749,13.265,0.027,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.482,Z,17.193,15.675,,ASASSN-20OH,VVS,STD,,,,
2459180.647969,13.192,0.024,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.193,15.679,,ASASSN-20OH,VVS,STD,,,,
2459181.01235,14.353,0.056,,B,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.255,Z,,13.793,,ASASSN-20OH,AAVSO,STD,,,,
2459181.01443,14.301,0.217,,V,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.252,Z,,12.982,,ASASSN-20OH,AAVSO,STD,,,,
2459181.01796,13.587,0.098,,I,PJAD,,ENSEMBLE,131,X25764ALW,,0,1.246,Z,,12.309,,ASASSN-20OH,AAVSO,STD,,,,
2459181.09870,14.498,0.025,,V,SDM,,ENSEMBLE,145,X25769B,4 - 30 SECOND EXPOSURES STACKED,0,1.262,Z,,14.480,,ASASSN-20OH,AAVSO,STD,,,,
2459181.10163,13.343,0.026,,R,SDM,,ENSEMBLE,137,X25769KV,4 - 30 SECOND EXPOSURES STACKED,0,1.262,Z,,13.434,,ASASSN-20OH,AAVSO,STD,,,,
2459181.10466,13.466,0.029,,I,SDM,,ENSEMBLE,139,X25769LD,4 - 30 SECOND EXPOSURES STACKED,0,1.262,Z,,13.025,,ASASSN-20OH,AAVSO,STD,,,,
2459181.643420,13.471,0.100,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.272,16.798,,ASASSN-20OH,VVS,STD,,,,
2459181.643640,13.722,0.128,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.283,16.780,,ASASSN-20OH,VVS,STD,,,,
2459181.643895,14.438,0.059,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.373,15.835,,ASASSN-20OH,VVS,STD,,,,
2459181.644103,14.513,0.069,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.370,15.851,,ASASSN-20OH,VVS,STD,,,,
2459181.644387,14.422,0.071,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.483,Z,17.950,16.404,,ASASSN-20OH,VVS,STD,,,,
2459181.644653,14.250,0.059,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.946,16.408,,ASASSN-20OH,VVS,STD,,,,
2459181.644936,13.354,0.028,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.482,Z,17.203,15.695,,ASASSN-20OH,VVS,STD,,,,
2459181.645145,13.344,0.029,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.481,Z,17.186,15.689,,ASASSN-20OH,VVS,STD,,,,
2459182.640538,13.499,0.111,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.302,16.803,,ASASSN-20OH,VVS,STD,,,,
2459182.640747,13.740,0.132,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,18.288,16.782,,ASASSN-20OH,VVS,STD,,,,
2459182.641001,14.768,0.093,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.484,Z,17.399,15.852,,ASASSN-20OH,VVS,STD,,,,
2459182.641209,14.561,0.074,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,17.421,15.871,,ASASSN-20OH,VVS,STD,,,,
2459182.641493,14.577,0.085,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.483,Z,17.953,16.411,,ASASSN-20OH,VVS,STD,,,,
2459182.641759,14.647,0.090,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.946,16.426,,ASASSN-20OH,VVS,STD,,,,
