HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2460563.02855,2024-09-09.5290662,bD,1.51,17.375,16.421,0.091,0.981,0.082,g
2460566.01303,2024-09-12.5133542,bD,1.46,17.372,17.036,0.161,0.557,0.082,g
2460566.01430,2024-09-12.5146100,bD,1.44,17.301,16.453,0.100,0.952,0.087,g
2460566.01554,2024-09-12.5158578,bD,1.44,17.374,16.905,0.142,0.628,0.082,g
2460568.01900,2024-09-14.5191827,bD,1.49,17.105,16.541,0.130,0.878,0.105,g
2460568.02025,2024-09-14.5204293,bD,1.58,16.936,16.399,0.134,1.001,0.122,g
2460568.02149,2024-09-14.5216689,bD,1.54,17.003,16.139,0.099,1.272,0.115,g
2460571.88950,2024-09-18.3894230,bt,1.54,15.873,>15.873,99.990,0.700,0.325,g
2460575.98787,2024-09-22.4875177,bD,1.45,16.523,16.416,0.199,0.985,0.179,g
2460575.98910,2024-09-22.4887453,bD,1.46,16.630,16.549,0.204,0.872,0.162,g
2460575.99035,2024-09-22.4899893,bD,1.5,16.523,>16.523,99.990,0.714,0.179,g
2460578.98009,2024-09-25.4795394,bD,1.48,16.465,16.321,0.192,1.075,0.189,g
2460578.98135,2024-09-25.4807949,bD,1.47,16.655,16.266,0.153,1.131,0.158,g
2460578.98259,2024-09-25.4820343,bD,1.48,16.407,>16.407,99.990,0.887,0.199,g
2460581.95191,2024-09-28.4511575,bD,1.44,17.420,16.742,0.117,0.730,0.078,g
2460581.95315,2024-09-28.4523944,bD,1.51,17.464,16.743,0.113,0.729,0.075,g
2460581.95439,2024-09-28.4536381,bD,1.48,17.356,16.479,0.098,0.930,0.083,g
2460583.82731,2024-09-30.3264381,bt,1.48,17.414,16.763,0.120,0.716,0.079,g
2460583.82854,2024-09-30.3276694,bt,1.51,17.267,16.517,0.110,0.898,0.090,g
2460583.82979,2024-09-30.3289086,bt,1.45,17.287,16.465,0.103,0.942,0.088,g
2460584.97848,2024-10-01.4775341,bt,1.46,17.603,16.476,0.078,0.932,0.066,g
2460584.97972,2024-10-01.4787664,bt,1.45,17.469,16.450,0.086,0.956,0.075,g
2460584.98094,2024-10-01.4799939,bt,1.46,17.393,16.576,0.103,0.851,0.080,g
2460585.82081,2024-10-02.3197946,bt,1.52,17.169,16.396,0.107,1.004,0.099,g
2460585.82202,2024-10-02.3210200,bt,1.55,17.274,16.528,0.110,0.889,0.090,g
2460585.82326,2024-10-02.3222524,bt,1.51,17.278,16.562,0.113,0.861,0.089,g
2460586.94284,2024-10-03.4417660,bt,1.49,17.313,16.422,0.096,0.980,0.086,g
2460586.94407,2024-10-03.4429903,bt,1.44,17.309,16.356,0.091,1.041,0.087,g
2460586.94530,2024-10-03.4442226,bt,1.5,17.338,16.640,0.115,0.801,0.084,g
2460587.93646,2024-10-04.4353171,bt,1.45,17.322,16.478,0.101,0.931,0.086,g
2460587.93768,2024-10-04.4365447,bt,1.49,17.399,16.688,0.114,0.767,0.080,g
2460587.93891,2024-10-04.4377697,bt,1.48,17.361,16.639,0.113,0.803,0.083,g
2460589.95213,2024-10-06.4508574,bD,1.70,17.296,16.308,0.088,1.088,0.088,g
2460589.95338,2024-10-06.4521074,bD,1.67,17.275,16.576,0.115,0.850,0.089,g
2460589.95462,2024-10-06.4533502,bD,1.69,17.247,16.177,0.082,1.228,0.092,g
2460592.07719,2024-10-08.5757935,bD,1.49,17.373,16.805,0.130,0.689,0.082,g
2460592.07845,2024-10-08.5770447,bD,1.46,17.262,16.353,0.095,1.044,0.090,g
2460592.07970,2024-10-08.5782957,bD,1.50,17.306,16.702,0.126,0.757,0.087,g
2460594.09877,2024-10-10.5972343,bD,1.56,16.964,16.372,0.127,1.027,0.119,g
2460594.10001,2024-10-10.5984796,bD,1.69,17.118,16.109,0.086,1.307,0.103,g
2460594.10126,2024-10-10.5997295,bD,1.66,17.041,16.146,0.096,1.263,0.111,g
2460595.82209,2024-10-12.3204443,bt,1.46,17.231,16.577,0.120,0.850,0.093,g
2460595.82332,2024-10-12.3216756,bt,1.42,17.318,16.359,0.090,1.038,0.086,g
2460595.82453,2024-10-12.3228883,bt,1.5,17.248,16.215,0.085,1.185,0.092,g
2460596.98785,2024-10-13.4861436,bt,1.49,17.298,16.849,0.145,0.662,0.087,g
2460596.98909,2024-10-13.4873702,bt,1.47,17.248,16.352,0.096,1.045,0.092,g
2460596.99030,2024-10-13.4885908,bt,1.47,17.259,16.590,0.118,0.840,0.091,g
2460598.97077,2024-10-15.4689375,bt,1.46,17.311,16.350,0.090,1.048,0.087,g
2460598.97198,2024-10-15.4701549,bt,1.52,17.218,16.289,0.093,1.108,0.094,g
2460598.97319,2024-10-15.4713579,bt,1.45,17.309,16.412,0.096,0.989,0.087,g
2460602.04740,2024-10-18.5453912,bD,1.53,16.270,>16.270,99.990,0.821,0.226,g
2460602.04864,2024-10-18.5466317,bD,1.44,16.085,>16.085,99.990,0.409,0.267,g
2460608.05960,2024-10-24.5572606,bD,1.58,16.775,16.465,0.165,0.942,0.142,g
2460608.89048,2024-10-25.3880910,bD,1.44,17.134,16.654,0.141,0.792,0.102,g
2460608.89174,2024-10-25.3893454,bD,1.46,16.947,16.703,0.175,0.756,0.121,g
2460608.89299,2024-10-25.3905989,bD,1.50,16.376,16.279,0.200,1.118,0.204,g
2460613.97132,2024-10-30.4686662,bD,1.55,17.462,16.427,0.084,0.976,0.075,g
2460613.97256,2024-10-30.4699070,bD,1.61,17.500,16.321,0.074,1.075,0.073,g
2460613.97381,2024-10-30.4711629,bD,1.51,17.463,16.646,0.103,0.798,0.075,g
2460615.82910,2024-11-01.3263653,bt,1.48,17.335,16.459,0.098,0.947,0.085,g
2460615.83032,2024-11-01.3275858,bt,1.48,17.226,16.471,0.109,0.937,0.094,g
2460615.83155,2024-11-01.3288101,bt,1.46,17.322,16.742,0.128,0.730,0.086,g
2460618.73200,2024-11-04.2291267,bt,1.51,17.175,16.356,0.103,1.041,0.098,g
2460618.73322,2024-11-04.2303451,bt,1.51,17.066,16.406,0.119,0.994,0.108,g
2460618.73444,2024-11-04.2315625,bt,1.44,17.267,16.646,0.124,0.798,0.090,g
2460621.71639,2024-11-07.2133842,bt,1.53,17.345,16.527,0.103,0.889,0.084,g
2460621.71764,2024-11-07.2146307,bt,1.47,17.183,16.214,0.090,1.187,0.097,g
2460621.71887,2024-11-07.2158606,bt,1.48,17.249,16.832,0.149,0.671,0.092,g
2460624.96596,2024-11-10.4628234,bt,1.58,17.422,16.330,0.080,1.067,0.078,g
2460624.96719,2024-11-10.4640487,bt,1.59,17.550,16.505,0.084,0.908,0.069,g
2460624.96840,2024-11-10.4652587,bt,1.55,17.388,16.298,0.080,1.100,0.081,g
2460626.91197,2024-11-12.4087475,bt,1.48,17.080,16.445,0.122,0.959,0.107,g
2460626.91319,2024-11-12.4099695,bt,1.45,16.769,16.475,0.167,0.933,0.142,g
2460626.91442,2024-11-12.4111925,bt,1.47,16.983,16.617,0.156,0.820,0.117,g
2460627.70379,2024-11-13.2005385,bt,1.49,16.463,16.458,0.219,0.948,0.189,g
2460627.70502,2024-11-13.2017776,bt,1.5,16.375,16.222,0.190,1.178,0.205,g
2460627.70626,2024-11-13.2030099,bt,1.52,16.548,16.451,0.201,0.954,0.175,g
2460627.92460,2024-11-13.4213480,bt,1.52,16.779,16.633,0.192,0.807,0.141,g
2460627.92582,2024-11-13.4225640,bt,1.54,16.889,16.451,0.146,0.955,0.128,g
2460627.92706,2024-11-13.4237966,bt,1.55,16.900,16.368,0.134,1.030,0.126,g
2460628.69951,2024-11-14.1962241,bt,1.46,16.356,>16.356,99.990,0.700,0.208,g
2460628.70074,2024-11-14.1974576,bt,1.52,16.281,15.991,0.168,1.457,0.223,g
2460628.70196,2024-11-14.1986693,bt,1.55,16.120,>16.120,99.990,1.196,0.259,g
2460628.85734,2024-11-14.3540506,bt,1.53,16.418,>16.418,99.990,0.862,0.197,g
2460628.85856,2024-11-14.3552709,bt,1.51,16.327,>16.327,99.990,0.862,0.214,g
2460628.85978,2024-11-14.3564868,bt,1.53,16.471,16.254,0.179,1.145,0.187,g
2460629.69539,2024-11-15.1920657,bt,1.58,16.035,>16.035,99.990,0.740,0.280,g
2460629.69660,2024-11-15.1932876,bt,1.46,16.114,>16.114,99.990,1.114,0.260,g
2460629.69783,2024-11-15.1945071,bt,1.58,16.012,15.866,0.192,1.636,0.286,g
2460629.93946,2024-11-15.4361295,bt,1.59,16.042,>16.042,99.990,0.439,0.278,g
2460629.94070,2024-11-15.4373734,bt,1.65,16.041,>16.041,99.990,-0.012,0.278,g
2460629.94191,2024-11-15.4385836,bt,1.6,16.039,>16.039,99.990,1.185,0.279,g
2460630.93384,2024-11-16.4304769,bt,1.68,16.041,>16.041,99.990,0.771,0.278,g
2460630.93506,2024-11-16.4317047,bt,1.61,16.013,>16.013,99.990,0.598,0.286,g
2460630.93630,2024-11-16.4329337,bt,1.62,16.055,16.050,0.218,1.380,0.275,g
2460633.67437,2024-11-19.1709239,bt,1.53,16.498,16.033,0.143,1.403,0.183,g
2460633.67560,2024-11-19.1721490,bt,1.56,16.546,>16.546,99.990,0.682,0.175,g
2460633.67683,2024-11-19.1733752,bt,1.62,16.409,16.290,0.196,1.107,0.198,g
2460633.84940,2024-11-19.3459475,bt,1.5,16.558,>16.558,99.990,0.705,0.173,g
2460633.85063,2024-11-19.3471775,bt,1.53,16.708,>16.708,99.990,0.086,0.151,g
2460633.85186,2024-11-19.3484050,bt,1.54,16.543,16.326,0.179,1.071,0.175,g
2460634.75245,2024-11-20.2489700,bt,1.53,16.882,16.462,0.149,0.945,0.128,g
2460634.75367,2024-11-20.2501873,bt,1.54,16.785,16.340,0.146,1.057,0.140,g
2460634.75490,2024-11-20.2514216,bt,1.53,16.777,16.523,0.173,0.893,0.141,g
2460635.90134,2024-11-21.3978263,bt,1.48,16.866,16.491,0.155,0.920,0.130,g
2460635.90257,2024-11-21.3990483,bt,1.47,16.839,16.383,0.144,1.016,0.134,g
2460635.90380,2024-11-21.4002787,bt,1.53,16.936,16.494,0.146,0.917,0.122,g
2460636.77119,2024-11-22.2676446,bt,1.54,17.108,16.811,0.167,0.685,0.104,g
2460636.77241,2024-11-22.2688649,bt,1.5,17.038,16.916,0.196,0.621,0.111,g
2460636.77366,2024-11-22.2701167,bt,1.51,17.338,17.307,0.213,0.434,0.084,g
2460637.01639,2024-11-22.5128383,bt,1.5,16.861,16.413,0.145,0.988,0.131,g
2460637.01761,2024-11-22.5140689,bt,1.49,16.719,16.468,0.174,0.939,0.149,g
2460637.01885,2024-11-22.5153023,bt,1.51,16.760,16.334,0.148,1.063,0.144,g
2460637.77445,2024-11-23.2708792,bt,1.47,17.336,16.382,0.091,1.017,0.085,g
2460637.77567,2024-11-23.2721043,bt,1.47,17.337,16.997,0.160,0.577,0.084,g
2460637.77691,2024-11-23.2733466,bt,1.49,17.439,16.703,0.111,0.757,0.077,g
2460638.01010,2024-11-23.5065173,bt,1.56,17.087,16.525,0.131,0.891,0.106,g
2460638.01132,2024-11-23.5077399,bt,1.45,16.984,16.358,0.123,1.039,0.117,g
2460638.01255,2024-11-23.5089777,bt,1.51,16.890,>16.890,99.990,0.606,0.127,g
2460638.82020,2024-11-24.3166082,bt,1.46,17.142,16.268,0.098,1.129,0.101,g
2460638.82145,2024-11-24.3178497,bt,1.49,99.990,99.990,99.990,99.990,99.990,g
2460638.82268,2024-11-24.3190841,bt,1.47,17.076,17.048,0.214,0.551,0.107,g
2460639.95285,2024-11-25.4492259,bt,1.53,99.990,99.990,99.990,99.990,99.990,g
2460639.95409,2024-11-25.4504686,bt,1.53,16.609,>16.609,99.990,0.812,0.165,g
2460639.95533,2024-11-25.4516986,bt,1.55,16.640,16.405,0.176,0.996,0.160,g
2460641.90943,2024-11-27.4057671,bt,1.59,17.157,16.438,0.113,0.966,0.100,g
2460641.91066,2024-11-27.4069898,bt,1.61,17.183,16.494,0.116,0.917,0.097,g
2460641.91188,2024-11-27.4082100,bt,1.6,17.240,16.461,0.107,0.945,0.092,g
2460646.99194,2024-12-02.4881714,bt,1.66,17.305,16.362,0.092,1.035,0.087,g
2460646.99316,2024-12-02.4893966,bt,1.69,17.206,16.362,0.101,1.035,0.095,g
2460646.99441,2024-12-02.4906442,bt,1.68,17.212,16.291,0.094,1.106,0.095,g
2460653.74919,2024-12-09.2453446,bt,1.98,16.942,16.680,0.172,0.772,0.121,g
2460653.75042,2024-12-09.2465709,bt,1.99,17.071,16.246,0.102,1.153,0.108,g
2460653.75163,2024-12-09.2477878,bt,1.68,17.078,16.217,0.099,1.184,0.107,g
2460654.78594,2024-12-10.2820809,bt,2.07,16.960,16.175,0.106,1.231,0.120,g
2460654.78716,2024-12-10.2833072,bt,2.07,16.878,16.445,0.147,0.959,0.129,g
2460654.78838,2024-12-10.2845277,bt,2.06,16.844,16.364,0.141,1.033,0.133,g
2460654.93316,2024-12-10.4293071,bt,2.29,17.111,15.954,0.075,1.508,0.104,g
2460654.93438,2024-12-10.4305266,bt,2.31,17.095,16.108,0.088,1.309,0.106,g
2460654.93562,2024-12-10.4317623,bt,2.33,17.164,16.096,0.082,1.324,0.099,g
2460658.86108,2024-12-14.3572063,bt,1.63,16.096,>16.096,99.990,0.845,0.265,g
2460658.86231,2024-12-14.3584393,bt,1.5,16.031,>16.031,99.990,1.089,0.281,g
2460658.86353,2024-12-14.3596582,bt,1.62,16.088,>16.088,99.990,0.829,0.267,g
2460659.91722,2024-12-15.4133524,bt,1.64,15.625,>15.625,99.990,1.627,0.409,g
2460659.91846,2024-12-15.4145787,bt,1.58,15.823,15.772,0.209,1.782,0.341,g
2460659.91968,2024-12-15.4158038,bt,1.67,15.933,>15.933,99.990,1.206,0.308,g
2460660.74752,2024-12-16.2436480,bt,1.73,15.991,>15.991,99.990,1.172,0.292,g
2460660.74876,2024-12-16.2448833,bt,2.01,16.036,>16.036,99.990,0.350,0.280,g
2460660.74999,2024-12-16.2461144,bt,1.67,16.105,>16.105,99.990,0.431,0.262,g
2460661.83013,2024-12-17.3262564,bt,1.51,16.281,16.100,0.186,1.319,0.223,g
2460661.83136,2024-12-17.3274862,bt,1.45,16.459,>16.459,99.990,0.775,0.189,g
2460661.83258,2024-12-17.3287091,bt,1.48,16.322,>16.322,99.990,0.741,0.215,g
2460662.74926,2024-12-18.2453839,bt,1.6,16.386,>16.386,99.990,0.859,0.203,g
2460662.75046,2024-12-18.2465915,bt,1.66,16.458,16.452,0.218,0.953,0.190,g
2460662.75172,2024-12-18.2478476,bt,1.62,16.558,16.277,0.169,1.120,0.173,g
2460663.85475,2024-12-19.3508819,bt,1.48,16.630,16.584,0.210,0.844,0.162,g
2460663.85599,2024-12-19.3521190,bt,1.49,16.652,>16.652,99.990,0.492,0.159,g
2460663.85721,2024-12-19.3533381,bt,1.51,16.614,16.258,0.158,1.140,0.164,g
2460663.96229,2024-12-19.4584229,bD,1.49,16.784,16.485,0.167,0.925,0.141,g
2460663.96355,2024-12-19.4596809,bD,1.52,16.681,16.447,0.177,0.957,0.154,g
2460663.96480,2024-12-19.4609362,bD,1.53,16.736,16.543,0.184,0.876,0.147,g
2460664.72158,2024-12-20.2177184,bt,1.53,16.995,16.653,0.160,0.792,0.116,g
2460664.72281,2024-12-20.2189421,bt,1.54,17.094,16.567,0.135,0.858,0.106,g
2460664.72403,2024-12-20.2201729,bt,1.53,16.899,16.575,0.163,0.852,0.126,g
2460665.69894,2024-12-21.1950761,bt,1.49,17.410,16.229,0.074,1.170,0.079,g
2460665.70017,2024-12-21.1963142,bt,1.48,17.301,16.331,0.090,1.065,0.087,g
2460665.70141,2024-12-21.1975489,bt,1.48,17.295,16.532,0.108,0.886,0.088,g
2460666.66524,2024-12-22.1613870,bt,1.45,17.260,16.549,0.114,0.872,0.091,g
2460666.66647,2024-12-22.1626193,bt,1.48,17.338,16.833,0.138,0.672,0.084,g
2460666.66770,2024-12-22.1638525,bt,1.52,17.319,16.707,0.125,0.753,0.086,g
2460667.69692,2024-12-23.1930771,bt,1.57,17.298,16.283,0.086,1.114,0.088,g
2460667.69816,2024-12-23.1943150,bt,1.54,17.388,16.548,0.101,0.873,0.081,g
2460667.69939,2024-12-23.1955476,bt,1.51,17.406,16.442,0.090,0.963,0.079,g
2460667.89292,2024-12-23.3890746,bt,1.71,17.105,16.410,0.116,0.991,0.105,g
2460667.89414,2024-12-23.3902997,bt,1.66,17.061,16.276,0.106,1.122,0.109,g
2460667.89536,2024-12-23.3915292,bt,1.72,17.195,16.284,0.095,1.113,0.096,g
2460668.75899,2024-12-24.2551518,bt,1.47,17.384,16.779,0.125,0.706,0.081,g
2460668.76023,2024-12-24.2563899,bt,1.49,17.253,16.087,0.075,1.335,0.091,g
2460668.76145,2024-12-24.2576127,bt,1.56,17.336,16.629,0.114,0.810,0.085,g
2460669.94517,2024-12-25.4413489,bt,1.52,17.205,16.928,0.170,0.615,0.095,g
2460669.94641,2024-12-25.4425883,bt,1.56,17.255,16.546,0.114,0.875,0.091,g
2460669.94763,2024-12-25.4438168,bt,1.58,17.152,16.409,0.111,0.992,0.100,g
2460672.77624,2024-12-28.2724616,bt,1.61,17.425,16.236,0.073,1.163,0.078,g
2460672.77747,2024-12-28.2736809,bt,1.63,17.425,16.445,0.089,0.959,0.078,g
2460672.77869,2024-12-28.2749082,bt,1.61,17.447,16.374,0.081,1.024,0.076,g
2460672.93212,2024-12-28.4283329,bt,2.01,17.098,16.591,0.137,0.839,0.105,g
2460672.93334,2024-12-28.4295648,bt,1.98,17.115,16.158,0.091,1.250,0.104,g
2460672.93458,2024-12-28.4308019,bt,2.02,17.053,16.214,0.101,1.187,0.110,g
2460675.65716,2024-12-31.1534218,bt,1.57,17.309,16.650,0.119,0.794,0.087,g
2460675.65838,2024-12-31.1546490,bt,1.64,17.279,16.353,0.093,1.044,0.089,g
2460675.65962,2024-12-31.1558853,bt,1.52,17.382,16.598,0.106,0.834,0.081,g
2460675.92472,2024-12-31.4209843,bt,1.49,17.423,16.557,0.099,0.866,0.078,g
2460675.92595,2024-12-31.4222211,bt,1.54,17.290,16.556,0.111,0.866,0.088,g
2460675.92721,2024-12-31.4234803,bt,1.48,17.146,16.419,0.112,0.982,0.101,g
2460676.75610,2025-01-01.2523814,bt,1.51,17.243,16.382,0.099,1.017,0.092,g
2460676.75733,2025-01-01.2536186,bt,1.51,17.333,16.692,0.121,0.764,0.085,g
2460676.75856,2025-01-01.2548483,bt,1.52,17.375,16.447,0.093,0.958,0.082,g
2460680.71674,2025-01-05.2131097,bt,1.5,17.464,16.412,0.083,0.990,0.075,g
2460680.71797,2025-01-05.2143443,bt,1.53,17.419,16.302,0.078,1.094,0.078,g
2460680.71920,2025-01-05.2155706,bt,1.57,17.195,16.649,0.132,0.795,0.096,g
2460685.74641,2025-01-10.2429125,bD,1.52,16.249,>16.249,99.990,0.970,0.230,g
2460685.74767,2025-01-10.2441684,bD,1.58,16.350,>16.350,99.990,0.964,0.210,g
2460685.74892,2025-01-10.2454148,bD,1.58,16.213,>16.213,99.990,1.066,0.238,g
2460690.81354,2025-01-15.3102133,bD,1.61,16.156,>16.156,99.990,1.167,0.251,g
2460690.81479,2025-01-15.3114667,bD,1.7,16.173,16.104,0.206,1.313,0.247,g
2460690.81606,2025-01-15.3127283,bD,1.7,16.271,15.752,0.136,1.815,0.226,g
2460690.96499,2025-01-15.4616670,bD,1.98,15.997,>15.997,99.990,0.528,0.290,g
2460690.96625,2025-01-15.4629261,bD,1.72,99.990,99.990,99.990,99.990,99.990,g
2460690.96751,2025-01-15.4641798,bD,1.96,16.044,>16.044,99.990,1.065,0.278,g
2460692.95756,2025-01-17.4543037,bD,2.04,16.383,15.950,0.147,1.513,0.203,g
2460692.95881,2025-01-17.4555570,bD,2.12,16.397,16.041,0.158,1.392,0.201,g
2460692.96006,2025-01-17.4568084,bD,2.21,16.368,>16.368,99.990,1.028,0.206,g
2460694.77674,2025-01-19.2735509,bD,1.75,17.165,16.255,0.095,1.142,0.099,g
2460694.77800,2025-01-19.2748140,bD,1.72,17.235,16.144,0.080,1.266,0.093,g
2460694.77926,2025-01-19.2760814,bD,1.72,17.297,16.141,0.075,1.270,0.088,g
2460696.89999,2025-01-21.3968869,bD,1.61,16.074,>16.074,99.990,0.980,0.270,g
2460696.90125,2025-01-21.3981460,bD,1.64,16.681,16.248,0.147,1.150,0.155,g
2460696.90252,2025-01-21.3994136,bD,1.57,17.064,16.323,0.111,1.074,0.109,g
2460699.91907,2025-01-24.4160980,bD,2.47,17.125,15.889,0.071,1.601,0.103,g
2460699.92033,2025-01-24.4173622,bD,2.48,17.010,15.622,0.062,2.046,0.115,g
2460699.92158,2025-01-24.4186135,bD,2.46,17.050,15.690,0.064,1.923,0.111,g
2460700.74872,2025-01-25.2457858,bt,1.54,17.345,16.487,0.099,0.923,0.084,g
2460700.74994,2025-01-25.2470075,bt,1.57,17.291,16.419,0.098,0.982,0.088,g
2460700.75118,2025-01-25.2482407,bt,1.58,17.343,16.335,0.086,1.062,0.084,g
2460701.76036,2025-01-26.2574743,bt,1.53,17.371,16.543,0.102,0.877,0.082,g
2460701.76159,2025-01-26.2586994,bt,1.55,17.383,16.444,0.092,0.960,0.081,g
2460701.76282,2025-01-26.2599267,bt,1.49,17.307,16.381,0.093,1.018,0.087,g
2460704.92855,2025-01-29.4258085,bD,2.1,15.555,>15.555,99.990,0.478,0.435,g
2460704.92979,2025-01-29.4270550,bD,2.08,15.339,>15.339,99.990,1.309,0.532,g
2460704.93104,2025-01-29.4283087,bD,2.13,14.914,>14.914,99.990,0.483,0.786,g
2460709.75547,2025-02-03.2529762,bD,1.62,17.282,16.215,0.082,1.186,0.089,g
2460709.75673,2025-02-03.2542311,bD,2.0,17.143,16.118,0.085,1.298,0.101,g
2460709.75798,2025-02-03.2554790,bD,2.01,17.232,16.190,0.084,1.214,0.093,g
2460710.86593,2025-02-04.3634843,bD,2.48,99.990,99.990,99.990,99.990,99.990,g
2460710.86718,2025-02-04.3647415,bD,2.49,99.990,99.990,99.990,99.990,99.990,g
2460710.86843,2025-02-04.3659973,bD,2.47,16.915,15.917,0.087,1.560,0.125,g
2460711.75463,2025-02-05.2522379,bt,1.57,17.057,16.360,0.115,1.037,0.109,g
2460711.75586,2025-02-05.2534692,bt,1.57,16.957,16.290,0.119,1.107,0.120,g
2460711.75710,2025-02-05.2547050,bt,1.57,16.993,16.399,0.127,1.001,0.116,g
2460712.81300,2025-02-06.3106707,bD,2.32,16.269,>16.269,99.990,1.079,0.226,g
2460712.81428,2025-02-06.3119476,bD,2.22,99.990,99.990,99.990,99.990,99.990,g
2460712.81554,2025-02-06.3132094,bD,2.25,16.536,15.983,0.132,1.469,0.177,g
2460713.84271,2025-02-07.3404339,bD,2.26,16.164,15.819,0.160,1.709,0.249,g
2460713.84396,2025-02-07.3416885,bD,2.25,16.359,16.047,0.165,1.384,0.208,g
2460713.84522,2025-02-07.3429399,bD,2.2,16.306,15.849,0.144,1.661,0.218,g
2460715.93035,2025-02-09.4281842,bD,1.55,16.194,>16.194,99.990,0.969,0.242,g
2460715.93160,2025-02-09.4294412,bD,1.53,16.330,16.249,0.204,1.150,0.213,g
2460715.93287,2025-02-09.4307065,bD,1.5,16.191,15.851,0.160,1.658,0.243,g
2460717.77520,2025-02-11.2731517,bD,1.61,16.218,>16.218,99.990,1.022,0.236,g
2460718.78590,2025-02-12.2839026,bD,1.57,16.187,>16.187,99.990,0.569,0.243,g
2460718.78715,2025-02-12.2851571,bD,1.56,16.212,>16.212,99.990,0.976,0.238,g
2460718.78842,2025-02-12.2864256,bD,1.62,16.414,>16.414,99.990,0.603,0.197,g
2460720.84699,2025-02-14.3451107,bD,1.98,16.438,>16.438,99.990,0.908,0.193,g
2460720.84824,2025-02-14.3463746,bD,1.69,16.422,>16.422,99.990,0.876,0.196,g
2460720.84950,2025-02-14.3476238,bD,1.65,16.441,16.342,0.200,1.055,0.193,g
2460721.84745,2025-02-15.3456401,bD,1.65,16.840,16.783,0.208,0.703,0.133,g
2460721.84872,2025-02-15.3469028,bD,1.63,16.458,16.303,0.190,1.094,0.190,g
2460722.78668,2025-02-16.2849207,bt,2.25,16.329,16.284,0.210,1.113,0.214,g
2460722.78791,2025-02-16.2861585,bt,2.23,16.573,16.001,0.130,1.445,0.171,g
2460725.79260,2025-02-19.2910274,bD,1.61,17.141,16.223,0.094,1.177,0.101,g
2460727.81473,2025-02-21.3132762,bD,1.52,17.403,16.414,0.088,0.987,0.079,g
2460727.81599,2025-02-21.3145430,bD,1.53,17.520,16.297,0.071,1.099,0.071,g
2460727.81726,2025-02-21.3158052,bD,1.57,17.437,16.256,0.074,1.142,0.077,g
2460728.79509,2025-02-22.2937023,bD,1.53,17.452,16.478,0.089,0.931,0.076,g
2460728.79634,2025-02-22.2949547,bD,1.53,17.506,16.412,0.080,0.989,0.072,g
2460728.79760,2025-02-22.2962171,bD,1.56,17.560,16.359,0.072,1.039,0.069,g
2460730.77820,2025-02-24.2769361,bD,1.56,17.627,16.535,0.080,0.884,0.065,g
2460730.77945,2025-02-24.2781886,bD,1.6,17.752,16.352,0.060,1.046,0.058,g
2460730.78070,2025-02-24.2794428,bD,1.55,17.754,16.568,0.073,0.857,0.058,g
2460732.73050,2025-02-26.2293733,bt,1.51,17.275,16.499,0.107,0.913,0.089,g
2460732.73174,2025-02-26.2306104,bt,1.52,17.291,16.390,0.095,1.009,0.088,g
2460732.73296,2025-02-26.2318321,bt,1.47,17.219,16.423,0.105,0.979,0.094,g
2460737.81831,2025-03-03.3175081,bD,1.54,17.505,16.217,0.067,1.184,0.072,g
2460737.81956,2025-03-03.3187688,bD,1.57,17.370,16.429,0.092,0.974,0.082,g
2460737.82081,2025-03-03.3200232,bD,1.59,17.570,16.401,0.075,0.999,0.068,g
2460749.82565,2025-03-15.3256731,bD,1.98,16.139,>16.139,99.990,1.028,0.254,g
2460749.82690,2025-03-15.3269208,bD,1.99,16.126,>16.126,99.990,1.133,0.257,g
2460752.73739,2025-03-18.2376094,bD,1.55,17.453,16.215,0.070,1.186,0.076,g
2460752.73865,2025-03-18.2388704,bD,1.55,17.372,16.478,0.096,0.931,0.082,g
2460752.73989,2025-03-18.2401153,bD,1.54,17.524,16.467,0.083,0.941,0.071,g
