2450831.62853 21.085 0.253
2450831.67714 20.558 0.256
2450832.77503 21.902 0.660
2450833.70765 21.073 0.186
2450834.73753 20.886 0.266
2450836.67431 21.034 0.229
2450837.70416 21.146 0.189
2450838.75119 21.902 0.873
2450839.70566 21.014 0.226
2450840.69085 21.047 0.308
2450841.76559 23.642 4.073
2450842.68635 21.960 0.626
2450843.69189 22.538 0.724
2450844.68593 21.132 0.290
2450845.79549 99.999 9.999
2450846.75131 21.326 0.319
2450850.72997 21.662 0.439
2450854.77497 99.999 9.999
2450855.72033 20.652 0.312
2450856.68232 21.184 0.824
2450857.68614 21.053 0.366
2450858.70461 22.322 0.888
2450859.66125 21.424 0.349
2450860.69122 21.080 0.342
2450866.57587 20.702 0.183
2450867.55615 20.557 0.231
2450874.55690 21.983 0.596
2450875.61058 99.999 9.999
2450876.54693 22.246 0.737
2450877.50250 21.116 0.329
2450878.59473 21.467 0.390
2450879.57830 21.075 0.294
2450880.57234 21.067 0.249
2450881.51062 20.881 0.240
2450885.54339 99.999 9.999
2450887.50888 22.339 1.097
2450890.52344 21.939 0.521
2450891.51015 20.781 0.295
2450892.49942 21.691 0.585
2450893.65320 99.999 9.999
2450895.62424 99.999 9.999
2450896.63093 21.341 0.353
2450900.60241 99.999 9.999
2450918.55563 99.999 9.999
2450920.52031 99.999 9.999
2450922.52095 99.999 9.999
2450925.61041 99.999 9.999
2450934.50692 99.999 9.999
2451074.82112 21.235 0.439
2451076.85312 21.474 0.424
2451080.74386 21.350 0.444
2451083.86380 22.352 0.841
2451084.85943 22.161 0.632
2451087.88355 99.999 9.999
2451090.72712 20.671 0.250
2451091.79106 20.673 0.252
2451092.83872 20.753 0.235
2451093.78680 22.022 0.674
2451106.81021 21.344 0.254
2451108.82571 21.242 0.275
2451116.76628 21.772 0.458
2451126.72013 21.588 0.421
2451131.78942 99.999 9.999
2451132.86060 99.999 9.999
2451136.84693 21.431 0.345
2451137.84295 22.718 1.247
2451141.71620 20.241 0.171
2451142.81060 99.999 9.999
2451152.76868 99.999 9.999
2451154.79358 99.999 9.999
2451156.72144 99.999 9.999
2451158.79378 99.999 9.999
2451159.77668 99.999 9.999
2451160.84599 99.999 9.999
2451161.84053 99.999 9.999
2451163.84384 99.999 9.999
2451165.82047 99.999 9.999
2451167.80378 21.009 0.394
2451168.78682 99.999 9.999
2451171.77739 99.999 9.999
2451175.77636 23.801 5.812
2451179.82653 99.999 9.999
2451182.84915 20.968 0.217
2451183.84740 20.924 0.218
2451186.85088 20.684 0.167
2451192.73428 21.161 0.218
2451193.67668 21.838 0.550
2451194.72755 21.274 0.332
2451195.68849 20.352 0.170
2451196.66270 21.264 0.448
2451202.75220 22.085 0.673
2451204.72889 21.611 0.397
2451207.73983 21.645 0.596
2451211.75096 23.588 4.022
2451214.66504 21.131 0.346
2451215.56984 20.907 0.201
2451216.64627 20.791 0.185
2451217.72799 21.380 0.343
2451219.64167 20.783 0.209
2451220.74969 99.999 9.999
2451221.61549 99.999 9.999
2451223.70411 21.282 0.317
2451224.58407 20.772 0.280
2451226.59373 20.744 0.207
2451227.59854 21.373 0.375
2451230.66334 21.097 0.271
2451233.55938 22.557 1.127
2451235.69716 22.290 1.024
2451237.57944 20.636 0.392
2451238.61969 21.350 0.483
2451240.69544 20.928 0.331
2451242.51337 21.580 0.487
2451244.64986 21.333 0.400
2451247.50768 20.897 0.319
2451248.60790 20.980 0.284
2451251.56240 21.477 0.550
2451254.57692 21.418 0.495
2451255.61017 21.226 0.502
2451256.61420 21.675 0.540
2451258.60136 21.904 0.580
2451261.50715 20.896 0.261
2451261.61017 20.961 0.212
2451262.60870 21.321 0.471
2451263.54578 20.753 0.288
2451263.57763 21.067 0.339
2451264.51819 21.452 0.521
2451265.56549 21.315 0.375
2451266.54399 21.548 0.642
2451267.53975 22.838 2.095
2451268.53531 20.841 0.300
2451270.53646 22.116 1.221
2451272.52004 21.514 0.596
2451273.54649 21.497 0.678
2451274.53783 21.130 0.420
2451275.55226 21.589 0.555
2451276.54259 21.511 0.530
2451277.54761 21.177 0.327
2451278.55388 20.835 0.291
2451279.53668 21.346 0.425
2451290.51803 20.532 0.241
2451296.60360 20.617 0.267
2451298.49455 21.285 0.513
2451301.56895 21.059 0.606
2451306.48595 20.915 0.268
2451315.51834 21.154 0.473
2451318.50087 21.707 0.703
2451320.49363 20.625 0.254
2451330.50383 99.999 9.999
2451431.85640 12.989 0.003
2451433.85135 13.046 0.003
2451435.89314 12.591 0.003
2451437.88804 13.098 0.003
2451439.84310 12.791 0.003
2451441.86177 13.069 0.003
2451447.81447 13.510 0.003
2451449.85628 13.877 0.003
2451453.80374 15.529 0.005
2451454.86982 16.084 0.006
2451455.80106 16.571 0.011
2451459.73699 17.366 0.018
2451462.81460 17.746 0.018
2451471.81227 19.084 0.045
2451476.70393 19.538 0.094
2451478.78225 99.999 9.999
2451484.77042 20.417 0.157
2451487.84127 21.138 0.287
2451489.75234 20.928 0.181
2451491.78105 21.158 0.377
2451493.72304 20.777 0.240
2451496.61992 20.320 0.176
2451498.68700 20.652 0.205
2451500.82722 20.260 0.111
2451503.66254 20.269 0.191
2451505.76979 19.757 0.103
2451507.72081 19.419 0.076
2451508.67353 19.486 0.062
2451509.69876 19.373 0.058
2451511.69204 19.209 0.052
2451512.79677 19.044 0.048
2451514.74040 18.985 0.048
2451517.70552 18.853 0.029
2451519.65909 18.807 0.041
2451522.73926 18.619 0.032
2451523.68420 18.549 0.047
2451525.66065 18.438 0.028
2451527.78014 18.346 0.022
2451528.78855 18.317 0.020
2451529.83170 18.254 0.022
2451531.80987 18.202 0.020
2451538.76624 17.914 0.019
2451541.80743 17.938 0.018
2451542.79079 17.822 0.017
2451544.73268 17.826 0.014
2451547.80529 17.702 0.014
2451548.81479 17.734 0.014
2451549.82472 17.724 0.014
2451552.70130 17.649 0.013
2451553.77629 17.641 0.013
2451554.79157 17.682 0.011
2451555.77994 17.631 0.014
2451555.83299 99.999 9.999
2451561.57287 17.604 0.018
2451562.77766 17.599 0.016
2451566.62561 17.602 0.017
2451568.64852 17.582 0.015
2451571.71178 17.630 0.015
2451575.67460 17.652 0.016
2451577.74164 17.629 0.013
2451579.71157 17.655 0.015
2451581.65950 17.680 0.015
2451584.63563 17.688 0.014
2451586.64449 17.681 0.014
2451590.59780 17.665 0.015
2451593.53570 17.703 0.023
2451595.60828 17.718 0.015
2451596.72171 17.783 0.019
2451599.71354 17.741 0.017
2451600.64136 17.735 0.021
2451600.70374 17.814 0.022
2451601.71954 17.863 0.021
2451602.70094 17.750 0.017
2451604.69322 17.725 0.022
2451606.66753 17.805 0.019
2451609.68097 17.791 0.024
2451610.69856 17.836 0.019
2451611.67581 17.823 0.023
2451613.66653 17.805 0.021
2451615.67657 17.902 0.021
2451616.61352 99.999 9.999
2451617.65668 17.879 0.016
2451618.49803 17.867 0.023
2451620.52156 17.913 0.023
2451620.67143 17.935 0.024
2451622.66590 17.932 0.022
2451624.66394 17.863 0.026
2451625.64361 17.937 0.020
2451627.66010 17.964 0.022
2451629.63505 17.898 0.018
2451630.65207 17.974 0.017
2451633.48953 18.052 0.021
2451634.60885 18.008 0.021
2451635.62241 18.020 0.026
2451643.59759 18.212 0.039
2451644.54892 18.095 0.019
2451650.47983 18.139 0.035
2451653.51590 18.179 0.031
2451654.56745 18.284 0.036
2451655.50515 18.168 0.029
2451655.56960 18.209 0.030
2451656.49581 18.165 0.022
2451656.58413 18.274 0.031
2451657.49350 18.210 0.028
2451657.57015 18.282 0.049
2451658.51935 18.198 0.025
2451658.56081 18.207 0.027
2451659.50315 18.213 0.024
2451659.55879 18.201 0.026
2451660.49735 18.277 0.034
2451661.49103 18.230 0.025
2451661.58206 18.226 0.026
2451662.49671 18.223 0.026
2451662.55177 18.192 0.031
2451663.48449 18.216 0.024
2451663.55227 18.157 0.043
2451664.51159 18.230 0.027
2451664.57497 18.259 0.027
2451665.53211 18.261 0.032
2451665.57921 18.290 0.035
2451667.49221 18.348 0.037
2451667.56531 18.279 0.033
2451669.50538 18.242 0.028
2451669.55358 18.335 0.039
2451670.49140 18.396 0.030
2451671.49471 18.304 0.031
2451671.55687 18.290 0.035
2451672.51768 18.304 0.031
2451672.55966 18.297 0.032
2451682.46797 18.366 0.055
2451684.46619 18.445 0.045
2451687.47413 18.497 0.045
2451690.47757 18.466 0.047
2451691.48123 18.379 0.037
2451694.46819 18.576 0.038
2451698.46975 18.613 0.051
2451700.47041 18.564 0.046
2451701.47981 18.481 0.058
2451702.47244 18.561 0.039
2451782.89139 19.031 0.053
