HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457038.53649,2015-01-16.0383141,be,2.14,16.439,>16.439,99.990,0.227,0.204,V
2457038.53793,2015-01-16.0397521,be,2.11,16.547,>16.547,99.990,0.061,0.185,V
2457040.53219,2015-01-18.0340310,be,2.22,16.052,>16.052,99.990,0.218,0.291,V
2457040.53362,2015-01-18.0354596,be,2.20,16.157,>16.157,99.990,0.410,0.264,V
2457042.52958,2015-01-20.0314396,be,1.86,15.871,>15.871,99.990,0.425,0.344,V
2457042.53102,2015-01-20.0328804,be,1.87,15.996,>15.996,99.990,0.384,0.307,V
2457042.56596,2015-01-20.0678140,be,1.59,16.779,>16.779,99.990,0.426,0.149,V
2457044.52673,2015-01-22.0286,be,2.09,15.584,>15.584,99.990,-0.449,0.448,V
2457044.52817,2015-01-22.0300371,be,2.08,15.761,>15.761,99.990,0.837,0.381,V
2457047.55921,2015-01-25.0610966,be,2.17,16.633,>16.633,99.990,-0.127,0.170,V
2457048.53986,2015-01-26.0417476,be,1.82,16.270,>16.270,99.990,-0.010,0.238,V
2457048.54128,2015-01-26.0431626,be,1.88,16.440,>16.440,99.990,0.505,0.204,V
2457050.54708,2015-01-28.0489677,be,1.77,16.235,>16.235,99.990,0.216,0.246,V
2457050.54852,2015-01-28.0504089,be,1.75,16.279,>16.279,99.990,0.547,0.236,V
2457053.56073,2015-01-31.0626254,be,1.79,16.144,>16.144,99.990,0.439,0.268,V
2457056.53486,2015-02-03.0367425,be,1.63,15.839,>15.839,99.990,-0.024,0.354,V
2457057.55559,2015-02-04.0574709,be,1.49,15.744,>15.744,99.990,1.397,0.387,V
2457057.55701,2015-02-04.0588873,be,1.47,15.926,>15.926,99.990,0.794,0.327,V
2457060.55208,2015-02-07.0539488,be,1.43,16.514,>16.514,99.990,0.311,0.190,V
2457060.55350,2015-02-07.0553648,be,1.44,16.441,>16.441,99.990,-0.448,0.204,V
2457062.55663,2015-02-09.0584804,be,1.51,16.630,>16.630,99.990,0.042,0.171,V
2457066.55391,2015-02-13.0557258,be,1.44,16.495,>16.495,99.990,0.586,0.194,V
2457067.53812,2015-02-14.0399199,be,1.54,16.661,>16.661,99.990,-0.072,0.166,V
2457070.54322,2015-02-17.0449932,be,1.60,16.657,>16.657,99.990,0.140,0.167,V
2457071.52079,2015-02-18.0225483,be,1.99,16.342,>16.342,99.990,0.056,0.223,V
2457071.52223,2015-02-18.0239888,be,1.87,16.446,>16.446,99.990,0.252,0.203,V
2457074.51992,2015-02-21.0216329,be,1.43,16.407,>16.407,99.990,0.211,0.210,V
2457074.52135,2015-02-21.0230672,be,1.41,16.491,>16.491,99.990,-0.302,0.194,V
2457078.51343,2015-02-25.0150872,be,1.77,16.171,>16.171,99.990,-0.221,0.261,V
2457080.50370,2015-02-27.0053100,be,1.63,15.359,>15.359,99.990,0.257,0.551,V
2457080.50513,2015-02-27.0067368,be,1.59,15.651,>15.651,99.990,-0.515,0.421,V
2457152.93893,2015-05-10.4384916,be,1.53,15.424,>15.424,99.990,0.151,0.519,V
2457153.93554,2015-05-11.4350696,be,1.45,15.675,>15.675,99.990,0.065,0.412,V
2457153.93697,2015-05-11.4365003,be,1.54,15.537,>15.537,99.990,0.500,0.468,V
2457155.92879,2015-05-13.4282449,be,1.43,16.515,>16.515,99.990,0.270,0.190,V
2457155.93024,2015-05-13.4296916,be,1.41,16.582,>16.582,99.990,0.178,0.179,V
2457157.93092,2015-05-15.4302879,be,1.52,16.071,>16.071,99.990,0.342,0.286,V
2457157.93235,2015-05-15.4317241,be,1.51,16.086,>16.086,99.990,0.301,0.282,V
2457159.91864,2015-05-17.4179325,be,1.44,16.559,>16.559,99.990,0.145,0.183,V
2457159.92006,2015-05-17.4193563,be,1.46,16.711,>16.711,99.990,0.210,0.159,V
2457161.92671,2015-05-19.4259276,be,1.46,16.772,>16.772,99.990,0.044,0.150,V
2457161.92812,2015-05-19.4273444,be,1.47,16.584,>16.584,99.990,0.104,0.178,V
2457163.92283,2015-05-21.4219724,be,1.45,16.425,>16.425,99.990,0.298,0.207,V
2457163.92425,2015-05-21.4233971,be,1.48,16.554,>16.554,99.990,0.195,0.183,V
2457165.91656,2015-05-23.4156268,be,1.59,16.513,>16.513,99.990,0.637,0.191,V
2457165.91800,2015-05-23.4170763,be,1.57,16.276,>16.276,99.990,0.606,0.237,V
2457169.90900,2015-05-27.4079261,be,1.56,16.693,>16.693,99.990,0.280,0.161,V
2457169.91043,2015-05-27.4093622,be,1.56,16.684,>16.684,99.990,0.362,0.163,V
2457174.89376,2015-06-01.3925115,be,1.50,16.167,>16.167,99.990,0.162,0.262,V
2457174.89519,2015-06-01.3939506,be,1.49,16.095,>16.095,99.990,0.158,0.280,V
2457175.89080,2015-06-02.3895261,be,1.46,15.878,>15.878,99.990,0.722,0.342,V
2457175.89223,2015-06-02.3909526,be,1.46,16.001,>16.001,99.990,0.182,0.305,V
2457176.89067,2015-06-03.3893658,be,1.46,15.806,>15.806,99.990,0.039,0.365,V
2457176.89211,2015-06-03.3907990,be,1.48,15.775,>15.775,99.990,0.405,0.376,V
2457178.88194,2015-06-05.3805645,be,1.49,15.907,>15.907,99.990,0.152,0.333,V
2457178.88338,2015-06-05.3820019,be,1.40,15.734,>15.734,99.990,-0.549,0.390,V
2457180.87613,2015-06-07.3746947,be,1.52,16.228,>16.228,99.990,0.357,0.248,V
2457180.87756,2015-06-07.3761238,be,1.54,16.448,>16.448,99.990,0.254,0.202,V
2457184.86609,2015-06-11.3645271,be,1.49,16.487,>16.487,99.990,0.144,0.195,V
2457184.86751,2015-06-11.3659476,be,1.48,16.594,>16.594,99.990,0.140,0.177,V
2457186.87181,2015-06-13.3701938,be,1.46,16.617,>16.617,99.990,0.099,0.173,V
2457187.85955,2015-06-14.3579016,be,1.65,16.618,>16.618,99.990,0.491,0.173,V
2457187.86096,2015-06-14.3593065,be,1.65,16.614,>16.614,99.990,-0.072,0.173,V
2457188.85470,2015-06-15.3530238,be,1.56,16.599,>16.599,99.990,0.048,0.176,V
2457188.85611,2015-06-15.3544298,be,1.53,16.701,>16.701,99.990,0.175,0.160,V
2457189.87939,2015-06-16.3776866,be,1.54,16.717,>16.717,99.990,0.209,0.158,V
2457189.88080,2015-06-16.3790953,be,1.49,16.601,>16.601,99.990,-0.102,0.176,V
2457191.84942,2015-06-18.3476638,be,1.44,16.746,>16.746,99.990,0.089,0.154,V
2457191.85084,2015-06-18.3490812,be,1.41,16.637,>16.637,99.990,0.119,0.170,V
2457193.84113,2015-06-20.3393168,be,1.76,16.728,>16.728,99.990,0.350,0.156,V
2457193.84254,2015-06-20.3407334,be,1.78,16.602,>16.602,99.990,0.202,0.175,V
2457196.83582,2015-06-23.3339322,be,1.48,15.697,>15.697,99.990,0.391,0.404,V
2457196.83723,2015-06-23.3353484,be,1.45,16.160,>16.160,99.990,0.563,0.264,V
2457197.83439,2015-06-24.3324842,be,1.57,16.663,>16.663,99.990,0.496,0.166,V
2457198.82661,2015-06-25.3246777,be,1.69,16.772,>16.772,99.990,0.066,0.150,V
2457198.82805,2015-06-25.3261236,be,1.67,16.585,>16.585,99.990,0.316,0.178,V
2457201.81855,2015-06-28.3165520,be,1.47,99.990,99.990,99.990,99.990,99.990,V
2457201.81998,2015-06-28.3179819,be,1.43,14.471,>14.471,99.990,-1.379,1.250,V
2457203.81292,2015-06-30.3108768,be,1.53,15.946,>15.946,99.990,0.455,0.321,V
2457203.81433,2015-06-30.3122924,be,1.52,15.980,>15.980,99.990,0.069,0.311,V
2457205.80790,2015-07-02.3058252,be,1.45,15.814,>15.814,99.990,0.559,0.363,V
2457205.80933,2015-07-02.3072543,be,1.51,15.693,>15.693,99.990,0.054,0.405,V
2457206.80189,2015-07-03.2997966,be,1.47,15.876,>15.876,99.990,0.831,0.342,V
2457206.80330,2015-07-03.3012053,be,1.49,15.841,>15.841,99.990,-0.238,0.354,V
2457207.80214,2015-07-04.3000292,be,1.63,15.817,>15.817,99.990,0.236,0.361,V
2457207.80355,2015-07-04.3014394,be,1.66,15.772,>15.772,99.990,0.544,0.377,V
2457210.79479,2015-07-07.2926261,be,1.45,99.990,99.990,99.990,99.990,99.990,V
2457218.77397,2015-07-15.2717019,bg,1.60,16.377,>16.377,99.990,0.462,0.216,V
2457221.76541,2015-07-18.2631027,bg,2.31,99.990,99.990,99.990,99.990,99.990,V
2457221.76680,2015-07-18.2645074,bg,2.36,99.990,99.990,99.990,99.990,99.990,V
2457222.76805,2015-07-19.2657438,be,1.67,16.603,>16.603,99.990,0.484,0.175,V
2457222.76946,2015-07-19.2671483,be,1.68,16.605,>16.605,99.990,0.480,0.175,V
2457223.76338,2015-07-20.2610627,be,1.91,16.752,>16.752,99.990,0.367,0.153,V
2457224.75978,2015-07-21.2574488,be,1.46,16.849,>16.849,99.990,0.177,0.140,V
2457224.76119,2015-07-21.2588598,be,1.46,16.836,>16.836,99.990,0.157,0.141,V
2457226.73873,2015-07-23.2363866,bg,1.77,16.514,>16.514,99.990,0.258,0.190,V
2457228.74575,2015-07-25.2434096,be,1.44,14.871,>14.871,99.990,-1.106,0.864,V
2457228.74713,2015-07-25.2447802,be,1.44,15.307,>15.307,99.990,0.348,0.578,V
2457229.71537,2015-07-26.2130129,bg,1.47,15.774,>15.774,99.990,0.423,0.376,V
2457229.73166,2015-07-26.2293064,be,1.47,15.827,>15.827,99.990,0.809,0.358,V
2457229.73295,2015-07-26.2305981,be,1.52,15.810,>15.810,99.990,0.409,0.364,V
2457230.71759,2015-07-27.2152366,bg,1.49,16.386,>16.386,99.990,-0.387,0.214,V
2457230.71888,2015-07-27.2165293,bg,1.39,16.275,>16.275,99.990,-0.672,0.237,V
2457230.72815,2015-07-27.2257946,be,1.44,16.225,>16.225,99.990,0.101,0.248,V
2457230.72943,2015-07-27.2270768,be,1.47,16.288,>16.288,99.990,0.455,0.234,V
2457231.86476,2015-07-28.3623995,be,1.55,15.386,>15.386,99.990,0.323,0.538,V
2457231.86607,2015-07-28.3637136,be,1.57,15.050,>15.050,99.990,1.481,0.733,V
2457232.73453,2015-07-29.2321636,be,1.50,14.986,>14.986,99.990,0.831,0.777,V
2457232.73583,2015-07-29.2334667,be,1.54,14.867,>14.867,99.990,2.222,0.867,V
2457233.73220,2015-07-30.2298388,be,1.49,15.819,>15.819,99.990,-0.501,0.361,V
2457233.73349,2015-07-30.2311298,be,1.55,15.766,>15.766,99.990,0.273,0.379,V
2457235.73033,2015-08-01.2279638,be,2.06,15.638,>15.638,99.990,-0.355,0.426,V
2457235.73163,2015-08-01.2292646,be,2.08,15.545,>15.545,99.990,0.673,0.465,V
2457249.68136,2015-08-15.1790629,be,1.52,16.623,>16.623,99.990,0.303,0.172,V
2457249.68264,2015-08-15.1803503,be,1.50,16.619,>16.619,99.990,0.417,0.173,V
2457250.68858,2015-08-16.1862928,be,1.67,15.305,>15.305,99.990,0.191,0.579,V
2457250.68988,2015-08-16.1875936,be,1.58,15.818,>15.818,99.990,0.617,0.361,V
2457251.68696,2015-08-17.1846892,be,1.49,16.541,>16.541,99.990,0.328,0.186,V
2457252.67350,2015-08-18.1712393,be,1.55,16.713,>16.713,99.990,0.330,0.158,V
2457252.67480,2015-08-18.1725343,be,1.51,16.655,>16.655,99.990,0.464,0.167,V
2457255.68060,2015-08-21.1783747,be,1.56,16.651,>16.651,99.990,0.186,0.168,V
2457255.68190,2015-08-21.1796731,be,1.56,16.673,>16.673,99.990,0.156,0.164,V
2457255.68320,2015-08-21.1809710,be,1.59,16.672,>16.672,99.990,-0.025,0.164,V
2457256.88093,2015-08-22.3787158,be,1.78,16.678,>16.678,99.990,0.045,0.164,V
2457256.88223,2015-08-22.3800212,be,1.80,16.706,>16.706,99.990,0.317,0.159,V
2457256.88352,2015-08-22.3813086,be,1.77,16.597,>16.597,99.990,0.596,0.176,V
2457258.66950,2015-08-24.1673162,be,1.47,16.464,>16.464,99.990,-0.231,0.199,V
2457258.67080,2015-08-24.1686138,be,1.43,16.363,>16.363,99.990,-0.032,0.219,V
2457258.67208,2015-08-24.1698990,be,1.48,16.447,>16.447,99.990,-0.130,0.202,V
2457261.66242,2015-08-27.1602819,be,1.44,15.983,>15.983,99.990,-0.024,0.310,V
2457261.66370,2015-08-27.1615671,be,1.47,15.892,>15.892,99.990,-0.130,0.337,V
2457261.66500,2015-08-27.1628608,be,1.45,16.153,>16.153,99.990,0.573,0.265,V
2457265.64962,2015-08-31.1475553,be,1.52,15.907,>15.907,99.990,-0.324,0.333,V
2457267.64294,2015-09-02.1409109,be,1.46,16.045,>16.045,99.990,0.017,0.293,V
2457267.64389,2015-09-02.1418636,be,1.53,15.962,>15.962,99.990,0.046,0.316,V
2457267.64484,2015-09-02.1428184,be,1.48,16.106,>16.106,99.990,-0.062,0.277,V
2457268.78686,2015-09-03.2848704,be,1.52,16.018,>16.018,99.990,0.374,0.300,V
2457268.78781,2015-09-03.2858168,be,1.48,16.088,>16.088,99.990,1.104,0.282,V
2457268.78876,2015-09-03.2867642,be,1.50,15.959,>15.959,99.990,0.426,0.317,V
2457270.63231,2015-09-05.1303493,be,1.44,16.391,>16.391,99.990,0.600,0.213,V
2457270.63327,2015-09-05.1313167,be,1.43,16.361,>16.361,99.990,0.190,0.219,V
2457270.63424,2015-09-05.1322765,be,1.45,16.350,>16.350,99.990,-0.032,0.221,V
2457273.62993,2015-09-08.1280425,be,1.46,16.767,>16.767,99.990,-0.056,0.151,V
2457273.63122,2015-09-08.1293266,be,1.46,16.737,>16.737,99.990,0.174,0.155,V
2457273.63251,2015-09-08.1306202,be,1.50,16.610,>16.610,99.990,0.038,0.174,V
2457276.85989,2015-09-11.3580824,bg,2.04,16.506,>16.506,99.990,0.349,0.192,V
2457276.86084,2015-09-11.3590357,bg,2.08,16.476,>16.476,99.990,-0.167,0.197,V
2457276.86182,2015-09-11.3600126,bg,2.01,16.496,>16.496,99.990,0.566,0.193,V
2457278.61282,2015-09-13.1110646,bg,1.37,16.975,>16.975,99.990,-0.137,0.124,V
2457283.59368,2015-09-18.0920534,bg,1.38,14.874,>14.874,99.990,1.729,0.862,V
2457283.59464,2015-09-18.0930120,bg,1.40,15.324,>15.324,99.990,0.758,0.569,V
2457283.59558,2015-09-18.0939563,bg,1.43,15.510,>15.510,99.990,-0.546,0.480,V
2457286.58582,2015-09-21.0842898,bg,1.58,16.119,>16.119,99.990,-0.224,0.274,V
2457286.58677,2015-09-21.0852327,bg,1.71,16.349,>16.349,99.990,0.013,0.221,V
2457286.58774,2015-09-21.0862093,bg,1.66,16.310,>16.310,99.990,0.372,0.230,V
2457287.86609,2015-09-22.3645921,bg,1.44,16.550,>16.550,99.990,0.004,0.184,V
2457288.72994,2015-09-23.2284699,bg,1.42,16.389,16.048,0.160,1.461,0.214,V
2457288.73173,2015-09-23.2302641,bg,1.41,16.451,>16.451,99.990,-0.583,0.202,V
2457288.73301,2015-09-23.2315393,bg,1.38,16.443,>16.443,99.990,0.329,0.203,V
2457292.68487,2015-09-27.1835325,bg,1.65,15.399,>15.399,99.990,2.223,0.531,V
2457292.68614,2015-09-27.1848016,bg,1.52,15.351,>15.351,99.990,-0.950,0.555,V
2457292.68746,2015-09-27.1861256,bg,1.72,15.470,14.732,0.111,4.907,0.498,V
2457294.77889,2015-09-29.2776226,bg,1.53,15.365,>15.365,99.990,2.574,0.548,V
2457294.78018,2015-09-29.2789177,bg,1.57,15.127,>15.127,99.990,-0.981,0.683,V
2457294.78147,2015-09-29.2802019,bg,1.50,15.483,>15.483,99.990,-0.647,0.492,V
2457295.55592,2015-09-30.0546778,bg,1.56,16.268,>16.268,99.990,-0.465,0.239,V
2457295.55719,2015-09-30.0559525,bg,1.52,16.064,>16.064,99.990,0.360,0.288,V
2457295.55847,2015-09-30.0572318,bg,1.50,16.073,>16.073,99.990,0.128,0.285,V
2457297.63484,2015-10-02.1336672,bg,1.40,14.373,14.076,0.167,8.983,1.368,V
2457297.63613,2015-10-02.1349649,bg,1.42,13.372,>13.372,99.990,-5.558,3.443,V
2457298.76968,2015-10-03.2685512,bg,2.06,15.846,>15.846,99.990,1.034,0.352,V
2457298.77316,2015-10-03.2720369,bg,1.84,15.927,>15.927,99.990,0.221,0.327,V
2457298.77445,2015-10-03.2733243,bg,1.73,15.962,>15.962,99.990,-0.644,0.316,V
2457299.75535,2015-10-04.2542546,bg,1.47,15.067,>15.067,99.990,-0.247,0.721,V
2457299.75670,2015-10-04.2556026,bg,1.49,15.487,>15.487,99.990,1.004,0.490,V
2457299.75809,2015-10-04.2569961,bg,1.55,15.587,>15.587,99.990,-0.948,0.447,V
2457300.54344,2015-10-05.0423758,bg,1.66,16.058,>16.058,99.990,0.306,0.289,V
2457300.54479,2015-10-05.0437200,bg,1.53,15.333,>15.333,99.990,0.475,0.564,V
2457300.54609,2015-10-05.0450283,bg,1.46,15.246,>15.246,99.990,-2.327,0.612,V
2457301.76642,2015-10-06.2654024,bg,1.59,16.802,>16.802,99.990,0.294,0.146,V
2457301.76773,2015-10-06.2667108,bg,1.60,16.751,>16.751,99.990,0.098,0.153,V
2457301.76902,2015-10-06.2679978,bg,1.64,16.596,>16.596,99.990,0.263,0.176,V
2457303.66585,2015-10-08.1649020,bg,1.52,16.912,>16.912,99.990,-0.060,0.132,V
2457303.66713,2015-10-08.1661783,bg,1.48,16.659,>16.659,99.990,0.164,0.166,V
2457303.66841,2015-10-08.1674560,bg,1.52,16.847,>16.847,99.990,0.463,0.140,V
2457306.71278,2015-10-11.2119412,bg,1.46,16.809,>16.809,99.990,0.036,0.145,V
2457306.71407,2015-10-11.2132276,bg,1.42,16.799,>16.799,99.990,0.161,0.146,V
2457306.71536,2015-10-11.2145178,bg,1.40,16.822,>16.822,99.990,0.211,0.143,V
2457312.76902,2015-10-17.2684167,bg,1.39,16.886,>16.886,99.990,-0.011,0.135,V
2457312.77030,2015-10-17.2696980,bg,1.49,16.777,>16.777,99.990,0.017,0.149,V
2457312.77158,2015-10-17.2709723,bg,1.45,16.770,>16.770,99.990,0.047,0.150,V
2457315.73718,2015-10-20.2366910,bg,1.61,16.816,>16.816,99.990,0.333,0.144,V
2457315.73849,2015-10-20.2379991,bg,1.61,16.685,>16.685,99.990,0.579,0.163,V
2457315.73978,2015-10-20.2392839,bg,1.53,16.929,>16.929,99.990,0.262,0.130,V
2457318.52446,2015-10-23.0240782,bg,1.66,16.073,>16.073,99.990,-0.071,0.286,V
2457318.52540,2015-10-23.0250173,bg,1.72,15.838,>15.838,99.990,0.004,0.355,V
2457318.52635,2015-10-23.0259729,bg,1.49,15.893,>15.893,99.990,0.370,0.337,V
2457322.77049,2015-10-27.2702759,bg,1.48,14.744,>14.744,99.990,-0.512,0.971,V
2457322.77179,2015-10-27.2715767,bg,1.49,14.922,>14.922,99.990,0.848,0.824,V
2457322.77306,2015-10-27.2728533,bg,1.53,14.893,>14.893,99.990,2.383,0.847,V
2457324.59891,2015-10-29.0987770,bg,1.50,16.027,>16.027,99.990,-0.101,0.298,V
2457324.60020,2015-10-29.1000604,bg,1.58,15.734,>15.734,99.990,0.159,0.390,V
2457324.60148,2015-10-29.1013493,bg,1.56,15.838,>15.838,99.990,1.478,0.355,V
2457327.67206,2015-11-01.1720508,bg,1.42,16.520,>16.520,99.990,-0.213,0.189,V
2457327.67335,2015-11-01.1733392,bg,1.44,16.482,>16.482,99.990,0.205,0.196,V
2457327.67464,2015-11-01.1746265,bg,1.43,16.554,>16.554,99.990,-0.059,0.183,V
2457329.59383,2015-11-03.0938954,bg,1.46,16.819,>16.819,99.990,0.358,0.144,V
2457329.59510,2015-11-03.0951667,bg,1.43,16.879,>16.879,99.990,0.011,0.136,V
2457329.59638,2015-11-03.0964447,bg,1.42,16.832,>16.832,99.990,0.270,0.142,V
2457332.61461,2015-11-06.1147903,bg,1.45,17.032,>17.032,99.990,0.179,0.118,V
2457332.61588,2015-11-06.1160684,bg,1.41,16.712,>16.712,99.990,0.104,0.159,V
2457332.61717,2015-11-06.1173555,bg,1.40,16.837,>16.837,99.990,0.192,0.141,V
2457334.58808,2015-11-08.0883429,bg,1.39,16.695,>16.695,99.990,0.381,0.161,V
2457334.58936,2015-11-08.0896265,bg,1.44,16.892,>16.892,99.990,0.260,0.134,V
2457334.59066,2015-11-08.0909222,bg,1.40,16.837,>16.837,99.990,0.319,0.141,V
2457337.50388,2015-11-11.0042651,bg,1.45,15.604,>15.604,99.990,1.663,0.440,V
2457337.50519,2015-11-11.0055675,bg,1.49,16.082,>16.082,99.990,0.566,0.283,V
2457337.50647,2015-11-11.0068500,bg,1.49,16.032,>16.032,99.990,0.758,0.297,V
2457339.74685,2015-11-13.2473246,bg,1.41,16.770,>16.770,99.990,0.516,0.150,V
2457339.74814,2015-11-13.2486129,bg,1.41,16.746,>16.746,99.990,0.505,0.154,V
2457339.74943,2015-11-13.2499005,bg,1.46,16.765,>16.765,99.990,0.536,0.151,V
2457341.56808,2015-11-15.0686225,bg,1.77,14.466,>14.466,99.990,0.729,1.255,V
2457341.56937,2015-11-15.0699140,bg,1.74,13.988,>13.988,99.990,-0.058,1.948,V
2457341.57067,2015-11-15.0712108,bg,1.78,13.882,>13.882,99.990,-8.458,2.150,V
2457342.73792,2015-11-16.2385063,bg,1.53,14.627,>14.627,99.990,-0.069,1.082,V
2457342.73884,2015-11-16.2394351,bg,1.48,14.231,>14.231,99.990,-2.356,1.559,V
2457346.72979,2015-11-20.2305310,bg,1.43,16.560,>16.560,99.990,-0.003,0.182,V
2457347.72625,2015-11-21.2270339,bg,1.56,16.399,>16.399,99.990,0.438,0.212,V
2457347.72755,2015-11-21.2283329,bg,1.55,16.378,>16.378,99.990,0.180,0.216,V
2457347.72884,2015-11-21.2296195,bg,1.54,16.339,>16.339,99.990,0.528,0.223,V
2457350.71639,2015-11-24.2172826,bg,1.47,15.854,>15.854,99.990,-0.980,0.349,V
2457350.71768,2015-11-24.2185712,bg,1.53,15.906,>15.906,99.990,0.360,0.333,V
2457350.71898,2015-11-24.2198707,bg,1.47,15.823,>15.823,99.990,1.387,0.360,V
2457354.70323,2015-11-28.2042652,bg,1.45,15.948,>15.948,99.990,-0.362,0.321,V
2457354.70451,2015-11-28.2055482,bg,1.47,16.080,15.959,0.196,1.586,0.284,V
2457354.70581,2015-11-28.2068483,bg,1.39,16.005,>16.005,99.990,-2.263,0.304,V
2457356.70057,2015-11-30.2016825,bg,1.39,16.311,>16.311,99.990,-0.136,0.229,V
2457356.70186,2015-11-30.2029703,bg,1.37,16.296,>16.296,99.990,0.570,0.233,V
2457356.70315,2015-11-30.2042635,bg,1.45,16.347,>16.347,99.990,0.776,0.222,V
2457357.63472,2015-12-01.1358678,bg,1.41,16.949,>16.949,99.990,0.277,0.127,V
2457357.63601,2015-12-01.1371599,bg,1.48,16.686,>16.686,99.990,0.400,0.162,V
2457357.63730,2015-12-01.1384471,bg,1.42,16.864,>16.864,99.990,0.242,0.138,V
2457363.67473,2015-12-07.1760726,bg,1.41,16.905,>16.905,99.990,0.274,0.133,V
2457363.67600,2015-12-07.1773534,bg,1.40,16.941,>16.941,99.990,0.195,0.128,V
2457363.67729,2015-12-07.1786403,bg,1.46,16.763,>16.763,99.990,0.252,0.151,V
2457365.67179,2015-12-09.1732031,bg,1.70,16.827,>16.827,99.990,-0.031,0.143,V
2457365.67308,2015-12-09.1744905,bg,1.83,16.806,>16.806,99.990,0.325,0.145,V
2457365.67437,2015-12-09.1757797,bg,1.55,16.618,>16.618,99.990,0.130,0.173,V
2457370.66063,2015-12-14.1621988,bg,1.38,16.956,>16.956,99.990,0.562,0.127,V
2457371.65695,2015-12-15.1585480,bg,1.65,16.837,>16.837,99.990,0.305,0.141,V
2457371.65824,2015-12-15.1598349,bg,1.65,16.724,>16.724,99.990,0.293,0.157,V
2457371.65951,2015-12-15.1611119,bg,1.72,16.842,>16.842,99.990,-0.005,0.141,V
2457373.64584,2015-12-17.1474947,bg,1.73,16.582,>16.582,99.990,0.293,0.179,V
2457373.64711,2015-12-17.1487644,bg,1.75,16.714,>16.714,99.990,-0.064,0.158,V
2457373.64840,2015-12-17.1500582,bg,1.75,16.716,>16.716,99.990,0.430,0.158,V
2457375.63620,2015-12-19.1379054,bg,1.45,16.467,>16.467,99.990,0.514,0.199,V
2457375.63749,2015-12-19.1391976,bg,1.39,16.582,>16.582,99.990,-0.083,0.179,V
2457375.63877,2015-12-19.1404829,bg,1.41,16.559,>16.559,99.990,-0.044,0.182,V
2457378.62883,2015-12-22.1306193,bg,1.42,16.342,>16.342,99.990,-0.587,0.223,V
2457378.63011,2015-12-22.1318960,bg,1.40,16.342,>16.342,99.990,-0.307,0.223,V
2457378.63138,2015-12-22.1331699,bg,1.43,16.408,>16.408,99.990,0.447,0.210,V
2457380.61769,2015-12-24.1195289,bg,1.51,15.904,>15.904,99.990,0.357,0.334,V
2457380.61898,2015-12-24.1208150,bg,1.53,16.048,>16.048,99.990,0.519,0.292,V
2457380.62027,2015-12-24.1221030,bg,1.66,15.932,>15.932,99.990,0.140,0.325,V
2457384.61440,2015-12-28.1163240,bg,1.56,16.242,>16.242,99.990,0.541,0.245,V
2457384.61568,2015-12-28.1176138,bg,1.48,16.081,>16.081,99.990,0.023,0.284,V
2457384.61696,2015-12-28.1188907,bg,1.53,16.116,>16.116,99.990,-0.011,0.274,V
2457386.61102,2015-12-30.1129932,bg,1.40,17.080,>17.080,99.990,-0.001,0.113,V
2457386.61231,2015-12-30.1142804,bg,1.40,16.726,>16.726,99.990,0.269,0.157,V
2457386.61358,2015-12-30.1155570,bg,1.41,16.844,>16.844,99.990,0.217,0.140,V
2457389.55653,2016-01-02.0585638,bg,1.44,16.958,>16.958,99.990,0.419,0.126,V
2457389.55781,2016-01-02.0598436,bg,1.45,16.880,>16.880,99.990,-0.105,0.136,V
2457389.55910,2016-01-02.0611271,bg,1.43,16.706,>16.706,99.990,0.398,0.159,V
2457391.61263,2016-01-04.1146983,bg,1.99,16.571,>16.571,99.990,0.158,0.181,V
2457391.61391,2016-01-04.1159769,bg,1.84,16.491,>16.491,99.990,0.474,0.194,V
2457391.61518,2016-01-04.1172508,bg,1.89,16.595,>16.595,99.990,0.139,0.177,V
2457395.58402,2016-01-08.0861511,bg,1.43,16.843,>16.843,99.990,0.161,0.141,V
2457395.58530,2016-01-08.0874309,bg,1.45,16.840,>16.840,99.990,0.316,0.141,V
2457395.58660,2016-01-08.0887277,bg,1.44,16.755,>16.755,99.990,0.237,0.152,V
2457397.57549,2016-01-10.07765,bg,1.41,16.960,>16.960,99.990,0.318,0.126,V
2457397.57677,2016-01-10.0789353,bg,1.39,16.912,>16.912,99.990,0.080,0.132,V
2457397.57806,2016-01-10.0802256,bg,1.43,16.946,>16.946,99.990,0.160,0.128,V
2457399.55600,2016-01-12.0581837,bg,1.54,16.719,>16.719,99.990,0.206,0.157,V
2457399.55729,2016-01-12.0594743,bg,1.49,16.699,>16.699,99.990,0.195,0.160,V
2457399.55858,2016-01-12.0607649,bg,1.47,16.906,>16.906,99.990,-0.041,0.133,V
2457400.55944,2016-01-13.0616379,bg,1.43,17.020,>17.020,99.990,0.141,0.119,V
2457400.56073,2016-01-13.0629430,bg,1.48,16.829,>16.829,99.990,0.289,0.142,V
2457400.56203,2016-01-13.0642285,bg,1.46,16.577,>16.577,99.990,0.163,0.180,V
2457403.55584,2016-01-16.0580730,bg,1.55,16.654,>16.654,99.990,-0.061,0.167,V
2457403.55713,2016-01-16.0593660,bg,1.54,16.632,>16.632,99.990,0.603,0.171,V
2457403.55841,2016-01-16.0606396,bg,1.54,16.690,>16.690,99.990,-0.090,0.162,V
2457406.54724,2016-01-19.0494967,bg,1.58,16.319,>16.319,99.990,0.612,0.228,V
