HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459155.74379,2020-11-02.2437225,bH,1.52,15.259,11.489,0.008,92.118,0.687,g
2459155.74508,2020-11-02.2450087,bH,1.51,15.209,11.474,0.008,93.410,0.691,g
2459155.74639,2020-11-02.2463173,bH,1.50,15.228,11.492,0.008,91.872,0.660,g
2459156.72767,2020-11-03.2276505,bl,1.54,15.297,11.767,0.009,71.376,0.617,g
2459156.72889,2020-11-03.2288699,bl,1.56,15.351,11.751,0.009,72.373,0.578,g
2459156.73013,2020-11-03.2301094,bl,1.52,15.345,11.759,0.009,71.845,0.566,g
2459157.58618,2020-11-04.0861930,bl,1.43,15.448,12.030,0.009,55.970,0.504,g
2459157.58739,2020-11-04.0874065,bl,1.39,15.463,12.030,0.010,55.947,0.500,g
2459157.58861,2020-11-04.0886292,bl,1.48,15.462,12.034,0.009,55.805,0.498,g
2459157.77490,2020-11-04.2749188,bH,1.41,15.461,12.115,0.011,51.775,0.508,g
2459157.77619,2020-11-04.2762138,bH,1.41,15.422,12.110,0.011,52.030,0.525,g
2459157.77748,2020-11-04.2775015,bH,1.44,15.418,12.129,0.012,51.085,0.528,g
2459158.59967,2020-11-05.0997217,bH,1.47,15.612,12.215,0.010,47.210,0.436,g
2459158.60095,2020-11-05.1010081,bH,1.43,15.649,12.225,0.010,46.761,0.435,g
2459158.60223,2020-11-05.1022854,bH,1.43,15.701,12.226,0.010,46.743,0.407,g
2459158.77154,2020-11-05.2716030,bH,1.36,15.448,12.275,0.013,44.677,0.509,g
2459158.77285,2020-11-05.2729157,bH,1.39,15.540,12.271,0.011,44.823,0.462,g
2459158.77414,2020-11-05.2742024,bH,1.36,15.502,12.271,0.012,44.852,0.492,g
2459159.58725,2020-11-06.0873472,bl,1.54,99.990,99.990,99.990,99.990,99.990,g
2459159.58848,2020-11-06.0885760,bl,1.52,99.990,99.990,99.990,99.990,99.990,g
2459159.58971,2020-11-06.0898048,bl,1.47,99.990,99.990,99.990,99.990,99.990,g
2459159.76971,2020-11-06.2698090,bl,1.53,15.537,12.128,0.010,51.140,0.467,g
2459159.77094,2020-11-06.2710402,bl,1.48,15.465,12.128,0.010,51.130,0.490,g
2459159.77217,2020-11-06.2722751,bl,1.46,15.469,12.139,0.011,50.628,0.499,g
2459163.26176,2020-11-09.7620120,bp,2.18,99.990,99.990,99.990,99.990,99.990,g
2459163.26301,2020-11-09.7632586,bp,2.13,15.734,12.618,0.012,32.576,0.383,g
2459163.54679,2020-11-10.0470519,bp,1.49,15.674,12.680,0.014,30.764,0.400,g
2459163.54800,2020-11-10.0482704,bp,1.51,15.562,12.639,0.015,31.926,0.443,g
2459164.27221,2020-11-10.7725076,bp,1.61,15.787,12.659,0.012,31.383,0.364,g
2459164.27342,2020-11-10.7737293,bp,1.48,15.740,12.671,0.013,31.016,0.380,g
2459164.27467,2020-11-10.7749793,bp,1.51,15.784,12.626,0.013,32.311,0.371,g
2459164.29851,2020-11-10.7988090,bp,1.58,15.761,12.631,0.013,32.200,0.376,g
2459164.29977,2020-11-10.8000765,bp,1.55,15.790,12.656,0.012,31.448,0.362,g
2459164.30105,2020-11-10.8013520,bp,1.62,15.875,12.627,0.011,32.317,0.339,g
2459164.31286,2020-11-10.8131587,bp,1.53,15.692,12.646,0.013,31.753,0.396,g
2459164.31410,2020-11-10.8144018,bp,1.59,15.771,12.643,0.012,31.842,0.365,g
2459164.31531,2020-11-10.8156155,bp,1.49,15.777,12.654,0.012,31.517,0.367,g
2459164.43120,2020-11-10.9315063,bp,1.64,15.740,12.737,0.014,29.208,0.380,g
2459164.43242,2020-11-10.9327259,bp,1.62,15.757,12.719,0.013,29.688,0.371,g
2459164.43362,2020-11-10.9339337,bp,1.57,15.758,12.727,0.013,29.464,0.371,g
2459165.25444,2020-11-11.7547861,bp,2.40,15.378,12.687,0.019,30.559,0.536,g
2459165.25566,2020-11-11.7559972,bp,2.44,15.534,12.682,0.017,30.692,0.464,g
2459165.25686,2020-11-11.7572094,bp,2.39,15.458,12.703,0.018,30.129,0.496,g
2459165.30194,2020-11-11.8022898,bp,1.50,15.744,12.675,0.013,30.902,0.376,g
2459165.30323,2020-11-11.8035728,bp,1.52,15.797,12.665,0.013,31.198,0.365,g
2459165.30445,2020-11-11.8047884,bp,1.53,15.775,12.675,0.013,30.918,0.369,g
2459165.33487,2020-11-11.8352215,bp,1.61,15.744,12.652,0.013,31.552,0.376,g
2459165.33609,2020-11-11.8364386,bp,1.68,15.735,12.655,0.013,31.484,0.381,g
2459165.33736,2020-11-11.8377133,bp,1.57,15.763,12.679,0.013,30.776,0.370,g
2459165.55277,2020-11-12.0531319,bH,1.37,15.829,12.763,0.014,28.504,0.352,g
2459165.55406,2020-11-12.0544119,bH,1.41,15.756,12.765,0.015,28.467,0.375,g
2459165.55535,2020-11-12.0557001,bH,1.39,15.820,12.736,0.014,29.209,0.356,g
2459166.56808,2020-11-13.0684800,bH,1.41,15.838,12.869,0.015,25.862,0.351,g
2459166.56937,2020-11-13.0697625,bH,1.41,15.870,12.859,0.014,26.067,0.335,g
2459166.57064,2020-11-13.0710456,bH,1.41,15.846,12.872,0.014,25.774,0.343,g
2459166.60665,2020-11-13.1070531,bH,1.46,15.779,12.850,0.015,26.282,0.366,g
2459166.60794,2020-11-13.1083505,bH,1.43,15.815,12.856,0.014,26.164,0.352,g
2459166.60924,2020-11-13.1096503,bH,1.43,15.755,12.857,0.015,26.132,0.372,g
2459166.75062,2020-11-13.2510385,bH,1.37,15.780,12.853,0.016,26.246,0.368,g
2459166.75193,2020-11-13.2523474,bH,1.35,15.737,12.844,0.016,26.455,0.385,g
2459166.75322,2020-11-13.2536287,bH,1.38,15.808,12.855,0.015,26.174,0.364,g
2459167.34021,2020-11-13.8406372,bp,1.59,15.824,12.959,0.016,23.808,0.346,g
2459167.34152,2020-11-13.8419528,bp,1.64,15.811,12.932,0.015,24.400,0.352,g
2459167.34285,2020-11-13.8432825,bp,1.57,15.845,12.962,0.015,23.731,0.341,g
2459167.36715,2020-11-13.8675815,bp,1.52,99.990,99.990,99.990,99.990,99.990,g
2459167.36837,2020-11-13.8687984,bp,1.53,99.990,99.990,99.990,99.990,99.990,g
2459167.36958,2020-11-13.8700157,bp,1.55,99.990,99.990,99.990,99.990,99.990,g
2459167.57710,2020-11-14.0775423,bH,1.46,15.893,12.977,0.016,23.396,0.331,g
2459167.57839,2020-11-14.0788373,bH,1.45,15.772,12.965,0.017,23.662,0.372,g
2459167.57969,2020-11-14.0801306,bH,1.47,15.778,12.956,0.017,23.862,0.366,g
2459168.73872,2020-11-15.2392232,bl,1.45,99.990,99.990,99.990,99.990,99.990,g
2459168.73996,2020-11-15.2404532,bl,1.51,15.782,13.026,0.017,22.385,0.360,g
2459168.74119,2020-11-15.2416832,bl,1.52,99.990,99.990,99.990,99.990,99.990,g
2459169.67335,2020-11-16.1738745,bH,1.36,15.793,13.012,0.017,22.652,0.359,g
2459169.67463,2020-11-16.1751543,bH,1.40,15.923,13.037,0.016,22.138,0.322,g
2459169.67592,2020-11-16.1764471,bH,1.39,15.807,13.053,0.017,21.819,0.353,g
2459169.68387,2020-11-16.1843973,bl,1.47,15.882,13.046,0.016,21.959,0.329,g
2459169.68510,2020-11-16.1856309,bl,1.58,15.864,13.054,0.016,21.798,0.335,g
2459169.68633,2020-11-16.1868552,bl,1.54,99.990,99.990,99.990,99.990,99.990,g
2459170.25833,2020-11-16.7588847,bp,1.54,14.304,13.169,0.077,19.622,1.382,g
2459170.25955,2020-11-16.7600993,bp,1.67,99.990,99.990,99.990,99.990,99.990,g
2459170.26077,2020-11-16.7613173,bp,1.63,99.990,99.990,99.990,99.990,99.990,g
2459170.73611,2020-11-17.2366813,bH,1.45,15.874,13.294,0.020,17.485,0.330,g
2459171.28541,2020-11-17.7860065,bp,1.45,99.990,99.990,99.990,99.990,99.990,g
2459171.28661,2020-11-17.7872130,bp,1.44,99.990,99.990,99.990,99.990,99.990,g
2459171.28784,2020-11-17.7884417,bp,1.51,99.990,99.990,99.990,99.990,99.990,g
2459171.56780,2020-11-18.0684106,bH,1.47,15.844,13.219,0.020,18.716,0.344,g
2459171.56909,2020-11-18.0697009,bH,1.44,15.890,13.224,0.019,18.645,0.326,g
2459171.57040,2020-11-18.0710119,bH,1.44,15.891,13.220,0.019,18.698,0.328,g
2459172.58120,2020-11-19.0818572,bl,1.52,15.842,13.006,0.016,22.791,0.337,g
2459172.58243,2020-11-19.0830810,bl,1.54,15.849,12.992,0.016,23.085,0.338,g
2459172.58364,2020-11-19.0843004,bl,1.43,15.847,13.024,0.016,22.405,0.338,g
2459173.52543,2020-11-20.0261201,bl,1.49,15.827,13.321,0.022,17.061,0.343,g
2459173.52666,2020-11-20.0273488,bl,1.52,15.834,13.350,0.022,16.589,0.340,g
2459173.52787,2020-11-20.0285667,bl,1.46,15.833,13.315,0.022,17.142,0.339,g
2459173.59128,2020-11-20.0919762,bH,1.46,15.792,13.316,0.022,17.121,0.356,g
2459173.59257,2020-11-20.0932658,bH,1.40,15.866,13.308,0.021,17.247,0.332,g
2459173.59386,2020-11-20.0945545,bH,1.42,15.903,13.324,0.020,16.989,0.324,g
2459173.67816,2020-11-20.1788637,bH,1.48,15.952,13.311,0.019,17.199,0.307,g
2459173.67945,2020-11-20.1801483,bH,1.48,15.874,13.309,0.021,17.229,0.329,g
2459173.68076,2020-11-20.1814603,bH,1.50,15.895,13.290,0.020,17.546,0.324,g
2459174.27585,2020-11-20.7765769,bp,1.71,15.852,13.470,0.024,14.860,0.334,g
2459174.27707,2020-11-20.7777938,bp,1.63,15.884,13.448,0.023,15.167,0.325,g
2459174.27828,2020-11-20.7790070,bp,1.68,15.977,13.440,0.021,15.285,0.300,g
2459174.42143,2020-11-20.9221565,bp,1.54,15.411,13.449,0.037,15.142,0.506,g
2459174.42265,2020-11-20.9233747,bp,1.56,14.704,13.516,0.075,14.250,0.982,g
2459174.42386,2020-11-20.9245866,bp,1.50,13.959,13.766,0.183,11.317,1.898,g
2459174.52223,2020-11-21.0229748,bl,1.49,15.883,13.473,0.024,14.816,0.326,g
2459174.52346,2020-11-21.0242,bl,1.49,15.842,13.524,0.026,14.137,0.337,g
2459174.52468,2020-11-21.0254194,bl,1.47,15.902,13.506,0.024,14.372,0.318,g
2459174.57666,2020-11-21.0774015,bH,1.45,15.894,13.485,0.024,14.653,0.323,g
2459174.57796,2020-11-21.0786940,bH,1.38,15.883,13.501,0.024,14.440,0.326,g
2459174.57925,2020-11-21.0799846,bH,1.42,15.855,13.476,0.024,14.771,0.335,g
2459174.65983,2020-11-21.1605721,bH,1.43,15.838,13.475,0.025,14.791,0.339,g
2459174.66113,2020-11-21.1618637,bH,1.42,15.901,13.480,0.024,14.723,0.320,g
2459174.66241,2020-11-21.1631512,bH,1.45,15.866,13.521,0.025,14.168,0.331,g
2459175.26322,2020-11-21.7639797,bp,1.57,15.586,13.421,0.030,15.555,0.426,g
2459175.26448,2020-11-21.7652462,bp,1.54,15.498,13.514,0.035,14.270,0.461,g
2459175.45624,2020-11-21.9570091,bp,1.48,99.990,99.990,99.990,99.990,99.990,g
2459175.45745,2020-11-21.9582263,bp,1.49,99.990,99.990,99.990,99.990,99.990,g
2459175.45868,2020-11-21.9594542,bp,1.50,99.990,99.990,99.990,99.990,99.990,g
2459175.51742,2020-11-22.0181880,bH,2.50,15.801,13.455,0.025,15.063,0.350,g
2459175.62324,2020-11-22.1240173,bH,1.40,15.951,13.573,0.024,13.520,0.308,g
2459175.62453,2020-11-22.1253103,bH,1.46,15.868,13.583,0.027,13.400,0.330,g
2459175.62583,2020-11-22.1266042,bH,1.43,15.871,13.575,0.026,13.483,0.329,g
2459175.64377,2020-11-22.1445612,bl,1.44,15.930,13.604,0.026,13.136,0.310,g
2459175.64501,2020-11-22.1457940,bl,1.48,15.913,13.599,0.026,13.201,0.315,g
2459175.64624,2020-11-22.1470298,bl,1.45,15.838,13.573,0.027,13.508,0.338,g
2459175.71642,2020-11-22.2171961,bH,1.51,15.966,13.569,0.024,13.558,0.302,g
2459175.71770,2020-11-22.2184804,bH,1.49,15.923,13.584,0.025,13.385,0.314,g
2459175.71902,2020-11-22.2197950,bH,1.54,15.899,13.554,0.025,13.750,0.323,g
2459176.54228,2020-11-23.0430965,bl,1.51,15.719,13.544,0.029,13.885,0.377,g
2459176.54351,2020-11-23.0443253,bl,1.51,15.884,13.558,0.026,13.704,0.325,g
2459176.54473,2020-11-23.0455502,bl,1.48,15.829,13.546,0.027,13.859,0.340,g
2459176.55386,2020-11-23.0546784,bl,1.42,15.793,13.564,0.028,13.629,0.352,g
2459176.55509,2020-11-23.0559049,bl,1.48,15.832,13.524,0.026,14.142,0.339,g
2459176.55631,2020-11-23.0571337,bl,1.48,15.803,13.529,0.027,14.072,0.349,g
2459177.51672,2020-11-24.0175789,bl,1.61,15.678,13.550,0.031,13.798,0.391,g
2459177.51795,2020-11-24.0187995,bl,1.54,15.713,13.555,0.030,13.743,0.378,g
2459177.51916,2020-11-24.0200168,bl,1.52,15.832,13.565,0.027,13.610,0.339,g
2459178.29696,2020-11-24.7978449,bp,1.52,15.827,13.628,0.029,12.850,0.341,g
2459178.29825,2020-11-24.7991380,bp,1.55,15.891,13.655,0.028,12.531,0.322,g
2459178.29951,2020-11-24.8004006,bp,1.54,15.903,13.606,0.026,13.114,0.318,g
2459178.51377,2020-11-25.0146603,bH,1.52,15.488,13.611,0.039,13.051,0.466,g
2459178.51506,2020-11-25.0159498,bH,1.54,15.636,13.646,0.035,12.633,0.406,g
2459178.51635,2020-11-25.0172509,bH,1.49,15.559,13.716,0.040,11.838,0.436,g
2459178.58522,2020-11-25.0861209,bl,1.45,15.888,13.676,0.029,12.301,0.322,g
2459178.58644,2020-11-25.0873379,bl,1.47,15.827,13.642,0.029,12.678,0.341,g
2459178.58766,2020-11-25.0885527,bl,1.48,15.876,13.639,0.028,12.712,0.326,g
2459178.67484,2020-11-25.1757390,bl,1.67,15.797,13.648,0.030,12.614,0.352,g
2459178.67605,2020-11-25.1769585,bl,1.69,15.693,13.637,0.033,12.735,0.386,g
2459178.67727,2020-11-25.1781755,bl,1.64,15.891,13.691,0.029,12.128,0.321,g
2459178.68978,2020-11-25.1906811,bl,1.62,15.752,13.610,0.030,13.066,0.365,g
2459178.69101,2020-11-25.1919074,bl,1.56,15.799,13.664,0.031,12.426,0.350,g
2459178.69222,2020-11-25.1931232,bl,1.65,15.776,13.607,0.030,13.105,0.357,g
2459179.26412,2020-11-25.7650474,bp,2.25,15.493,13.670,0.041,12.361,0.464,g
2459179.26534,2020-11-25.7662646,bp,2.18,15.489,13.739,0.044,11.599,0.465,g
2459179.26656,2020-11-25.7674818,bp,2.19,15.569,13.666,0.038,12.406,0.433,g
2459179.51423,2020-11-26.0151643,bH,2.10,15.423,13.715,0.045,11.865,0.494,g
2459179.51554,2020-11-26.0164780,bH,2.07,15.624,13.691,0.037,12.124,0.412,g
2459179.51683,2020-11-26.0177682,bH,2.06,15.487,13.778,0.045,11.186,0.466,g
2459179.62756,2020-11-26.1285033,bH,1.41,15.843,13.719,0.031,11.807,0.337,g
2459179.62886,2020-11-26.1297979,bH,1.43,15.839,13.661,0.029,12.464,0.340,g
2459179.63015,2020-11-26.1310946,bH,1.37,15.856,13.705,0.030,11.974,0.332,g
2459179.69867,2020-11-26.1996083,bH,1.43,15.777,13.658,0.031,12.494,0.359,g
2459179.69995,2020-11-26.2008979,bH,1.40,15.755,13.786,0.036,11.104,0.364,g
2459179.70124,2020-11-26.2021851,bH,1.45,15.784,13.742,0.033,11.573,0.355,g
2459180.26501,2020-11-26.7659754,bp,1.73,15.557,13.706,0.040,11.956,0.436,g
2459180.26629,2020-11-26.7672570,bp,1.70,15.556,13.657,0.038,12.504,0.437,g
2459180.26769,2020-11-26.7686543,bp,1.67,15.622,13.758,0.039,11.392,0.411,g
2459180.47252,2020-11-26.9734946,bp,1.53,15.820,13.803,0.034,10.932,0.343,g
2459180.47374,2020-11-26.9747130,bp,1.56,15.785,13.810,0.036,10.863,0.354,g
2459180.47501,2020-11-26.9759861,bp,1.53,15.631,13.775,0.040,11.215,0.408,g
2459180.53865,2020-11-27.0396291,bH,1.40,15.726,13.779,0.036,11.178,0.375,g
2459180.53994,2020-11-27.0409233,bH,1.39,15.703,13.800,0.038,10.970,0.382,g
2459180.54125,2020-11-27.0422230,bH,1.38,15.711,13.750,0.036,11.484,0.380,g
2459180.58641,2020-11-27.0873846,bl,1.52,15.811,13.769,0.033,11.282,0.345,g
2459180.58763,2020-11-27.0886050,bl,1.46,15.569,13.780,0.042,11.165,0.431,g
2459180.58885,2020-11-27.0898291,bl,1.45,15.691,13.842,0.040,10.556,0.386,g
2459181.43518,2020-11-27.9361908,bp,1.51,15.736,13.826,0.038,10.707,0.371,g
2459181.43641,2020-11-27.9374209,bp,1.59,15.641,13.726,0.038,11.739,0.405,g
2459181.43762,2020-11-27.9386252,bp,1.62,15.553,13.753,0.042,11.452,0.439,g
2459181.48353,2020-11-27.9845468,bp,1.53,15.870,13.760,0.031,11.369,0.328,g
2459181.48476,2020-11-27.9857759,bp,1.57,15.733,13.743,0.035,11.555,0.371,g
2459181.48599,2020-11-27.9870038,bp,1.52,15.655,13.781,0.039,11.159,0.399,g
2459181.62652,2020-11-28.1275461,bH,1.51,15.701,13.866,0.040,10.314,0.383,g
2459181.62781,2020-11-28.1288302,bH,1.44,15.565,13.863,0.046,10.346,0.433,g
2459181.62909,2020-11-28.1301164,bH,1.51,15.695,13.867,0.041,10.310,0.384,g
2459181.73614,2020-11-28.2371605,bH,1.45,15.628,13.769,0.040,11.278,0.411,g
2459181.73743,2020-11-28.2384555,bH,1.45,15.719,13.789,0.037,11.069,0.377,g
2459181.73871,2020-11-28.2397384,bH,1.38,15.648,13.827,0.041,10.699,0.403,g
2459182.26611,2020-11-28.7671511,bp,1.67,15.430,13.968,0.057,9.396,0.490,g
2459182.26733,2020-11-28.7683695,bp,1.57,15.396,13.889,0.055,10.101,0.505,g
2459182.26854,2020-11-28.7695856,bp,1.61,15.674,13.841,0.041,10.563,0.392,g
2459182.31543,2020-11-28.8164805,bp,1.50,15.825,13.898,0.037,10.024,0.341,g
2459182.31665,2020-11-28.8176907,bp,1.51,15.702,13.990,0.045,9.205,0.382,g
2459182.31786,2020-11-28.8189069,bp,1.51,15.703,13.999,0.046,9.127,0.382,g
2459182.53592,2020-11-29.0369766,bH,1.60,15.720,13.859,0.039,10.391,0.377,g
2459182.53722,2020-11-29.0382800,bH,1.57,15.643,13.987,0.048,9.232,0.403,g
2459182.53850,2020-11-29.0395557,bH,1.53,15.523,13.910,0.050,9.910,0.450,g
2459182.59090,2020-11-29.0919541,bl,1.46,15.611,14.027,0.051,8.891,0.415,g
2459182.59212,2020-11-29.0931769,bl,1.46,15.559,13.989,0.052,9.218,0.435,g
2459182.59334,2020-11-29.0943974,bl,1.50,15.612,13.955,0.048,9.507,0.414,g
2459182.67791,2020-11-29.1789688,bl,1.54,15.616,14.005,0.050,9.079,0.413,g
2459182.67913,2020-11-29.1801943,bl,1.60,15.483,13.952,0.053,9.530,0.466,g
2459182.68037,2020-11-29.1814268,bl,1.59,15.659,14.026,0.049,8.904,0.397,g
2459182.69013,2020-11-29.1911908,bl,1.58,15.534,13.962,0.052,9.442,0.445,g
2459182.69136,2020-11-29.1924237,bl,1.52,15.567,13.983,0.051,9.263,0.431,g
2459182.69258,2020-11-29.1936476,bl,1.56,15.632,13.997,0.049,9.144,0.407,g
2459184.27649,2020-11-30.7776128,bp,1.57,15.694,14.022,0.047,8.937,0.384,g
2459184.27783,2020-11-30.7789552,bp,1.54,15.718,13.965,0.044,9.415,0.377,g
2459184.27921,2020-11-30.7803274,bp,1.55,15.684,13.975,0.045,9.328,0.388,g
2459184.46621,2020-11-30.9673377,bp,1.48,15.476,13.937,0.053,9.664,0.469,g
2459184.46743,2020-11-30.9685569,bp,1.48,15.512,14.038,0.056,8.807,0.454,g
2459184.46866,2020-11-30.9697868,bp,1.54,15.450,13.932,0.054,9.706,0.481,g
2459184.58884,2020-12-01.0899797,bl,1.46,15.657,14.092,0.052,8.380,0.397,g
2459184.59008,2020-12-01.0912119,bl,1.44,15.654,14.134,0.054,8.061,0.398,g
2459184.59129,2020-12-01.0924363,bl,1.42,15.593,14.129,0.057,8.096,0.422,g
2459184.66852,2020-12-01.1696625,bH,1.34,15.705,14.104,0.050,8.286,0.381,g
2459184.66981,2020-12-01.1709481,bH,1.47,15.600,14.120,0.056,8.168,0.419,g
2459184.67109,2020-12-01.1722318,bH,1.42,15.572,14.102,0.057,8.304,0.430,g
2459184.69050,2020-12-01.1916438,bl,1.50,15.483,14.143,0.064,8.001,0.467,g
2459184.69172,2020-12-01.1928634,bl,1.53,15.557,14.055,0.055,8.669,0.436,g
2459184.69294,2020-12-01.1940910,bl,1.47,15.545,14.331,0.072,6.722,0.440,g
2459185.52520,2020-12-02.0263689,bl,1.57,15.942,14.093,0.040,8.371,0.306,g
2459185.52643,2020-12-02.0276024,bl,1.57,16.093,14.042,0.033,8.772,0.267,g
2459185.52766,2020-12-02.0288276,bl,1.63,15.911,14.116,0.042,8.192,0.315,g
2459185.63044,2020-12-02.1316164,bl,1.46,15.659,14.159,0.055,7.880,0.397,g
2459185.63166,2020-12-02.1328361,bl,1.54,15.688,14.122,0.052,8.156,0.386,g
2459185.63289,2020-12-02.1340664,bl,1.53,15.786,14.145,0.048,7.984,0.353,g
2459186.27271,2020-12-02.7739143,bp,1.67,15.688,14.109,0.051,8.253,0.386,g
2459186.27399,2020-12-02.7751969,bp,1.64,15.773,14.146,0.049,7.969,0.357,g
2459186.27529,2020-12-02.7764971,bp,1.74,16.113,14.074,0.033,8.521,0.261,g
2459186.52151,2020-12-03.0227149,bH,2.48,15.699,14.255,0.058,7.208,0.382,g
2459186.52279,2020-12-03.0239989,bH,2.50,15.731,14.312,0.059,6.842,0.371,g
2459186.52408,2020-12-03.0252880,bH,2.48,15.906,14.194,0.045,7.631,0.316,g
2459186.72065,2020-12-03.2218719,bH,1.54,15.646,14.281,0.062,7.041,0.401,g
2459186.72195,2020-12-03.2231619,bH,1.39,15.785,14.260,0.054,7.177,0.353,g
2459186.72323,2020-12-03.2244487,bH,1.44,15.798,14.342,0.057,6.660,0.349,g
2459187.28855,2020-12-03.7897894,bp,2.01,16.057,14.218,0.040,7.463,0.276,g
2459187.28994,2020-12-03.7911704,bp,1.67,99.990,99.990,99.990,99.990,99.990,g
2459187.29119,2020-12-03.7924287,bp,1.68,16.061,14.290,0.043,6.981,0.274,g
2459187.58805,2020-12-04.0892951,bl,1.52,16.108,14.248,0.039,7.260,0.263,g
2459187.58927,2020-12-04.0905175,bl,1.53,15.898,14.239,0.048,7.318,0.318,g
2459187.59049,2020-12-04.0917325,bl,1.48,16.050,14.211,0.040,7.504,0.277,g
2459188.38461,2020-12-04.8858961,bp,1.72,99.990,99.990,99.990,99.990,99.990,g
2459188.38586,2020-12-04.8871418,bp,1.60,16.035,14.369,0.047,6.493,0.281,g
2459188.38709,2020-12-04.8883776,bp,1.54,16.093,14.370,0.045,6.489,0.266,g
2459188.52781,2020-12-05.0290973,bH,1.83,15.914,14.374,0.053,6.464,0.314,g
2459188.52910,2020-12-05.0303855,bH,1.85,16.010,14.418,0.051,6.209,0.287,g
2459188.53039,2020-12-05.0316740,bH,1.88,16.020,14.465,0.052,5.943,0.284,g
2459189.52000,2020-12-06.0213185,bl,1.74,15.375,14.641,0.111,5.057,0.514,g
2459189.52122,2020-12-06.0225486,bl,1.71,15.552,14.601,0.091,5.246,0.437,g
2459189.52246,2020-12-06.0237754,bl,1.72,15.554,14.684,0.098,4.856,0.436,g
2459191.27160,2020-12-07.7729899,bp,2.06,15.674,14.627,0.084,5.119,0.391,g
2459191.27283,2020-12-07.7742155,bp,2.03,15.742,14.531,0.072,5.596,0.367,g
2459191.27403,2020-12-07.7754226,bp,2.04,15.898,14.714,0.074,4.724,0.318,g
2459191.52107,2020-12-08.0224677,bH,1.50,15.586,14.750,0.102,4.573,0.424,g
2459191.52236,2020-12-08.0237607,bH,1.42,15.727,14.671,0.083,4.915,0.372,g
2459191.52367,2020-12-08.0250710,bH,1.50,15.770,14.486,0.067,5.833,0.358,g
2459192.27590,2020-12-08.7773212,bp,1.50,15.771,14.798,0.089,4.374,0.357,g
2459192.27712,2020-12-08.7785409,bp,1.47,15.830,14.737,0.080,4.624,0.338,g
2459192.27833,2020-12-08.7797439,bp,1.45,16.009,14.713,0.067,4.728,0.287,g
2459192.52924,2020-12-09.0306718,bl,1.71,15.807,14.910,0.096,3.942,0.346,g
2459192.53047,2020-12-09.0318949,bl,1.54,15.907,14.698,0.072,4.792,0.315,g
2459192.53169,2020-12-09.0331199,bl,1.50,15.990,14.678,0.065,4.886,0.292,g
2459193.52588,2020-12-10.0273428,bl,1.62,15.675,14.901,0.107,3.976,0.390,g
2459193.52710,2020-12-10.0285656,bl,1.62,15.803,14.812,0.088,4.318,0.347,g
2459193.52832,2020-12-10.0297814,bl,1.58,15.810,14.843,0.090,4.197,0.345,g
2459194.29704,2020-12-10.7985281,bp,1.53,99.990,99.990,99.990,99.990,99.990,g
2459194.29826,2020-12-10.7997489,bp,1.59,99.990,99.990,99.990,99.990,99.990,g
2459194.29946,2020-12-10.8009557,bp,1.54,99.990,99.990,99.990,99.990,99.990,g
2459194.44620,2020-12-10.9476901,bp,1.54,15.905,14.776,0.077,4.464,0.317,g
2459194.44742,2020-12-10.9489189,bp,1.61,15.778,14.893,0.097,4.004,0.356,g
2459194.44864,2020-12-10.9501349,bp,1.59,15.927,14.787,0.077,4.419,0.309,g
2459194.54512,2020-12-11.0466158,bl,1.45,16.041,14.859,0.074,4.135,0.279,g
2459194.54633,2020-12-11.0478329,bl,1.52,16.088,14.815,0.068,4.304,0.267,g
2459194.54756,2020-12-11.0490528,bl,1.43,16.046,14.809,0.070,4.328,0.277,g
2459194.56424,2020-12-11.0657525,bH,1.44,16.044,14.750,0.067,4.570,0.278,g
2459194.56554,2020-12-11.0670513,bH,1.43,16.349,14.701,0.048,4.783,0.210,g
2459194.56683,2020-12-11.0683354,bH,1.43,16.076,14.868,0.072,4.102,0.270,g
2459195.27892,2020-12-11.7804440,bp,1.96,99.990,99.990,99.990,99.990,99.990,g
2459195.52343,2020-12-12.0249765,bH,1.47,15.643,14.750,0.096,4.569,0.402,g
2459195.52473,2020-12-12.0262732,bH,1.50,15.611,14.946,0.119,3.815,0.414,g
2459195.52603,2020-12-12.0275707,bH,1.52,15.830,14.925,0.095,3.892,0.339,g
2459196.28298,2020-12-12.7845388,bp,1.80,15.981,14.894,0.081,4.003,0.295,g
2459196.28422,2020-12-12.7857884,bp,1.83,16.066,14.969,0.080,3.738,0.272,g
2459196.28555,2020-12-12.7871190,bp,1.76,99.990,99.990,99.990,99.990,99.990,g
2459196.52794,2020-12-13.0295164,bH,1.67,15.955,15.058,0.096,3.441,0.302,g
2459196.52924,2020-12-13.0308129,bH,1.66,15.879,14.930,0.092,3.871,0.323,g
2459196.53054,2020-12-13.0321105,bH,2.04,15.964,15.121,0.101,3.248,0.299,g
2459197.57675,2020-12-14.0783516,bl,1.47,16.047,14.942,0.079,3.829,0.277,g
2459197.57798,2020-12-14.0795792,bl,1.49,16.173,15.012,0.075,3.592,0.247,g
2459197.57920,2020-12-14.0808083,bl,1.43,16.161,14.961,0.073,3.763,0.250,g
2459198.28779,2020-12-14.7894135,bp,2.01,16.025,15.119,0.095,3.254,0.283,g
2459198.28903,2020-12-14.7906506,bp,1.71,16.151,14.981,0.075,3.696,0.252,g
