2456247.86091 20.045 0.193
2456253.86517 20.248 0.291
2456256.86180 19.691 0.190
2456266.77490 19.750 0.111
2456268.78866 19.740 0.108
2456270.78504 19.870 0.097
2456273.74173 19.943 0.127
2456276.76362 19.864 0.093
2456278.81936 20.008 0.179
2456281.79665 20.109 0.163
2456284.83244 19.732 0.091
2456286.83135 19.806 0.110
2456289.75427 20.168 0.199
2456291.76285 19.977 0.157
2456294.77218 19.956 0.116
2456297.75733 19.726 0.195
2456300.75172 19.779 0.102
2456302.76602 19.652 0.084
2456304.71395 19.996 0.136
2456307.67603 19.740 0.086
2456309.72452 19.909 0.104
2456314.67577 19.927 0.137
2456320.71318 19.541 0.131
2456322.68042 19.579 0.129
2456325.68621 19.885 0.094
2456331.65957 19.807 0.111
2456352.66001 19.809 0.138
2456370.59003 20.099 0.160
2456380.57256 19.752 0.152
2456381.54276 19.790 0.120
2456396.51126 19.885 0.187
2456526.92214 19.842 0.172
2456546.91287 20.684 0.480
2456561.89047 20.050 0.164
2456573.81738 19.823 0.087
2456581.83627 12.367 0.001
2456584.85993 12.557 0.001
2456586.77574 12.186 0.001
2456589.85321 11.242 0.001
2456595.65930 11.402 0.001
2456595.81258 11.478 0.001
2456595.86135 11.477 0.001
2456604.80213 11.822 0.001
2456611.82860 12.125 0.001
2456615.81646 12.089 0.001
2456618.80418 12.245 0.001
2456622.83742 12.593 0.001
2456629.81876 12.670 0.001
2456635.72657 12.906 0.001
2456638.77855 13.584 0.001
2456640.73260 13.135 0.001
2456644.77538 13.841 0.002
2456646.74236 14.061 0.002
2456648.69141 14.052 0.002
2456650.75460 14.124 0.002
2456653.69784 13.971 0.002
2456656.69016 14.158 0.002
2456658.66499 14.610 0.002
2456660.66546 14.957 0.003
2456662.68573 14.911 0.003
2456664.73820 15.179 0.003
2456668.75050 15.527 0.004
2456671.75547 15.567 0.005
2456675.75689 15.714 0.006
2456678.75290 15.763 0.005
2456682.66910 15.939 0.005
2456685.72061 15.953 0.007
2456690.69932 16.137 0.006
2456692.66149 16.120 0.005
2456694.68665 16.283 0.007
2456697.65852 16.268 0.006
2456701.65470 16.266 0.007
2456704.67100 16.379 0.009
2456707.68513 16.433 0.008
2456710.66584 16.440 0.008
2456713.64520 16.490 0.009
2456716.65800 16.541 0.008
2456719.64476 16.611 0.009
2456722.60193 16.586 0.008
2456726.62639 16.666 0.011
2456729.62838 16.656 0.009
2456731.61321 16.682 0.014
2456734.58996 16.766 0.010
2456738.60208 16.829 0.010
2456741.58368 16.871 0.009
2456742.53788 16.903 0.012
2456744.52120 16.939 0.010
2456745.51966 16.955 0.013
2456746.50643 17.054 0.018
2456753.57922 17.105 0.019
2456759.49748 17.197 0.019
2456763.55068 17.239 0.017
2456771.49064 17.392 0.015
